Freq.	V(d_3p)
2.39881000000000e+009	(-7.19240787728702e+000dB,-5.37897983316744e+001°)
2.41880000000000e+009	(-7.18927306591356e+000dB,-5.43464926749175e+001°)
2.43879000000000e+009	(-7.18648177980749e+000dB,-5.49049295218646e+001°)
2.45878000000000e+009	(-7.18404158143549e+000dB,-5.54650714351908e+001°)
2.47877000000000e+009	(-7.18195992974449e+000dB,-5.60268794994394e+001°)
2.49876000000000e+009	(-7.18024417226608e+000dB,-5.65903133302831e+001°)
2.51875000000000e+009	(-7.17890153718927e+000dB,-5.71553310859773e+001°)
2.53874000000000e+009	(-7.17793912541779e+000dB,-5.77218894810415e+001°)
2.55873000000000e+009	(-7.17736390262791e+000dB,-5.82899438022002e+001°)
2.57872000000000e+009	(-7.17718269134400e+000dB,-5.88594479266119e+001°)
2.59871000000000e+009	(-7.17740216304881e+000dB,-5.94303543424010e+001°)
2.61870000000000e+009	(-7.17802883034635e+000dB,-6.00026141715122e+001°)
2.63869000000000e+009	(-7.17906903919547e+000dB,-6.05761771948877e+001°)
2.65868000000000e+009	(-7.18052896123224e+000dB,-6.11509918799758e+001°)
2.67867000000000e+009	(-7.18241458619970e+000dB,-6.17270054105553e+001°)
2.69866000000000e+009	(-7.18473171450363e+000dB,-6.23041637188692e+001°)
2.71865000000000e+009	(-7.18748594991301e+000dB,-6.28824115200411e+001°)
2.73864000000000e+009	(-7.19068269242408e+000dB,-6.34616923487509e+001°)
2.75863000000000e+009	(-7.19432713130632e+000dB,-6.40419485981288e+001°)
2.77862000000000e+009	(-7.19842423834874e+000dB,-6.46231215608269e+001°)
2.79861000000000e+009	(-7.20297876132537e+000dB,-6.52051514722181e+001°)
2.81860000000000e+009	(-7.20799521769705e+000dB,-6.57879775556595e+001°)
2.83859000000000e+009	(-7.21347788856741e+000dB,-6.63715380697599e+001°)
2.85858000000000e+009	(-7.21943081291034e+000dB,-6.69557703575736e+001°)
2.87857000000000e+009	(-7.22585778208488e+000dB,-6.75406108976413e+001°)
2.89856000000000e+009	(-7.23276233465384e+000dB,-6.81259953567916e+001°)
2.91855000000000e+009	(-7.24014775152114e+000dB,-6.87118586446081e+001°)
2.93854000000000e+009	(-7.24801705140238e+000dB,-6.92981349694607e+001°)
2.95853000000000e+009	(-7.25637298664181e+000dB,-6.98847578959966e+001°)
2.97852000000000e+009	(-7.26521803938883e+000dB,-7.04716604039751e+001°)
2.99851000000000e+009	(-7.27455441814529e+000dB,-7.10587749483317e+001°)
3.01850000000000e+009	(-7.28438405469434e+000dB,-7.16460335203465e+001°)
3.03849000000000e+009	(-7.29470860142012e+000dB,-7.22333677097906e+001°)
3.05848000000000e+009	(-7.30552942902708e+000dB,-7.28207087679169e+001°)
3.07847000000000e+009	(-7.31684762466564e+000dB,-7.34079876711642e+001°)
3.09846000000000e+009	(-7.32866399047043e+000dB,-7.39951351854358e+001°)
3.11845000000000e+009	(-7.34097904251562e+000dB,-7.45820819308054e+001°)
3.13844000000000e+009	(-7.35379301019089e+000dB,-7.51687584465221e+001°)
3.15843000000000e+009	(-7.36710583600004e+000dB,-7.57550952561566e+001°)
3.17842000000000e+009	(-7.38091717578348e+000dB,-7.63410229327545e+001°)
