Freq.	V(d_3p)
Step Information: Ph=0  (Run: 1/7)
3.45828000000000e+009	(-5.54963001158356e+001dB,1.53966814833341e+002°)
3.47827000000000e+009	(-5.54079524771151e+001dB,1.53469333497098e+002°)
3.49826000000000e+009	(-5.53201057202904e+001dB,1.52973554332615e+002°)
3.51825000000000e+009	(-5.52327552117161e+001dB,1.52479454439797e+002°)
3.53824000000000e+009	(-5.51458963758458e+001dB,1.51987011328755e+002°)
3.55823000000000e+009	(-5.50595246940492e+001dB,1.51496202910021e+002°)
3.57822000000000e+009	(-5.49736357034442e+001dB,1.51007007485021e+002°)
3.59821000000000e+009	(-5.48882249957570e+001dB,1.50519403736408e+002°)
3.61820000000000e+009	(-5.48032882162029e+001dB,1.50033370718796e+002°)
3.63819000000000e+009	(-5.47188210624077e+001dB,1.49548887849423e+002°)
3.65818000000000e+009	(-5.46348192833327e+001dB,1.49065934898871e+002°)
3.67817000000000e+009	(-5.45512786782505e+001dB,1.48584491982117e+002°)
3.69816000000000e+009	(-5.44681950957276e+001dB,1.48104539549345e+002°)
3.71815000000000e+009	(-5.43855644326530e+001dB,1.47626058377078e+002°)
3.73814000000000e+009	(-5.43033826332847e+001dB,1.47149029559236e+002°)
3.75813000000000e+009	(-5.42216456883348e+001dB,1.46673434498366e+002°)
3.77812000000000e+009	(-5.41403496340855e+001dB,1.46199254896844e+002°)
3.79811000000000e+009	(-5.40594905515314e+001dB,1.45726472748161e+002°)
3.81810000000000e+009	(-5.39790645655778e+001dB,1.45255070328333e+002°)
3.83809000000000e+009	(-5.38990678442448e+001dB,1.44785030187277e+002°)
3.85808000000000e+009	(-5.38194965979408e+001dB,1.44316335140300e+002°)
3.87807000000000e+009	(-5.37403470787538e+001dB,1.43848968259623e+002°)
3.89806000000000e+009	(-5.36616155797971e+001dB,1.43382912866070e+002°)
3.91805000000000e+009	(-5.35832984345927e+001dB,1.42918152520671e+002°)
3.93804000000000e+009	(-5.35053920164971e+001dB,1.42454671016451e+002°)
3.95803000000000e+009	(-5.34278927381880e+001dB,1.41992452370402e+002°)
3.97802000000000e+009	(-5.33507970511743e+001dB,1.41531480815352e+002°)
3.99801000000000e+009	(-5.32741014453749e+001dB,1.41071740792109e+002°)
4.01800000000000e+009	(-5.31978024487437e+001dB,1.40613216941721e+002°)
4.03799000000000e+009	(-5.31218966269381e+001dB,1.40155894097891e+002°)
4.05798000000000e+009	(-5.30463805830494e+001dB,1.39699757279530e+002°)
4.07797000000000e+009	(-5.29712509573727e+001dB,1.39244791683525e+002°)
4.09796000000000e+009	(-5.28965044272445e+001dB,1.38790982677777e+002°)
4.11795000000000e+009	(-5.28221377069204e+001dB,1.38338315794462e+002°)
4.13794000000000e+009	(-5.27481475475025e+001dB,1.37886776723472e+002°)
4.15793000000000e+009	(-5.26745307369260e+001dB,1.37436351306293e+002°)
4.17792000000000e+009	(-5.26012840999893e+001dB,1.36987025530126e+002°)
4.19791000000000e+009	(-5.25284044984263e+001dB,1.36538785522399e+002°)
4.21790000000000e+009	(-5.24558888310304e+001dB,1.36091617545605e+002°)
4.23789000000000e+009	(-5.23837340338069e+001dB,1.35645507992572e+002°)
4.25788000000000e+009	(-5.23119370801728e+001dB,1.35200443382211e+002°)
