Freq.	V(d_3p)
1.35933000000000e+009	(-1.07502263695417e+001dB,-1.12457004642498e+001°)
1.37932000000000e+009	(-1.07506402345767e+001dB,-1.14066067235112e+001°)
1.39931000000000e+009	(-1.07510396361927e+001dB,-1.15674953849735e+001°)
1.41930000000000e+009	(-1.07514248126498e+001dB,-1.17283694259733e+001°)
1.43929000000000e+009	(-1.07517960047631e+001dB,-1.18892316881010e+001°)
1.45928000000000e+009	(-1.07521534552393e+001dB,-1.20500848838528e+001°)
1.47927000000000e+009	(-1.07524974080914e+001dB,-1.22109316029302e+001°)
1.49926000000000e+009	(-1.07528281081211e+001dB,-1.23717743182022e+001°)
1.51925000000000e+009	(-1.07531458004619e+001dB,-1.25326153913471e+001°)
1.53924000000000e+009	(-1.07534507301766e+001dB,-1.26934570781916e+001°)
1.55923000000000e+009	(-1.07537431419009e+001dB,-1.28543015337619e+001°)
1.57922000000000e+009	(-1.07540232795310e+001dB,-1.30151508170645e+001°)
1.59921000000000e+009	(-1.07542913859477e+001dB,-1.31760068956112e+001°)
1.61920000000000e+009	(-1.07545477027742e+001dB,-1.33368716497033e+001°)
1.63919000000000e+009	(-1.07547924701644e+001dB,-1.34977468764898e+001°)
1.65918000000000e+009	(-1.07550259266170e+001dB,-1.36586342938103e+001°)
1.67917000000000e+009	(-1.07552483088143e+001dB,-1.38195355438392e+001°)
1.69916000000000e+009	(-1.07554598514819e+001dB,-1.39804521965398e+001°)
1.71915000000000e+009	(-1.07556607872678e+001dB,-1.41413857529401e+001°)
1.73914000000000e+009	(-1.07558513466387e+001dB,-1.43023376482415e+001°)
1.75913000000000e+009	(-1.07560317577912e+001dB,-1.44633092547696e+001°)
1.77912000000000e+009	(-1.07562022465781e+001dB,-1.46243018847758e+001°)
1.79911000000000e+009	(-1.07563630364460e+001dB,-1.47853167930985e+001°)
1.81910000000000e+009	(-1.07565143483850e+001dB,-1.49463551796921e+001°)
1.83909000000000e+009	(-1.07566564008877e+001dB,-1.51074181920303e+001°)
1.85908000000000e+009	(-1.07567894099183e+001dB,-1.52685069273917e+001°)
1.87907000000000e+009	(-1.07569135888898e+001dB,-1.54296224350331e+001°)
1.89906000000000e+009	(-1.07570291486476e+001dB,-1.55907657182563e+001°)
1.91905000000000e+009	(-1.07571362974615e+001dB,-1.57519377363761e+001°)
1.93904000000000e+009	(-1.07572352410221e+001dB,-1.59131394065915e+001°)
1.95903000000000e+009	(-1.07573261824442e+001dB,-1.60743716057672e+001°)
1.97902000000000e+009	(-1.07574093222739e+001dB,-1.62356351721297e+001°)
1.99901000000000e+009	(-1.07574848585006e+001dB,-1.63969309068810e+001°)
2.01900000000000e+009	(-1.07575529865736e+001dB,-1.65582595757358e+001°)
2.03899000000000e+009	(-1.07576138994210e+001dB,-1.67196219103839e+001°)
2.05898000000000e+009	(-1.07576677874730e+001dB,-1.68810186098831e+001°)
2.07897000000000e+009	(-1.07577148386871e+001dB,-1.70424503419843e+001°)
2.09896000000000e+009	(-1.07577552385767e+001dB,-1.72039177443931e+001°)
2.11895000000000e+009	(-1.07577891702415e+001dB,-1.73654214259706e+001°)
2.13894000000000e+009	(-1.07578168143998e+001dB,-1.75269619678745e+001°)
2.15893000000000e+009	(-1.07578383494228e+001dB,-1.76885399246465e+001°)
2.17892000000000e+009	(-1.07578539513703e+001dB,-1.78501558252443e+001°)
2.19891000000000e+009	(-1.07578637940277e+001dB,-1.80118101740239e+001°)
2.21890000000000e+009	(-1.07578680489443e+001dB,-1.81735034516720e+001°)
2.23889000000000e+009	(-1.07578668854720e+001dB,-1.83352361160918e+001°)
2.25888000000000e+009	(-1.07578604708058e+001dB,-1.84970086032443e+001°)
