time	V(d_1p)	V(d_3p)	V(d_5p)
4.495950049073648e-010	2.777827e-001	-1.587158e-002	2.780829e-001
4.501128475150630e-010	2.797605e-001	-1.624915e-002	2.806304e-001
4.506697194479285e-010	2.811316e-001	-1.649790e-002	2.826187e-001
4.512223368761909e-010	2.813296e-001	-1.659494e-002	2.834563e-001
4.518363706994522e-010	2.797229e-001	-1.654009e-002	2.826057e-001
4.523199413034023e-010	2.769071e-001	-1.637160e-002	2.804117e-001
4.528035119073526e-010	2.723848e-001	-1.612030e-002	2.765150e-001
4.532870825113027e-010	2.661559e-001	-1.578621e-002	2.709154e-001
4.537706531152529e-010	2.582203e-001	-1.536932e-002	2.636130e-001
4.542542237192031e-010	2.485782e-001	-1.486963e-002	2.546079e-001
4.547377943231533e-010	2.372294e-001	-1.428714e-002	2.439000e-001
4.552213649271035e-010	2.241741e-001	-1.362185e-002	2.314892e-001
4.562026085029459e-010	1.962068e-001	-1.183854e-002	2.044705e-001
4.570638649187060e-010	1.698131e-001	-1.015816e-002	1.776529e-001
4.580480521754832e-010	1.376426e-001	-8.123507e-003	1.450450e-001
4.585368420828078e-010	1.215512e-001	-7.001413e-003	1.290004e-001
4.590504185565787e-010	1.051882e-001	-5.704434e-003	1.128508e-001
4.595522364474158e-010	9.021514e-002	-4.305854e-003	9.815814e-002
4.601999862518714e-010	7.304925e-002	-2.312085e-003	8.127665e-002
4.608075242976448e-010	5.960140e-002	-2.787056e-004	6.786672e-002
4.612553982267327e-010	5.146066e-002	1.291834e-003	5.955169e-002
4.616828905691783e-010	4.506802e-002	2.818147e-003	5.281897e-002
4.621374345814901e-010	3.962043e-002	4.439580e-003	4.683851e-002
4.626227421650699e-010	3.511605e-002	6.134045e-003	4.160756e-002
4.631090714849510e-010	3.167150e-002	7.759520e-003	3.732327e-002
4.636358509605131e-010	2.877283e-002	9.402683e-003	3.345536e-002
4.642082689341795e-010	2.616999e-002	1.101650e-002	2.980186e-002
4.647721550515884e-010	2.379045e-002	1.240847e-002	2.644699e-002
4.653625659369425e-010	2.122086e-002	1.364296e-002	2.295537e-002
4.659899742670969e-010	1.830304e-002	1.470404e-002	1.917507e-002
4.666625330172520e-010	1.510993e-002	1.556544e-002	1.516527e-002
4.672319473553831e-010	1.263771e-002	1.608489e-002	1.205375e-002
4.677297322460329e-010	1.095102e-002	1.639275e-002	9.818145e-003
4.683097396498290e-010	9.957261e-003	1.659226e-002	8.167380e-003
4.688600448941749e-010	1.036124e-002	1.663354e-002	7.913621e-003
4.695230803018654e-010	1.311016e-002	1.650531e-002	9.818549e-003
4.697072853354015e-010	1.436491e-002	1.643651e-002	1.082952e-002
4.699715899329277e-010	1.657780e-002	1.631371e-002	1.268768e-002
4.703400000000000e-010	2.050084e-002	1.609635e-002	1.611093e-002
4.704505230201216e-010	2.191902e-002	1.601493e-002	1.724330e-002
4.705978870469506e-010	2.383399e-002	1.589518e-002	1.893846e-002
4.708926151006083e-010	2.808392e-002	1.564608e-002	2.295865e-002
4.712819452148680e-010	3.486830e-002	1.530424e-002	2.943677e-002
4.716723398399206e-010	4.299346e-002	1.491878e-002	3.708468e-002
4.721229660160080e-010	5.367853e-002	1.438521e-002	4.714635e-002
4.723687621120555e-010	6.004546e-002	1.406643e-002	5.321808e-002
4.730266008632050e-010	7.832515e-002	1.301071e-002	7.031574e-002
4.734371832063317e-010	9.009198e-002	1.224302e-002	8.177669e-002
4.740218617152309e-010	1.074830e-001	1.111063e-002	9.926517e-002
4.745951092395261e-010	1.254027e-001	9.981698e-003	1.175587e-001
4.752478682460024e-010	1.466416e-001	8.642200e-003	1.391433e-001
4.759793029713785e-010	1.706316e-001	6.991277e-003	1.631635e-001
4.766151959772037e-010	1.906670e-001	5.365677e-003	1.829382e-001
4.770625050831890e-010	2.037713e-001	4.097239e-003	1.957890e-001
4.775115293974217e-010	2.157477e-001	2.720071e-003	2.075492e-001
4.779962015857822e-010	2.271116e-001	1.130522e-003	2.188058e-001
4.785903192806149e-010	2.386519e-001	-9.253898e-004	2.304770e-001
4.793437754112167e-010	2.496073e-001	-3.607510e-003	2.420559e-001
4.799841882980058e-010	2.560813e-001	-5.861642e-003	2.494157e-001
4.805067150397039e-010	2.598693e-001	-7.620460e-003	2.540948e-001
4.810790756797302e-010	2.629970e-001	-9.411456e-003	2.582791e-001
4.816334938979435e-010	2.654538e-001	-1.097623e-002	2.617628e-001
4.823471460130864e-010	2.683929e-001	-1.270700e-002	2.659341e-001
4.829471845130109e-010	2.709638e-001	-1.390254e-002	2.694240e-001
4.836073139812658e-010	2.739917e-001	-1.494463e-002	2.733347e-001
4.842119232351879e-010	2.767856e-001	-1.565912e-002	2.768456e-001
4.847945806777276e-010	2.791753e-001	-1.614553e-002	2.798815e-001
4.853303804377207e-010	2.807573e-001	-1.643078e-002	2.820514e-001
4.858919266312161e-010	2.813707e-001	-1.657583e-002	2.833019e-001
4.864680346393669e-010	2.804686e-001	-1.657234e-002	2.830923e-001
4.871331823201840e-010	2.769949e-001	-1.638942e-002	2.804699e-001
4.879480453039448e-010	2.685870e-001	-1.590799e-002	2.733111e-001
4.886559986549022e-010	2.576040e-001	-1.530171e-002	2.629100e-001
4.889589166479975e-010	2.513336e-001	-1.501936e-002	2.570368e-001
4.892618346410927e-010	2.446035e-001	-1.469022e-002	2.507098e-001
4.895647526341880e-010	2.374136e-001	-1.431430e-002	2.439288e-001
4.898676706272833e-010	2.297640e-001	-1.389161e-002	2.366940e-001
4.901705886203786e-010	2.216547e-001	-1.342213e-002	2.290054e-001
4.904735066134738e-010	2.130856e-001	-1.290587e-002	2.208628e-001
4.907764246065691e-010	2.040568e-001	-1.234283e-002	2.122664e-001
4.915405042568681e-010	1.813058e-001	-1.086616e-002	1.893712e-001
4.925170307811610e-010	1.500154e-001	-8.913687e-003	1.575009e-001
4.930148807636413e-010	1.335407e-001	-7.838845e-003	1.409301e-001
4.934906128820605e-010	1.179446e-001	-6.723531e-003	1.254233e-001
4.940360149682701e-010	1.007985e-001	-5.311639e-003	1.085330e-001
4.945501503060216e-010	8.584913e-002	-3.839181e-003	9.386913e-002
4.951213830479221e-010	7.113811e-002	-2.048897e-003	7.938024e-002
4.957486181410017e-010	5.767477e-002	6.841881e-005	6.590571e-002
4.962248260544237e-010	4.942375e-002	1.747132e-003	5.741570e-002
4.966652935423833e-010	4.325026e-002	3.320928e-003	5.083656e-002
4.971649318061139e-010	3.775490e-002	5.091765e-003	4.469291e-002
4.976264686540299e-010	3.386971e-002	6.681001e-003	4.007141e-002
4.981439640313804e-010	3.052589e-002	8.371699e-003	3.580732e-002
4.986658767323173e-010	2.786904e-002	9.947002e-003	3.218527e-002
4.992676536944104e-010	2.523175e-002	1.156862e-002	2.846468e-002
4.998145724003954e-010	2.291370e-002	1.284372e-002	2.523570e-002
5.004372885209899e-010	2.013033e-002	1.405611e-002	2.152773e-002
5.010777588397597e-010	1.709369e-002	1.504073e-002	1.765866e-002
5.016609277940026e-010	1.435010e-002	1.571634e-002	1.423462e-002
5.021875382922799e-010	1.215632e-002	1.615707e-002	1.145898e-002
5.026936351635151e-010	1.059932e-002	1.643968e-002	9.345152e-003
5.032670106585134e-010	9.885914e-003	1.660479e-002	7.978005e-003
5.038379941614792e-010	1.068893e-002	1.661628e-002	8.090284e-003
5.045117183288076e-010	1.409783e-002	1.644692e-002	1.063082e-002
5.046273912540656e-010	1.497812e-002	1.639864e-002	1.135680e-002
5.047816218210762e-010	1.629839e-002	1.632585e-002	1.246969e-002
5.050001659101952e-010	1.846132e-002	1.620646e-002	1.433637e-002
5.051979834089804e-010	2.073568e-002	1.608179e-002	1.630952e-002
5.053058838628633e-010	2.211840e-002	1.600123e-002	1.742924e-002
5.054497511347070e-010	2.399536e-002	1.588377e-002	1.910719e-002
5.057374856783944e-010	2.816827e-002	1.564139e-002	2.306153e-002
5.061360848208974e-010	3.515876e-002	1.529190e-002	2.973225e-002
5.065324744604286e-010	4.346982e-002	1.489878e-002	3.755130e-002
5.069609525539571e-010	5.366396e-002	1.439053e-002	4.714971e-002
5.071946678776998e-010	5.970662e-002	1.408895e-002	5.292159e-002
5.078455550498092e-010	7.777616e-002	1.305329e-002	6.980861e-002
5.082543550101131e-010	8.948014e-002	1.229218e-002	8.118685e-002
5.088326562043154e-010	1.066464e-001	1.117430e-002	9.842853e-002
5.094018619384278e-010	1.243951e-001	1.005562e-002	1.165430e-001
5.100505914394881e-010	1.454686e-001	8.729999e-003	1.379711e-001
5.107823564686601e-010	1.694849e-001	7.089093e-003	1.620363e-001
5.115067163849740e-010	1.922496e-001	5.234368e-003	1.845077e-001
5.119682375582963e-010	2.056288e-001	3.912118e-003	1.976242e-001
5.124143635261125e-010	2.173471e-001	2.530226e-003	2.091358e-001
5.128993361848211e-010	2.285022e-001	9.274906e-004	2.202006e-001
5.135156162235913e-010	2.401390e-001	-1.216580e-003	2.320081e-001
5.142858686855704e-010	2.508570e-001	-3.961443e-003	2.434187e-001
5.149129208331566e-010	2.568692e-001	-6.158781e-003	2.503336e-001
5.154327668680586e-010	2.604577e-001	-7.893335e-003	2.548237e-001
5.159976229015757e-010	2.634256e-001	-9.639463e-003	2.588386e-001
5.165683116787089e-010	2.658978e-001	-1.122227e-002	2.623614e-001
5.173018047012939e-010	2.689098e-001	-1.295313e-002	2.666194e-001
5.178892000632648e-010	2.714483e-001	-1.408258e-002	2.700382e-001
5.185298890290246e-010	2.743978e-001	-1.505703e-002	2.738288e-001
5.190844515037405e-010	2.769485e-001	-1.569357e-002	2.770315e-001
5.196050625972296e-010	2.790898e-001	-1.612801e-002	2.797500e-001
5.201670886439130e-010	2.807688e-001	-1.643277e-002	2.820465e-001
5.207070947633239e-010	2.813933e-001	-1.657638e-002	2.832837e-001
5.213061467453305e-010	2.804952e-001	-1.657706e-002	2.831057e-001
5.219463563386104e-010	2.772170e-001	-1.640540e-002	2.806473e-001
5.227685666514408e-010	2.688690e-001	-1.592970e-002	2.735568e-001
5.234600191479189e-010	2.583077e-001	-1.534071e-002	2.635732e-001
5.241141381213666e-010	2.445432e-001	-1.467671e-002	2.506452e-001
5.243788855391291e-010	2.379781e-001	-1.435169e-002	2.445302e-001
5.246436329568917e-010	2.311871e-001	-1.399213e-002	2.381413e-001
5.249083803746542e-010	2.241703e-001	-1.359802e-002	2.314786e-001
5.251731277924168e-010	2.169276e-001	-1.316936e-002	2.245420e-001
5.254378752101793e-010	2.094590e-001	-1.270615e-002	2.173315e-001
5.257026226279419e-010	2.017645e-001	-1.220840e-002	2.098472e-001
5.259673700457044e-010	1.938441e-001	-1.167610e-002	2.020890e-001
5.268636467622729e-010	1.661332e-001	-9.922974e-003	1.738902e-001
5.278432465983928e-010	1.339611e-001	-7.871528e-003	1.413601e-001
5.283193495472112e-010	1.183412e-001	-6.757408e-003	1.258274e-001
5.288621465970902e-010	1.012482e-001	-5.355353e-003	1.089885e-001
5.293735618718657e-010	8.633200e-002	-3.894347e-003	9.435866e-002
5.299477061345894e-010	7.148392e-002	-2.098567e-003	7.973974e-002
5.305752914225943e-010	5.794546e-002	1.758459e-005	6.619850e-002
5.310498103517785e-010	4.967065e-002	1.689606e-003	5.769266e-002
5.314891335620489e-010	4.346355e-002	3.259580e-003	5.108749e-002
5.319898399400084e-010	3.790736e-002	5.035735e-003	4.488757e-002
5.324504779245674e-010	3.399429e-002	6.624429e-003	4.024313e-002
5.329677335425110e-010	3.062262e-002	8.318412e-003	3.595330e-002
5.334872265385426e-010	2.795979e-002	9.891829e-003	3.232900e-002
5.340913849556294e-010	2.530377e-002	1.152696e-002	2.858210e-002
5.346363308192190e-010	2.299613e-002	1.280420e-002	2.536226e-002
5.352594418385004e-010	2.021760e-002	1.402543e-002	2.165250e-002
5.358954863337760e-010	1.720633e-002	1.501195e-002	1.780835e-002
5.364809497983161e-010	1.444768e-002	1.569812e-002	1.436163e-002
5.370100269358054e-010	1.223024e-002	1.614683e-002	1.155629e-002
5.375143920447523e-010	1.065472e-002	1.643355e-002	9.423560e-003
5.380884287238961e-010	9.899116e-003	1.660432e-002	8.011622e-003
5.386565871916832e-010	1.063977e-002	1.662100e-002	8.063696e-003
5.393281275524278e-010	1.394328e-002	1.645859e-002	1.050034e-002
5.395123162218220e-010	1.535955e-002	1.638090e-002	1.166996e-002
5.397579011143476e-010	1.762209e-002	1.625609e-002	1.359998e-002
5.400462098885653e-010	2.085785e-002	1.607831e-002	1.639905e-002
5.402034692199568e-010	2.287713e-002	1.595739e-002	1.808379e-002
5.404131483284787e-010	2.572153e-002	1.578272e-002	2.071543e-002
5.408030982187550e-010	3.196487e-002	1.544873e-002	2.668143e-002
5.411807649342942e-010	3.931305e-002	1.509892e-002	3.363981e-002
5.415154008113703e-010	4.678227e-002	1.474172e-002	4.063285e-002
5.418359797565889e-010	5.456087e-002	1.434767e-002	4.801738e-002
5.421318987829444e-010	6.236712e-002	1.395494e-002	5.537045e-002
5.425264574847518e-010	7.331203e-002	1.333304e-002	6.555994e-002
5.429250189294135e-010	8.462225e-002	1.261320e-002	7.639821e-002
5.434542333692721e-010	1.000855e-001	1.159966e-002	9.177005e-002
5.439978741501558e-010	1.167059e-001	1.053858e-002	1.086766e-001
5.447425964014356e-010	1.406087e-001	9.038970e-003	1.330341e-001
5.454135052508065e-010	1.626814e-001	7.578022e-003	1.552498e-001
5.461223065198468e-010	1.854074e-001	5.837118e-003	1.777698e-001
5.465846346407358e-010	1.993272e-001	4.566671e-003	1.914334e-001
5.470130767904193e-010	2.112080e-001	3.288692e-003	2.030825e-001
5.475062354280961e-010	2.233851e-001	1.707738e-003	2.150922e-001
5.480173927013754e-010	2.341277e-001	-3.155156e-005	2.258496e-001
5.487427350095491e-010	2.460403e-001	-2.598563e-003	2.381871e-001
5.494654384903595e-010	2.543795e-001	-5.166069e-003	2.473960e-001
5.500194021840117e-010	2.588346e-001	-7.065788e-003	2.527494e-001
5.505358717853403e-010	2.619238e-001	-8.732039e-003	2.567767e-001
5.510950630631831e-010	2.645698e-001	-1.038273e-002	2.604666e-001
5.517293467436917e-010	2.672037e-001	-1.202770e-002	2.642370e-001
5.523386705600460e-010	2.697363e-001	-1.336134e-002	2.677603e-001
5.529035377107278e-010	2.722487e-001	-1.437723e-002	2.710850e-001
5.535392879939234e-010	2.752155e-001	-1.527404e-002	2.748578e-001
5.540699397643749e-010	2.776233e-001	-1.583287e-002	2.778759e-001
5.545847440437485e-010	2.796322e-001	-1.622152e-002	2.804518e-001
5.551432181427352e-010	2.810874e-001	-1.648463e-002	2.825243e-001
5.556921495262195e-010	2.814013e-001	-1.659381e-002	2.834701e-001
5.563026377420882e-010	2.799835e-001	-1.655360e-002	2.827994e-001
5.567679618139541e-010	2.774037e-001	-1.641500e-002	2.808207e-001
5.576041057085034e-010	2.689586e-001	-1.593582e-002	2.736514e-001
5.582916761633040e-010	2.584732e-001	-1.535081e-002	2.637425e-001
5.589362183671548e-010	2.449551e-001	-1.470034e-002	2.510404e-001
5.592096270716069e-010	2.381845e-001	-1.436552e-002	2.447391e-001
5.594830357760590e-010	2.311743e-001	-1.399451e-002	2.381444e-001
5.597564444805111e-010	2.239247e-001	-1.358729e-002	2.312564e-001
5.600298531849632e-010	2.164356e-001	-1.314388e-002	2.240749e-001
5.603032618894153e-010	2.087070e-001	-1.266428e-002	2.166001e-001
5.605766705938674e-010	2.007389e-001	-1.214847e-002	2.088319e-001
5.608500792983195e-010	1.925313e-001	-1.159647e-002	2.007703e-001
5.617631831211784e-010	1.641697e-001	-9.807253e-003	1.718892e-001
5.627241159977506e-010	1.325617e-001	-7.782428e-003	1.399588e-001
5.632098515763457e-010	1.166678e-001	-6.635513e-003	1.241687e-001
5.637586253140800e-010	9.949997e-002	-5.202423e-003	1.072674e-001
5.642858686514907e-010	8.431578e-002	-3.677832e-003	9.237400e-002
5.648502736197619e-010	6.998289e-002	-1.893814e-003	7.824707e-002
5.654754056342767e-010	5.679270e-002	2.281138e-004	6.502251e-002
5.659562908641599e-010	4.863983e-002	1.928634e-003	5.660715e-002
5.664002915854332e-010	4.258218e-002	3.516650e-003	5.012048e-002
5.668964885579271e-010	3.728480e-002	5.272974e-003	4.416042e-002
5.673610782537368e-010	3.349192e-002	6.866638e-003	3.961387e-002
5.678795947097571e-010	3.023908e-002	8.549707e-003	3.543085e-002
5.684099050514196e-010	2.760168e-002	1.013435e-002	3.181094e-002
5.690038080809435e-010	2.502712e-002	1.171390e-002	2.817100e-002
5.695575374204517e-010	2.267552e-002	1.298389e-002	2.490410e-002
5.701791621750078e-010	1.987904e-002	1.416898e-002	2.119344e-002
5.708353557660473e-010	1.675970e-002	1.514883e-002	1.722910e-002
5.714130722323263e-010	1.406521e-002	1.579205e-002	1.386417e-002
5.719319232196623e-010	1.195903e-002	1.620615e-002	1.118393e-002
5.724435572400500e-010	1.048013e-002	1.647353e-002	9.138391e-003
5.730144031827055e-010	9.926222e-003	1.661826e-002	7.927378e-003
5.735958169251994e-010	1.096713e-002	1.661018e-002	8.257578e-003
5.741776381626971e-010	1.401532e-002	1.645490e-002	1.055172e-002
5.748600000000000e-010	2.053097e-002	1.609647e-002	1.614876e-002
5.750647085511909e-010	2.317302e-002	1.593957e-002	1.835383e-002
5.753376532861120e-010	2.698024e-002	1.571065e-002	2.190770e-002
5.757025006663399e-010	3.304265e-002	1.539473e-002	2.770877e-002
5.761286377681674e-010	4.162430e-002	1.498705e-002	3.580678e-002
5.763779025843698e-010	4.729633e-002	1.471255e-002	4.111244e-002
5.766692292246890e-010	5.436923e-002	1.435272e-002	4.783077e-002
5.769381461234451e-010	6.142124e-002	1.399909e-002	5.449418e-002
5.772967019884532e-010	7.132105e-002	1.344657e-002	6.369003e-002
5.777008940642564e-010	8.274752e-002	1.272853e-002	7.457694e-002
5.782035974580208e-010	9.734804e-002	1.177064e-002	8.901923e-002
5.787475200775070e-010	1.138463e-001	1.071112e-002	1.057609e-001
5.794489103240925e-010	1.362122e-001	9.310437e-003	1.285746e-001
5.801438297136373e-010	1.590524e-001	7.822422e-003	1.516230e-001
5.808294847516040e-010	1.812388e-001	6.176522e-003	1.736604e-001
5.813112967440738e-010	1.960054e-001	4.883338e-003	1.881743e-001
5.817408787678167e-010	2.082018e-001	3.626922e-003	2.001305e-001
5.822382866484623e-010	2.208605e-001	2.057526e-003	2.125926e-001
5.827113644164180e-010	2.312521e-001	4.684037e-004	2.229505e-001
5.834109854936671e-010	2.435517e-001	-1.989375e-003	2.355623e-001
5.841952731135596e-010	2.533138e-001	-4.779912e-003	2.461807e-001
5.847716471439287e-010	2.582270e-001	-6.771554e-003	2.519982e-001
5.852853519345496e-010	2.614499e-001	-8.448270e-003	2.561426e-001
5.858359283208865e-010	2.641506e-001	-1.010165e-002	2.598705e-001
5.864504900122510e-010	2.667388e-001	-1.173705e-002	2.635717e-001
5.870751209028506e-010	2.693184e-001	-1.314990e-002	2.671860e-001
5.876307073886390e-010	2.717586e-001	-1.418883e-002	2.704426e-001
5.882686294301269e-010	2.747229e-001	-1.513411e-002	2.742319e-001
5.888065258274945e-010	2.771972e-001	-1.573513e-002	2.773322e-001
5.893209775691737e-010	2.792907e-001	-1.615338e-002	2.799939e-001
5.898825882462284e-010	2.809156e-001	-1.644790e-002	2.822364e-001
5.904247017142467e-010	2.814587e-001	-1.658299e-002	2.833968e-001
5.910278521980227e-010	2.804174e-001	-1.657345e-002	2.830845e-001
5.916760882748292e-010	2.768920e-001	-1.638768e-002	2.803933e-001
5.924611735175512e-010	2.687249e-001	-1.592257e-002	2.734379e-001
5.931633576157058e-010	2.578689e-001	-1.532306e-002	2.631631e-001
5.937172177256748e-010	2.462994e-001	-1.476850e-002	2.522904e-001
5.940179831316623e-010	2.389129e-001	-1.440351e-002	2.454358e-001
5.943187485376496e-010	2.312380e-001	-1.399697e-002	2.382203e-001
5.946195139436371e-010	2.232747e-001	-1.354886e-002	2.306439e-001
5.949202793496244e-010	2.150230e-001	-1.305919e-002	2.227065e-001
5.952210447556119e-010	2.064829e-001	-1.252796e-002	2.144082e-001
5.955218101615993e-010	1.976544e-001	-1.195517e-002	2.057489e-001
5.958225755675867e-010	1.885376e-001	-1.134082e-002	1.967286e-001
5.967256405904045e-010	1.601839e-001	-9.562979e-003	1.678247e-001
5.972245956989521e-010	1.437897e-001	-8.528968e-003	1.512193e-001
5.976878016047800e-010	1.284617e-001	-7.501533e-003	1.358663e-001
5.982034049294120e-010	1.117433e-001	-6.251114e-003	1.193042e-001
5.987268004867495e-010	9.565832e-002	-4.846207e-003	1.034959e-001
5.993118225860078e-010	7.935250e-002	-3.107599e-003	8.749208e-002
5.999071330511147e-010	6.507528e-002	-1.173925e-003	7.335921e-002
6.004182646693283e-010	5.490371e-002	5.881691e-004	6.309188e-002
6.008646533722082e-010	4.762263e-002	2.172986e-003	5.553117e-002
6.013120693017663e-010	4.173232e-002	3.772936e-003	4.918166e-002
6.018027934428855e-010	3.668997e-002	5.504315e-003	4.346094e-002
6.022756477654509e-010	3.297738e-002	7.115581e-003	3.896700e-002
6.027938069554241e-010	2.984472e-002	8.780222e-003	3.489777e-002
6.033387193899246e-010	2.720549e-002	1.038378e-002	3.125172e-002
6.039205369526943e-010	2.470668e-002	1.190125e-002	2.772026e-002
6.044861757764545e-010	2.228758e-002	1.316777e-002	2.438187e-002
6.051057155943294e-010	1.946974e-002	1.431324e-002	2.067125e-002
6.057879897450126e-010	1.621845e-002	1.528949e-002	1.655868e-002
6.063728768425864e-010	1.354202e-002	1.590081e-002	1.321328e-002
6.068849762696453e-010	1.157276e-002	1.627690e-002	1.067972e-002
6.074083573113509e-010	1.025190e-002	1.651875e-002	8.775936e-003
6.079760655371110e-010	1.000347e-002	1.662944e-002	7.866195e-003
6.085773597834474e-010	1.152350e-002	1.658604e-002	8.640616e-003
6.090127349029023e-010	1.398834e-002	1.645708e-002	1.053701e-002
6.097000000000000e-010	2.054586e-002	1.609688e-002	1.616886e-002
6.099061795291293e-010	2.320923e-002	1.593878e-002	1.839313e-002
6.101810855679683e-010	2.705111e-002	1.570817e-002	2.198096e-002
6.105458346161884e-010	3.312572e-002	1.539219e-002	2.779345e-002
6.109677512531929e-010	4.162937e-002	1.498837e-002	3.581737e-002
6.111928251219446e-010	4.673310e-002	1.474203e-002	4.059168e-002
6.115167524634164e-010	5.458397e-002	1.434361e-002	4.804549e-002
6.118157623170827e-010	6.247042e-002	1.394603e-002	5.547243e-002
6.122144421219710e-010	7.352863e-002	1.331571e-002	6.577080e-002
6.126126322946722e-010	8.482885e-002	1.259492e-002	7.660665e-002
6.131449554109970e-010	1.003910e-001	1.157437e-002	9.208445e-002
6.136889168110808e-010	1.170361e-001	1.051184e-002	1.090187e-001
6.143573626683544e-010	1.384777e-001	9.169992e-003	1.308789e-001
6.150690441917853e-010	1.618787e-001	7.628422e-003	1.544482e-001
6.157634386303984e-010	1.842045e-001	5.932462e-003	1.765817e-001
6.162240381388215e-010	1.981553e-001	4.675801e-003	1.902801e-001
6.166520380494292e-010	2.101258e-001	3.407724e-003	2.020160e-001
6.171460252011065e-010	2.224598e-001	1.832965e-003	2.141724e-001
6.176408342111578e-010	2.330356e-001	1.571826e-004	2.247443e-001
6.183585556458958e-010	2.451343e-001	-2.376037e-003	2.372268e-001
6.191801135426052e-010	2.547259e-001	-5.289560e-003	2.477935e-001
6.197539858348534e-010	2.592361e-001	-7.248432e-003	2.532456e-001
6.202651260285032e-010	2.622160e-001	-8.885065e-003	2.571597e-001
6.208255883848840e-010	2.648246e-001	-1.052349e-002	2.608142e-001
6.214663044796197e-010	2.674718e-001	-1.216309e-002	2.646023e-001
6.220667806608924e-010	2.699758e-001	-1.345633e-002	2.680731e-001
6.226362381896586e-010	2.725195e-001	-1.446153e-002	2.714268e-001
6.232712357506322e-010	2.754805e-001	-1.533635e-002	2.751846e-001
6.238050241801571e-010	2.778753e-001	-1.588169e-002	2.781891e-001
6.243232484717920e-010	2.798381e-001	-1.625679e-002	2.807214e-001
6.248799847829241e-010	2.811852e-001	-1.650272e-002	2.826852e-001
6.254331525213410e-010	2.813536e-001	-1.659732e-002	2.834938e-001
6.260477980977663e-010	2.797040e-001	-1.653967e-002	2.826012e-001
6.265330778183764e-010	2.768222e-001	-1.637123e-002	2.803263e-001
6.270183575389863e-010	2.722270e-001	-1.611840e-002	2.763485e-001
6.275036372595964e-010	2.659186e-001	-1.578119e-002	2.706679e-001
6.279889169802063e-010	2.578969e-001	-1.535960e-002	2.632844e-001
6.284741967008164e-010	2.481619e-001	-1.485362e-002	2.541981e-001
6.289594764214263e-010	2.367136e-001	-1.426326e-002	2.434090e-001
6.294447561420364e-010	2.235521e-001	-1.358851e-002	2.309170e-001
6.304167304263352e-010	1.958237e-001	-1.181551e-002	2.040850e-001
6.312891970055798e-010	1.690403e-001	-1.011352e-002	1.768584e-001
6.322744278121949e-010	1.367990e-001	-8.072047e-003	1.441951e-001
6.327722343686253e-010	1.204287e-001	-6.923106e-003	1.278850e-001
6.332821021245353e-010	1.042346e-001	-5.627139e-003	1.119124e-001
6.337846588366070e-010	8.931888e-002	-4.217926e-003	9.727924e-002
6.344388045445857e-010	7.213739e-002	-2.193023e-003	8.037547e-002
6.350391890508594e-010	5.900770e-002	-1.753522e-004	6.726696e-002
6.354865457474251e-010	5.098586e-002	1.396751e-003	5.905769e-002
6.359155360560014e-010	4.467195e-002	2.929661e-003	5.238968e-002
6.363718742768649e-010	3.930350e-002	4.556503e-003	4.647378e-002
6.368562780043676e-010	3.489707e-002	6.244177e-003	4.133202e-002
6.373448591707269e-010	3.150478e-002	7.870893e-003	3.709005e-002
6.378737999166873e-010	2.864406e-002	9.511134e-003	3.325416e-002
6.384491664532526e-010	2.605357e-002	1.111984e-002	2.961059e-002
6.390114108378791e-010	2.368242e-002	1.249314e-002	2.627340e-002
6.396054025287966e-010	2.108368e-002	1.371883e-002	2.275569e-002
6.402362752291742e-010	1.813393e-002	1.476735e-002	1.894797e-002
6.408812938776507e-010	1.506585e-002	1.558024e-002	1.510250e-002
6.414383779309626e-010	1.264788e-002	1.608425e-002	1.206075e-002
6.419352611795117e-010	1.096636e-002	1.638992e-002	9.831796e-003
6.425136365917522e-010	9.980663e-003	1.658752e-002	8.191017e-003
6.430662366110139e-010	1.039793e-002	1.662777e-002	7.947418e-003
6.437287412295985e-010	1.316772e-002	1.649807e-002	9.873082e-003
6.439068921562336e-010	1.438454e-002	1.643138e-002	1.085395e-002
6.441836981467296e-010	1.671434e-002	1.630221e-002	1.281195e-002
6.445400000000000e-010	2.052533e-002	1.609123e-002	1.613912e-002
6.446468905559811e-010	2.189751e-002	1.601269e-002	1.723250e-002
6.447894112972892e-010	2.374673e-002	1.589719e-002	1.886398e-002
6.450744527799055e-010	2.782827e-002	1.565663e-002	2.271846e-002
6.454677561682992e-010	3.462701e-002	1.531236e-002	2.921225e-002
6.458524682022748e-010	4.258561e-002	1.493534e-002	3.670717e-002
6.463249531797725e-010	5.376491e-002	1.437827e-002	4.723462e-002
6.465826722584076e-010	6.045928e-002	1.404302e-002	5.360851e-002
6.472406064506088e-010	7.876896e-002	1.298117e-002	7.074411e-002
6.476581608444584e-010	9.075227e-002	1.219900e-002	8.243328e-002
6.482409409694894e-010	1.081215e-001	1.106982e-002	9.991586e-002
6.488236914534415e-010	1.263780e-001	9.921327e-003	1.185539e-001
6.494845936627975e-010	1.479138e-001	8.560594e-003	1.404273e-001
6.502125999252231e-010	1.717757e-001	6.907981e-003	1.642997e-001
6.508313540945455e-010	1.912277e-001	5.318751e-003	1.834894e-001
6.512764393848150e-010	2.042322e-001	4.052986e-003	1.962413e-001
6.517276091276939e-010	2.162214e-001	2.665774e-003	2.080157e-001
6.522121853304835e-010	2.275258e-001	1.073171e-003	2.192179e-001
