time	V(d_3p)
1.271438777069845e-010	-2.946829e-002
1.281204402069845e-010	-3.272661e-002
1.290970027069845e-010	-3.563478e-002
1.300735652069845e-010	-3.822578e-002
1.310501277069845e-010	-4.052161e-002
1.320266902069845e-010	-4.253442e-002
1.330032527069845e-010	-4.426920e-002
1.339798152069845e-010	-4.572737e-002
1.349563777069845e-010	-4.691090e-002
1.369095027069845e-010	-4.848794e-002
1.388626277069845e-010	-4.915902e-002
1.396996812784131e-010	-4.915182e-002
1.405367348498416e-010	-4.916288e-002
1.413737884212702e-010	-4.919222e-002
1.422108419926988e-010	-4.923982e-002
1.430478955641273e-010	-4.930569e-002
1.438849491355559e-010	-4.938983e-002
1.447220027069845e-010	-4.949224e-002
1.466751277069845e-010	-5.045632e-002
1.486282527069845e-010	-5.221085e-002
1.544876277069844e-010	-5.974280e-002
1.564407527069844e-010	-6.157894e-002
1.583938777069844e-010	-6.249062e-002
1.603470027069844e-010	-6.238524e-002
1.623001277069844e-010	-6.135047e-002
1.652298152069844e-010	-5.849288e-002
1.681595027069844e-010	-5.465257e-002
1.696941009212701e-010	-5.232950e-002
1.712286991355558e-010	-4.986458e-002
1.727632973498415e-010	-4.725780e-002
1.742978955641272e-010	-4.450917e-002
1.758324937784129e-010	-4.161867e-002
1.773670919926986e-010	-3.858633e-002
1.789016902069843e-010	-3.541212e-002
1.818313777069843e-010	-2.985201e-002
1.837845027069843e-010	-2.664555e-002
1.857376277069843e-010	-2.398423e-002
1.876907527069843e-010	-2.187428e-002
1.896438777069843e-010	-2.021867e-002
1.906204402069843e-010	-1.955576e-002
1.915970027069843e-010	-1.889464e-002
1.925735652069843e-010	-1.823530e-002
1.935501277069843e-010	-1.757775e-002
1.945266902069843e-010	-1.692199e-002
1.955032527069843e-010	-1.626802e-002
1.964798152069843e-010	-1.561583e-002
1.994095027069842e-010	-1.334020e-002
2.009441009212700e-010	-1.203950e-002
2.024786991355557e-010	-1.069394e-002
2.040132973498414e-010	-9.303515e-003
2.055478955641271e-010	-7.868233e-003
2.070824937784128e-010	-6.388092e-003
2.086170919926985e-010	-4.863092e-003
2.101516902069842e-010	-3.293233e-003
2.121048152069842e-010	-1.171863e-003
2.160110652069842e-010	3.242791e-003
2.169876277069842e-010	4.311851e-003
2.179641902069842e-010	5.334059e-003
