Freq.	V(d_3p)
1.53924000000000e+009	(-7.51350526681401e+000dB,-3.08088122820239e+001°)
1.55923000000000e+009	(-7.50228138633291e+000dB,-3.12585565393014e+001°)
1.57922000000000e+009	(-7.49103549138511e+000dB,-3.17103650243498e+001°)
1.59921000000000e+009	(-7.47977372503759e+000dB,-3.21642554754569e+001°)
1.61920000000000e+009	(-7.46850232427881e+000dB,-3.26202450404746e+001°)
1.63919000000000e+009	(-7.45722762006310e+000dB,-3.30783502535265e+001°)
1.65918000000000e+009	(-7.44595603721611e+000dB,-3.35385870113760e+001°)
1.67917000000000e+009	(-7.43469409420157e+000dB,-3.40009705494682e+001°)
1.69916000000000e+009	(-7.42344840274780e+000dB,-3.44655154176499e+001°)
1.71915000000000e+009	(-7.41222566733170e+000dB,-3.49322354555803e+001°)
1.73914000000000e+009	(-7.40103268451954e+000dB,-3.54011437678465e+001°)
1.75913000000000e+009	(-7.38987634216052e+000dB,-3.58722526987932e+001°)
1.77912000000000e+009	(-7.37876361843221e+000dB,-3.63455738070875e+001°)
1.79911000000000e+009	(-7.36770158073250e+000dB,-3.68211178400351e+001°)
1.81910000000000e+009	(-7.35669738441773e+000dB,-3.72988947076682e+001°)
1.83909000000000e+009	(-7.34575827138084e+000dB,-3.77789134566283e+001°)
1.85908000000000e+009	(-7.33489156846762e+000dB,-3.82611822438716e+001°)
1.87907000000000e+009	(-7.32410468572725e+000dB,-3.87457083102203e+001°)
1.89906000000000e+009	(-7.31340511449243e+000dB,-3.92324979537956e+001°)
1.91905000000000e+009	(-7.30280042528667e+000dB,-3.97215565033610e+001°)
1.93904000000000e+009	(-7.29229826555360e+000dB,-4.02128882916149e+001°)
1.95903000000000e+009	(-7.28190635720597e+000dB,-4.07064966284705e+001°)
1.97902000000000e+009	(-7.27163249398926e+000dB,-4.12023837743620e+001°)
1.99901000000000e+009	(-7.26148453865761e+000dB,-4.17005509136241e+001°)
2.01900000000000e+009	(-7.25147041995803e+000dB,-4.22009981279905e+001°)
2.03899000000000e+009	(-7.24159812941925e+000dB,-4.27037243702597e+001°)
2.05898000000000e+009	(-7.23187571794387e+000dB,-4.32087274381832e+001°)
2.07897000000000e+009	(-7.22231129219853e+000dB,-4.37160039486267e+001°)
2.09896000000000e+009	(-7.21291301080245e+000dB,-4.42255493120659e+001°)
2.11895000000000e+009	(-7.20368908030978e+000dB,-4.47373577074758e+001°)
2.13894000000000e+009	(-7.19464775098586e+000dB,-4.52514220576742e+001°)
2.15893000000000e+009	(-7.18579731237493e+000dB,-4.57677340051871e+001°)
2.17892000000000e+009	(-7.17714608865846e+000dB,-4.62862838887008e+001°)
2.19891000000000e+009	(-7.16870243380435e+000dB,-4.68070607201724e+001°)
2.21890000000000e+009	(-7.16047472650644e+000dB,-4.73300521626677e+001°)
2.23889000000000e+009	(-7.15247136491446e+000dB,-4.78552445090023e+001°)
2.25888000000000e+009	(-7.14470076115736e+000dB,-4.83826226612602e+001°)
2.27887000000000e+009	(-7.13717133565951e+000dB,-4.89121701112633e+001°)
2.29886000000000e+009	(-7.12989151125328e+000dB,-4.94438689220745e+001°)
2.31885000000000e+009	(-7.12286970709185e+000dB,-4.99776997106106e+001°)
2.33884000000000e+009	(-7.11611433236381e+000dB,-5.05136416314442e+001°)
2.35883000000000e+009	(-7.10963377981625e+000dB,-5.10516723618767e+001°)
2.37882000000000e+009	(-7.10343641909011e+000dB,-5.15917680883602e+001°)
2.39881000000000e+009	(-7.09753058987407e+000dB,-5.21339034943526e+001°)
2.41880000000000e+009	(-7.09192459488349e+000dB,-5.26780517496809e+001°)
2.43879000000000e+009	(-7.08662669267293e+000dB,-5.32241845014989e+001°)
2.45878000000000e+009	(-7.08164509028858e+000dB,-5.37722718669096e+001°)
2.47877000000000e+009	(-7.07698793577156e+000dB,-5.43222824273377e+001°)
2.49876000000000e+009	(-7.07266331052079e+000dB,-5.48741832247206e+001°)
2.51875000000000e+009	(-7.06867922152719e+000dB,-5.54279397595963e+001°)
2.53874000000000e+009	(-7.06504359348908e+000dB,-5.59835159911547e+001°)
2.55873000000000e+009	(-7.06176426082325e+000dB,-5.65408743393241e+001°)
2.57872000000000e+009	(-7.05884895958315e+000dB,-5.70999756889554e+001°)
