Freq.	V(n_3p)
1.79911000000000e+009	(-1.17122145698256e+001dB,2.50066695565042e+001°)
1.81910000000000e+009	(-1.16969753135353e+001dB,2.13789885703158e+001°)
1.83909000000000e+009	(-1.16791771561567e+001dB,1.77275259184713e+001°)
1.85908000000000e+009	(-1.16592041507655e+001dB,1.40477938822506e+001°)
1.87907000000000e+009	(-1.16376146556476e+001dB,1.03343024955350e+001°)
1.89906000000000e+009	(-1.16153158874944e+001dB,6.57973122480185e+000°)
1.91905000000000e+009	(-1.15940705214580e+001dB,2.77355108655905e+000°)
1.93904000000000e+009	(-1.15781133959924e+001dB,-1.09833738923416e+000°)
1.95903000000000e+009	(-1.15790515327463e+001dB,-5.03380090649058e+000°)
1.97902000000000e+009	(-1.16161544800180e+001dB,-8.86052689971641e+000°)
1.99901000000000e+009	(-1.16350957177445e+001dB,-1.22250723466247e+001°)
2.01900000000000e+009	(-1.15734632843375e+001dB,-1.57333804072644e+001°)
2.03899000000000e+009	(-1.15149294889195e+001dB,-1.96044520938505e+001°)
2.05898000000000e+009	(-1.14763501719606e+001dB,-2.35902619544750e+001°)
2.07897000000000e+009	(-1.14505008355002e+001dB,-2.76149963879241e+001°)
2.09896000000000e+009	(-1.14334267760490e+001dB,-3.16641843730488e+001°)
2.11895000000000e+009	(-1.14236412935617e+001dB,-3.57347676966587e+001°)
2.13894000000000e+009	(-1.14207494373812e+001dB,-3.98252295781316e+001°)
2.15893000000000e+009	(-1.14248517976560e+001dB,-4.39337092105835e+001°)
2.17892000000000e+009	(-1.14363028380160e+001dB,-4.80576352300665e+001°)
2.19891000000000e+009	(-1.14556131578292e+001dB,-5.21935866028931e+001°)
2.21890000000000e+009	(-1.14834091573692e+001dB,-5.63370739303638e+001°)
2.23889000000000e+009	(-1.15204063650256e+001dB,-6.04821415886753e+001°)
2.25888000000000e+009	(-1.15673623255726e+001dB,-6.46207633439807e+001°)
2.27887000000000e+009	(-1.16249723441598e+001dB,-6.87420963325770e+001°)
2.29886000000000e+009	(-1.16936705808442e+001dB,-7.28318312517867e+001°)
2.31885000000000e+009	(-1.17733182995309e+001dB,-7.68721320506259e+001°)
2.33884000000000e+009	(-1.18628216496056e+001dB,-8.08428697075972e+001°)
2.35883000000000e+009	(-1.19598240531914e+001dB,-8.47247037265958e+001°)
2.37882000000000e+009	(-1.20607028239845e+001dB,-8.85037081174386e+001°)
2.39881000000000e+009	(-1.21610446629484e+001dB,-9.21758614460302e+001°)
2.41880000000000e+009	(-1.22565195354704e+001dB,-9.57489523238189e+001°)
2.43879000000000e+009	(-1.23437768975569e+001dB,-9.92405053747100e+001°)
2.45878000000000e+009	(-1.24209414692723e+001dB,-1.02672740835981e+002°)
2.47877000000000e+009	(-1.24875563795411e+001dB,-1.06067218813515e+002°)
2.49876000000000e+009	(-1.25441483721779e+001dB,-1.09441371874237e+002°)
2.51875000000000e+009	(-1.25917090583404e+001dB,-1.12807476748103e+002°)
2.53874000000000e+009	(-1.26312959683751e+001dB,-1.16173345347733e+002°)
2.55873000000000e+009	(-1.26638120491838e+001dB,-1.19543717884677e+002°)
2.57872000000000e+009	(-1.26899309059036e+001dB,-1.22921647835313e+002°)
2.59871000000000e+009	(-1.27101098714015e+001dB,-1.26309572731249e+002°)
2.61870000000000e+009	(-1.27246434740581e+001dB,-1.29710030622516e+002°)
2.63869000000000e+009	(-1.27337290380304e+001dB,-1.33126096525613e+002°)
2.65868000000000e+009	(-1.27375318770639e+001dB,-1.36561636792595e+002°)
2.67867000000000e+009	(-1.27362476768842e+001dB,-1.40021465710388e+002°)
2.69866000000000e+009	(-1.27301659135898e+001dB,-1.43511466771852e+002°)
2.71865000000000e+009	(-1.27197430332280e+001dB,-1.47038721291453e+002°)
2.73864000000000e+009	(-1.27057001911729e+001dB,-1.50611668205609e+002°)
2.75863000000000e+009	(-1.26891706800098e+001dB,-1.54240289002766e+002°)
