Freq.	V(n_3p)
1.59921000000000e+009	(-1.13187124237039e+001dB,-1.38113425180494e+002°)
1.61920000000000e+009	(-1.13227218983034e+001dB,-1.39765614447517e+002°)
1.63919000000000e+009	(-1.13259432248099e+001dB,-1.41418280856870e+002°)
1.65918000000000e+009	(-1.13283583885413e+001dB,-1.43071809736875e+002°)
1.67917000000000e+009	(-1.13299515309126e+001dB,-1.44726608483217e+002°)
1.69916000000000e+009	(-1.13307091103735e+001dB,-1.46383107772993e+002°)
1.71915000000000e+009	(-1.13306200614580e+001dB,-1.48041763155504e+002°)
1.73914000000000e+009	(-1.13296759550548e+001dB,-1.49703057156494e+002°)
1.75913000000000e+009	(-1.13278711646353e+001dB,-1.51367502076718e+002°)
1.77912000000000e+009	(-1.13252030456803e+001dB,-1.53035643728818e+002°)
1.79911000000000e+009	(-1.13216721394787e+001dB,-1.54708066447330e+002°)
1.81910000000000e+009	(-1.13172824188002e+001dB,-1.56385399838726e+002°)
1.83909000000000e+009	(-1.13120416033036e+001dB,-1.58068327933263e+002°)
1.85908000000000e+009	(-1.13059615898069e+001dB,-1.59757601691648e+002°)
1.87907000000000e+009	(-1.12990590718809e+001dB,-1.61454056262509e+002°)
1.89906000000000e+009	(-1.12913564741258e+001dB,-1.63158635072107e+002°)
1.91905000000000e+009	(-1.12828834169883e+001dB,-1.64872423909335e+002°)
1.93904000000000e+009	(-1.12736790932559e+001dB,-1.66596699910975e+002°)
1.95903000000000e+009	(-1.12637962486766e+001dB,-1.68333003218703e+002°)
1.97902000000000e+009	(-1.12533080661832e+001dB,-1.70083243899594e+002°)
1.99901000000000e+009	(-1.12423204843576e+001dB,-1.71849864994860e+002°)
2.01900000000000e+009	(-1.12309950914015e+001dB,-1.73636096983635e+002°)
2.03899000000000e+009	(-1.12195935574821e+001dB,-1.75446364154090e+002°)
2.05898000000000e+009	(-1.12085683033038e+001dB,-1.77286945947369e+002°)
2.07897000000000e+009	(-1.11987585625834e+001dB,-1.79167057508557e+002°)
2.09896000000000e+009	(-1.11918429488300e+001dB,1.78899464337354e+002°)
2.11895000000000e+009	(-1.11914557863716e+001dB,1.76892145376173e+002°)
2.13894000000000e+009	(-1.12060495795935e+001dB,1.74785512213914e+002°)
2.15893000000000e+009	(-1.12553606864411e+001dB,1.72580071179282e+002°)
2.17892000000000e+009	(-1.13720601739131e+001dB,1.70453566941989e+002°)
2.19891000000000e+009	(-1.15578416648096e+001dB,1.68879087943350e+002°)
2.21890000000000e+009	(-1.17236371503799e+001dB,1.68619150070515e+002°)
2.23889000000000e+009	(-1.15983331650441e+001dB,1.68576558283125e+002°)
2.25888000000000e+009	(-1.14161570869542e+001dB,1.67156059165295e+002°)
2.27887000000000e+009	(-1.13016989348708e+001dB,1.65238468721109e+002°)
2.29886000000000e+009	(-1.12309430757399e+001dB,1.63232273726480e+002°)
2.31885000000000e+009	(-1.11833125600528e+001dB,1.61223508245028e+002°)
2.33884000000000e+009	(-1.11486451843936e+001dB,1.59225048908286e+002°)
2.35883000000000e+009	(-1.11219400513106e+001dB,1.57235033867133e+002°)
2.37882000000000e+009	(-1.11005979086722e+001dB,1.55249363986107e+002°)
2.39881000000000e+009	(-1.10831960807141e+001dB,1.53264328409892e+002°)
2.41880000000000e+009	(-1.10689274297644e+001dB,1.51277008432697e+002°)
2.43879000000000e+009	(-1.10573273501858e+001dB,1.49285194022201e+002°)
2.45878000000000e+009	(-1.10481326348508e+001dB,1.47287225355712e+002°)
2.47877000000000e+009	(-1.10412045081355e+001dB,1.45281852699948e+002°)
2.49876000000000e+009	(-1.10364847493910e+001dB,1.43268128589887e+002°)
2.51875000000000e+009	(-1.10339698327735e+001dB,1.41245327935851e+002°)
2.53874000000000e+009	(-1.10336954032815e+001dB,1.39212889121963e+002°)
2.55873000000000e+009	(-1.10357270116906e+001dB,1.37170370312497e+002°)
2.57872000000000e+009	(-1.10401548746194e+001dB,1.35117416872774e+002°)
2.59871000000000e+009	(-1.10470914123975e+001dB,1.33053737296607e+002°)
2.61870000000000e+009	(-1.10566708664278e+001dB,1.30979086235525e+002°)
2.63869000000000e+009	(-1.10690506121455e+001dB,1.28893254228986e+002°)
2.65868000000000e+009	(-1.10844139633187e+001dB,1.26796064645181e+002°)
2.67867000000000e+009	(-1.11029743559448e+001dB,1.24687379252089e+002°)
2.69866000000000e+009	(-1.11249808236817e+001dB,1.22567114821898e+002°)
2.71865000000000e+009	(-1.11507246306274e+001dB,1.20435274275275e+002°)
2.73864000000000e+009	(-1.11805467948105e+001dB,1.18291997098552e+002°)
2.75863000000000e+009	(-1.12148459862094e+001dB,1.16137635041506e+002°)
2.77862000000000e+009	(-1.12540858727684e+001dB,1.13972860211577e+002°)
2.79861000000000e+009	(-1.12988003656133e+001dB,1.11798813172226e+002°)
2.81860000000000e+009	(-1.13495943374088e+001dB,1.09617297712324e+002°)
2.83859000000000e+009	(-1.14071362554393e+001dB,1.07431025257942e+002°)
2.85858000000000e+009	(-1.14721378922981e+001dB,1.05243903555723e+002°)
2.87857000000000e+009	(-1.15453151743455e+001dB,1.03061349013462e+002°)
2.89856000000000e+009	(-1.16273239669361e+001dB,1.00890578139500e+002°)
2.91855000000000e+009	(-1.17186662712579e+001dB,9.87408013946152e+001°)
2.93854000000000e+009	(-1.18195673256489e+001dB,9.66232083701798e+001°)
2.95853000000000e+009	(-1.19298335957417e+001dB,9.45506112706104e+001°)
2.97852000000000e+009	(-1.20487152159686e+001dB,9.25366285295118e+001°)
2.99851000000000e+009	(-1.21748105720962e+001dB,9.05943687790456e+001°)
3.01850000000000e+009	(-1.23060579288578e+001dB,8.87347273740058e+001°)
3.03849000000000e+009	(-1.24398500842082e+001dB,8.69646009168965e+001°)
3.05848000000000e+009	(-1.25732781462103e+001dB,8.52854744296729e+001°)
3.07847000000000e+009	(-1.27034664831645e+001dB,8.36928347761282e+001°)
3.09846000000000e+009	(-1.28279222255400e+001dB,8.21766601381294e+001°)
3.11845000000000e+009	(-1.29448114806751e+001dB,8.07228934951784e+001°)
3.13844000000000e+009	(-1.30530992209515e+001dB,7.93154913579858e+001°)
3.15843000000000e+009	(-1.31525379344818e+001dB,7.79385030473565e+001°)
3.17842000000000e+009	(-1.32435365480906e+001dB,7.65777229220027e+001°)
3.19841000000000e+009	(-1.33269659885943e+001dB,7.52216846855869e+001°)
3.21840000000000e+009	(-1.34039569940361e+001dB,7.38620020874768e+001°)
3.23839000000000e+009	(-1.34757285139146e+001dB,7.24932123817032e+001°)
3.25838000000000e+009	(-1.35434638232152e+001dB,7.11123276386668e+001°)
3.27837000000000e+009	(-1.36082348981925e+001dB,6.97182739258351e+001°)
3.29836000000000e+009	(-1.36709664248726e+001dB,6.83113417212939e+001°)
3.31835000000000e+009	(-1.37324278918914e+001dB,6.68927139603184e+001°)
3.33834000000000e+009	(-1.37932430802294e+001dB,6.54640954807631e+001°)
3.35833000000000e+009	(-1.38539087068903e+001dB,6.40274417685951e+001°)
3.37832000000000e+009	(-1.39148166284061e+001dB,6.25847724094365e+001°)
3.39831000000000e+009	(-1.39762762223113e+001dB,6.11380507621606e+001°)
3.41830000000000e+009	(-1.40385351695157e+001dB,5.96891120760094e+001°)
3.43829000000000e+009	(-1.41017979174026e+001dB,5.82396248648883e+001°)
3.45828000000000e+009	(-1.41662417517015e+001dB,5.67910732538008e+001°)
3.47827000000000e+009	(-1.42320307902472e+001dB,5.53447504060106e+001°)
3.49826000000000e+009	(-1.42993284617135e+001dB,5.39017546303138e+001°)
3.51825000000000e+009	(-1.43683092620563e+001dB,5.24629801348281e+001°)
3.53824000000000e+009	(-1.44391709133518e+001dB,5.10290934301081e+001°)
3.55823000000000e+009	(-1.45121486521205e+001dB,4.96004838054647e+001°)
3.57822000000000e+009	(-1.45875345252450e+001dB,4.81771717314409e+001°)
3.59821000000000e+009	(-1.46657067745332e+001dB,4.67586521474834e+001°)
3.61820000000000e+009	(-1.47471785863640e+001dB,4.53436406186542e+001°)
3.63819000000000e+009	(-1.48326834422553e+001dB,4.39296816517996e+001°)
3.65818000000000e+009	(-1.49233293554932e+001dB,4.25125787200842e+001°)
3.67817000000000e+009	(-1.50208825873957e+001dB,4.10856406616478e+001°)
3.69816000000000e+009	(-1.51282941688985e+001dB,3.96388805219797e+001°)
3.71815000000000e+009	(-1.52506788755885e+001dB,3.81587416969383e+001°)
3.73814000000000e+009	(-1.53971247389792e+001dB,3.66301742082521e+001°)
3.75813000000000e+009	(-1.55839719718693e+001dB,3.50463451767619e+001°)
3.77812000000000e+009	(-1.58404265609823e+001dB,3.34409136811167e+001°)
3.79811000000000e+009	(-1.62164468241882e+001dB,3.19846888449774e+001°)
3.81810000000000e+009	(-1.67839411794431e+001dB,3.12555783231034e+001°)
3.83809000000000e+009	(-1.75724442501381e+001dB,3.28434519882660e+001°)
3.85808000000000e+009	(-1.82423719537138e+001dB,3.94092272524967e+001°)
3.87807000000000e+009	(-1.78432837585229e+001dB,4.91895226026227e+001°)
3.89806000000000e+009	(-1.64750401333234e+001dB,5.36193347997257e+001°)
3.91805000000000e+009	(-1.52472275696299e+001dB,5.19206610473859e+001°)
