Freq.	V(n_3p)
1.69916000000000e+009	(-1.10698739690177e+001dB,-1.37419189755879e+002°)
1.71915000000000e+009	(-1.10713880290635e+001dB,-1.39037968140607e+002°)
1.73914000000000e+009	(-1.10727802682347e+001dB,-1.40658682496176e+002°)
1.75913000000000e+009	(-1.10740503748502e+001dB,-1.42281515600319e+002°)
1.77912000000000e+009	(-1.10751983446108e+001dB,-1.43906672228853e+002°)
1.79911000000000e+009	(-1.10762245380584e+001dB,-1.45534383293561e+002°)
1.81910000000000e+009	(-1.10771297526532e+001dB,-1.47164911186430e+002°)
1.83909000000000e+009	(-1.10779153223917e+001dB,-1.48798556751392e+002°)
1.85908000000000e+009	(-1.10785832657904e+001dB,-1.50435668473729e+002°)
1.87907000000000e+009	(-1.10791365161908e+001dB,-1.52076654727042e+002°)
1.89906000000000e+009	(-1.10795792905155e+001dB,-1.53722000292505e+002°)
1.91905000000000e+009	(-1.10799176908066e+001dB,-1.55372288937313e+002°)
1.93904000000000e+009	(-1.10801607000895e+001dB,-1.57028234728738e+002°)
1.95903000000000e+009	(-1.10803218553214e+001dB,-1.58690726169992e+002°)
1.97902000000000e+009	(-1.10804221048807e+001dB,-1.60360889524168e+002°)
1.99901000000000e+009	(-1.10804947877904e+001dB,-1.62040181456625e+002°)
2.01900000000000e+009	(-1.10805945232008e+001dB,-1.63730527464543e+002°)
2.03899000000000e+009	(-1.10808135536983e+001dB,-1.65434533412977e+002°)
2.05898000000000e+009	(-1.10813128700909e+001dB,-1.67155816213347e+002°)
2.07897000000000e+009	(-1.10823840241407e+001dB,-1.68899531452871e+002°)
2.09896000000000e+009	(-1.10845780838171e+001dB,-1.70673225242864e+002°)
2.11895000000000e+009	(-1.10889902802962e+001dB,-1.72488188173557e+002°)
2.13894000000000e+009	(-1.10979274698038e+001dB,-1.74361380142449e+002°)
2.15893000000000e+009	(-1.11165542270250e+001dB,-1.76316731152903e+002°)
2.17892000000000e+009	(-1.11568814192935e+001dB,-1.78376771476076e+002°)
2.19891000000000e+009	(-1.12442393294386e+001dB,1.79499777049085e+002°)
2.21890000000000e+009	(-1.14050980840576e+001dB,1.77588755778506e+002°)
2.23889000000000e+009	(-1.16341220546666e+001dB,1.76376651518143e+002°)
2.25888000000000e+009	(-1.17712012024788e+001dB,1.76696729006090e+002°)
2.27887000000000e+009	(-1.16192990348135e+001dB,1.76553986845514e+002°)
2.29886000000000e+009	(-1.14634456991093e+001dB,1.75187594039212e+002°)
2.31885000000000e+009	(-1.13701482550770e+001dB,1.73444532387617e+002°)
2.33884000000000e+009	(-1.13154460125090e+001dB,1.71632338498196e+002°)
2.35883000000000e+009	(-1.12819174207870e+001dB,1.69821441679811e+002°)
2.37882000000000e+009	(-1.12605848557914e+001dB,1.68024780238501e+002°)
2.39881000000000e+009	(-1.12467849036416e+001dB,1.66242042559837e+002°)
2.41880000000000e+009	(-1.12379603278329e+001dB,1.64470257877469e+002°)
2.43879000000000e+009	(-1.12326296525764e+001dB,1.62706371191904e+002°)
2.45878000000000e+009	(-1.12298939043334e+001dB,1.60947793976483e+002°)
2.47877000000000e+009	(-1.12291877952678e+001dB,1.59192434727596e+002°)
2.49876000000000e+009	(-1.12301473625555e+001dB,1.57438610961574e+002°)
2.51875000000000e+009	(-1.12325361632986e+001dB,1.55684950773300e+002°)
2.53874000000000e+009	(-1.12362025019381e+001dB,1.53930309860871e+002°)
2.55873000000000e+009	(-1.12410539427307e+001dB,1.52173706942029e+002°)
2.57872000000000e+009	(-1.12470419262816e+001dB,1.50414274800833e+002°)
2.59871000000000e+009	(-1.12541525942858e+001dB,1.48651223537776e+002°)
2.61870000000000e+009	(-1.12624016466669e+001dB,1.46883813260087e+002°)
2.63869000000000e+009	(-1.12718319950604e+001dB,1.45111334353932e+002°)
2.65868000000000e+009	(-1.12825135105603e+001dB,1.43333094351360e+002°)
2.67867000000000e+009	(-1.12945444767809e+001dB,1.41548411219581e+002°)
2.69866000000000e+009	(-1.13080545443068e+001dB,1.39756613710759e+002°)
2.71865000000000e+009	(-1.13232090841959e+001dB,1.37957050288080e+002°)
2.73864000000000e+009	(-1.13402148728777e+001dB,1.36149109160061e+002°)
2.75863000000000e+009	(-1.13593270052615e+001dB,1.34332253169320e+002°)
2.77862000000000e+009	(-1.13808568060294e+001dB,1.32506074721722e+002°)
2.79861000000000e+009	(-1.14051802511064e+001dB,1.30670377560578e+002°)
2.81860000000000e+009	(-1.14327459620533e+001dB,1.28825293791291e+002°)
2.83859000000000e+009	(-1.14640811174089e+001dB,1.26971445663054e+002°)
2.85858000000000e+009	(-1.14997925546022e+001dB,1.25110161246258e+002°)
2.87857000000000e+009	(-1.15405588683101e+001dB,1.23243749583895e+002°)
2.89856000000000e+009	(-1.15871075269746e+001dB,1.21375831431415e+002°)
2.91855000000000e+009	(-1.16401693005581e+001dB,1.19511702705019e+002°)
2.93854000000000e+009	(-1.17004015235097e+001dB,1.17658675657855e+002°)
2.95853000000000e+009	(-1.17682735757004e+001dB,1.15826296871990e+002°)
2.97852000000000e+009	(-1.18439148282813e+001dB,1.14026288957913e+002°)
2.99851000000000e+009	(-1.19269393735513e+001dB,1.12272027431683e+002°)
3.01850000000000e+009	(-1.20162828760822e+001dB,1.10577387535484e+002°)
3.03849000000000e+009	(-1.21101087257144e+001dB,1.08954926590862e+002°)
3.05848000000000e+009	(-1.22058494884207e+001dB,1.07413622807996e+002°)
3.07847000000000e+009	(-1.23004284961857e+001dB,1.05956701753194e+002°)
3.09846000000000e+009	(-1.23906490682120e+001dB,1.04580273039407e+002°)
3.11845000000000e+009	(-1.24736646885327e+001dB,1.03273380257706e+002°)
3.13844000000000e+009	(-1.25473947788527e+001dB,1.02019599318934e+002°)
3.15843000000000e+009	(-1.26107636546654e+001dB,1.00799722277077e+002°)
3.17842000000000e+009	(-1.26637117363816e+001dB,9.95946822661199e+001°)
3.19841000000000e+009	(-1.27070149063716e+001dB,9.83879125115870e+001°)
3.21840000000000e+009	(-1.27420021629704e+001dB,9.71666995119641e+001°)
3.23839000000000e+009	(-1.27702656668546e+001dB,9.59225236529463e+001°)
3.25838000000000e+009	(-1.27934262462757e+001dB,9.46506639693372e+001°)
3.27837000000000e+009	(-1.28129782715954e+001dB,9.33494216605263e+001°)
3.29836000000000e+009	(-1.28302089532495e+001dB,9.20192533156368e+001°)
3.31835000000000e+009	(-1.28461734372127e+001dB,9.06619913345666e+001°)
3.33834000000000e+009	(-1.28617049689326e+001dB,8.92802276064253e+001°)
3.35833000000000e+009	(-1.28774431922102e+001dB,8.78768699534351e+001°)
3.37832000000000e+009	(-1.28938690467922e+001dB,8.64548473837266e+001°)
3.39831000000000e+009	(-1.29113395047168e+001dB,8.50169291970931e+001°)
3.41830000000000e+009	(-1.29301188280270e+001dB,8.35656240249012e+001°)
3.43829000000000e+009	(-1.29504051997120e+001dB,8.21031307654515e+001°)
3.45828000000000e+009	(-1.29723528032809e+001dB,8.06313200915701e+001°)
3.47827000000000e+009	(-1.29960900482864e+001dB,7.91517309332358e+001°)
3.49826000000000e+009	(-1.30217349336804e+001dB,7.76655704607313e+001°)
3.51825000000000e+009	(-1.30494087072813e+001dB,7.61737085447031e+001°)
3.53824000000000e+009	(-1.30792491685366e+001dB,7.46766585439386e+001°)
3.55823000000000e+009	(-1.31114253134407e+001dB,7.31745356388147e+001°)
3.57822000000000e+009	(-1.31461557126206e+001dB,7.16669817617213e+001°)
3.59821000000000e+009	(-1.31837343296132e+001dB,7.01530423807011e+001°)
3.61820000000000e+009	(-1.32245699285430e+001dB,6.86309749905680e+001°)
3.63819000000000e+009	(-1.32692497148509e+001dB,6.70979628483594e+001°)
3.65818000000000e+009	(-1.33186461345287e+001dB,6.55497031267845e+001°)
3.67817000000000e+009	(-1.33741011040592e+001dB,6.39798452855953e+001°)
3.69816000000000e+009	(-1.34377505687611e+001dB,6.23792987857530e+001°)
3.71815000000000e+009	(-1.35131059231144e+001dB,6.07355797875237e+001°)
3.73814000000000e+009	(-1.36061090820115e+001dB,5.90328170648602e+001°)
3.75813000000000e+009	(-1.37270611513526e+001dB,5.72543274769739e+001°)
3.77812000000000e+009	(-1.38941298303454e+001dB,5.53933667059735e+001°)
3.79811000000000e+009	(-1.41394623183628e+001dB,5.34884656392018e+001°)
3.81810000000000e+009	(-1.45179928717971e+001dB,5.17315351154518e+001°)
3.83809000000000e+009	(-1.51082428467601e+001dB,5.07796985566331e+001°)
3.85808000000000e+009	(-1.59303720387216e+001dB,5.24551745367049e+001°)
3.87807000000000e+009	(-1.65471439884384e+001dB,5.95292726114732e+001°)
3.89806000000000e+009	(-1.59651795193339e+001dB,6.88485026591366e+001°)
3.91805000000000e+009	(-1.45853511970303e+001dB,7.18183121090563e+001°)
3.93804000000000e+009	(-1.34796449858713e+001dB,6.93417486886446e+001°)
3.95803000000000e+009	(-1.28138396485664e+001dB,6.52299328759018e+001°)
3.97802000000000e+009	(-1.24364853909551e+001dB,6.10876835761617e+001°)
3.99801000000000e+009	(-1.22235712010687e+001dB,5.73090672610606e+001°)
4.01800000000000e+009	(-1.21043186844834e+001dB,5.39244461844727e+001°)
4.03799000000000e+009	(-1.20398789850805e+001dB,5.08804001750307e+001°)
4.05798000000000e+009	(-1.20082594206953e+001dB,4.81144147370317e+001°)
4.07797000000000e+009	(-1.19964759495936e+001dB,4.55719833165507e+001°)
4.09796000000000e+009	(-1.19965848829277e+001dB,4.32088586087134e+001°)
4.11795000000000e+009	(-1.20035992839954e+001dB,4.09898492929092e+001°)
4.13794000000000e+009	(-1.20143352984524e+001dB,3.88870909274055e+001°)
4.15793000000000e+009	(-1.20267409685578e+001dB,3.68784887568968e+001°)
4.17792000000000e+009	(-1.20394899228418e+001dB,3.49464527156083e+001°)
4.19791000000000e+009	(-1.20517279636451e+001dB,3.30769034148476e+001°)
4.21790000000000e+009	(-1.20629115087743e+001dB,3.12585005162454e+001°)
4.23789000000000e+009	(-1.20727029043942e+001dB,2.94820463683916e+001°)
4.25788000000000e+009	(-1.20809017525662e+001dB,2.77400255209373e+001°)
4.27787000000000e+009	(-1.20873994403783e+001dB,2.60262487944250e+001°)
4.29786000000000e+009	(-1.20921488191903e+001dB,2.43355775328887e+001°)
4.31785000000000e+009	(-1.20951438859563e+001dB,2.26637092865654e+001°)
4.33784000000000e+009	(-1.20964061292719e+001dB,2.10070105872652e+001°)
4.35783000000000e+009	(-1.20959753518877e+001dB,1.93623858912059e+001°)
4.37782000000000e+009	(-1.20939035210057e+001dB,1.77271743747402e+001°)
4.39781000000000e+009	(-1.20902506793277e+001dB,1.60990682532971e+001°)
4.41780000000000e+009	(-1.20850822667646e+001dB,1.44760477976281e+001°)
4.43779000000000e+009	(-1.20784674132275e+001dB,1.28563293590459e+001°)
4.45778000000000e+009	(-1.20704779039810e+001dB,1.12383235759932e+001°)
4.47777000000000e+009	(-1.20611876143744e+001dB,9.62060158636126e+000°)
4.49776000000000e+009	(-1.20506722757797e+001dB,8.00186756526610e+000°)
4.51775000000000e+009	(-1.20390094793382e+001dB,6.38093628559104e+000°)
4.53774000000000e+009	(-1.20262788553344e+001dB,4.75671468785521e+000°)
4.55773000000000e+009	(-1.20125623881320e+001dB,3.12818666908755e+000°)
4.57772000000000e+009	(-1.19979448426402e+001dB,1.49440047404776e+000°)
4.59771000000000e+009	(-1.19825142902985e+001dB,-1.45541790740467e-001°)
4.61770000000000e+009	(-1.19663627320038e+001dB,-1.79249288912469e+000°)
4.63769000000000e+009	(-1.19495868232855e+001dB,-3.44726771051048e+000°)
4.65768000000000e+009	(-1.19322887140954e+001dB,-5.11064924446754e+000°)
4.67767000000000e+009	(-1.19145770223673e+001dB,-6.78339339592293e+000°)
4.69766000000000e+009	(-1.18965679674162e+001dB,-8.46623268593164e+000°)
4.71765000000000e+009	(-1.18783866965526e+001dB,-1.01598787990130e+001°)
4.73764000000000e+009	(-1.18601688460946e+001dB,-1.18650238380432e+001°)
4.75763000000000e+009	(-1.18420623861428e+001dB,-1.35823400215335e+001°)
4.77762000000000e+009	(-1.18242298065478e+001dB,-1.53124773925788e+001°)
4.79761000000000e+009	(-1.18068507083256e+001dB,-1.70560588865874e+001°)
4.81760000000000e+009	(-1.17901248681687e+001dB,-1.88136718036119e+001°)
4.83759000000000e+009	(-1.17742758397091e+001dB,-2.05858543222343e+001°)
4.85758000000000e+009	(-1.17595551369569e+001dB,-2.23730751409976e+001°)
4.87757000000000e+009	(-1.17462470013741e+001dB,-2.41757036026699e+001°)
4.89756000000000e+009	(-1.17346736656111e+001dB,-2.59939667133735e+001°)
4.91755000000000e+009	(-1.17252008644632e+001dB,-2.78278883047916e+001°)
4.93754000000000e+009	(-1.17182430621824e+001dB,-2.96772042616052e+001°)
4.95753000000000e+009	(-1.17142674003841e+001dB,-3.15412464533893e+001°)
4.97752000000000e+009	(-1.17137946376422e+001dB,-3.34187872680385e+001°)
4.99751000000000e+009	(-1.17173942567928e+001dB,-3.53078374706326e+001°)
5.01750000000000e+009	(-1.17256693973478e+001dB,-3.72053944080219e+001°)
5.03749000000000e+009	(-1.17392254007023e+001dB,-3.91071484896061e+001°)
5.05748000000000e+009	(-1.17586139488988e+001dB,-4.10071778806698e+001°)
5.07747000000000e+009	(-1.17842441319271e+001dB,-4.28976992860702e+001°)
5.09746000000000e+009	(-1.18162544798454e+001dB,-4.47689981979531e+001°)
5.11745000000000e+009	(-1.18543493982634e+001dB,-4.66097253734418e+001°)
5.13744000000000e+009	(-1.18976228940195e+001dB,-4.84077843408015e+001°)
5.15743000000000e+009	(-1.19444215715747e+001dB,-5.01519823039581e+001°)
5.17742000000000e+009	(-1.19923271759627e+001dB,-5.18343957109342e+001°)
5.19741000000000e+009	(-1.20383420541454e+001dB,-5.34529939834317e+001°)
5.21740000000000e+009	(-1.20793102778813e+001dB,-5.50136229096955e+001°)
5.23739000000000e+009	(-1.21125004053356e+001dB,-5.65303176417821e+001°)
5.25738000000000e+009	(-1.21361655176595e+001dB,-5.80234025196421e+001°)
5.27737000000000e+009	(-1.21498690151686e+001dB,-5.95158241287407e+001°)
5.29736000000000e+009	(-1.21544621570361e+001dB,-6.10290286155771e+001°)
5.31735000000000e+009	(-1.21517615050755e+001dB,-6.25798090941778e+001°)
5.33734000000000e+009	(-1.21440893100765e+001dB,-6.41788957871533e+001°)
5.35733000000000e+009	(-1.21338475554241e+001dB,-6.58311946206556e+001°)
5.37732000000000e+009	(-1.21232260659759e+001dB,-6.75370463511481e+001°)
5.39731000000000e+009	(-1.21140632507659e+001dB,-6.92938150480080e+001°)
5.41730000000000e+009	(-1.21078276516774e+001dB,-7.10973335137172e+001°)
5.43729000000000e+009	(-1.21056746367975e+001dB,-7.29429984039750e+001°)
5.45728000000000e+009	(-1.21085408804538e+001dB,-7.48264929636570e+001°)
5.47727000000000e+009	(-1.21172547657484e+001dB,-7.67442008252103e+001°)
5.49726000000000e+009	(-1.21326553754069e+001dB,-7.86933881928724e+001°)
5.51725000000000e+009	(-1.21557241771651e+001dB,-8.06722044364512e+001°)
5.53724000000000e+009	(-1.21877429206288e+001dB,-8.26794968145617e+001°)
5.55723000000000e+009	(-1.22305007388206e+001dB,-8.47143455046217e+001°)
5.57722000000000e+009	(-1.22865846508794e+001dB,-8.67750607371592e+001°)
5.59721000000000e+009	(-1.23597990926053e+001dB,-8.88570471374284e+001°)
5.61720000000000e+009	(-1.24557571716693e+001dB,-9.09482128338135e+001°)
5.63719000000000e+009	(-1.25826044223121e+001dB,-9.30190319650993e+001°)
5.65718000000000e+009	(-1.27514317587848e+001dB,-9.50012793176580e+001°)
5.67717000000000e+009	(-1.29744057479556e+001dB,-9.67454502758907e+001°)
5.69716000000000e+009	(-1.32540643706704e+001dB,-9.79543306000393e+001°)
5.71715000000000e+009	(-1.35501284626745e+001dB,-9.81722072863697e+001°)
5.73714000000000e+009	(-1.37324717120610e+001dB,-9.71567997474113e+001°)
5.75713000000000e+009	(-1.36459286613101e+001dB,-9.57301404109736e+001°)
5.77712000000000e+009	(-1.33317046130498e+001dB,-9.54054388245019e+001°)
5.79711000000000e+009	(-1.29885388862901e+001dB,-9.66062827336477e+001°)
5.81710000000000e+009	(-1.27327993943979e+001dB,-9.87335059419660e+001°)
5.83709000000000e+009	(-1.25742687034055e+001dB,-1.01200178541585e+002°)
5.85708000000000e+009	(-1.24883143904144e+001dB,-1.03710979999895e+002°)
5.87707000000000e+009	(-1.24509612099785e+001dB,-1.06155277686518e+002°)
5.89706000000000e+009	(-1.24455068036315e+001dB,-1.08502669375382e+002°)
5.91705000000000e+009	(-1.24612257685528e+001dB,-1.10752305667744e+002°)
5.93704000000000e+009	(-1.24912843664242e+001dB,-1.12912628638354e+002°)
5.95703000000000e+009	(-1.25312438116029e+001dB,-1.14993978607065e+002°)
5.97702000000000e+009	(-1.25781384641493e+001dB,-1.17006137871149e+002°)
5.99701000000000e+009	(-1.26299288285766e+001dB,-1.18957670827484e+002°)
6.01700000000000e+009	(-1.26851755032649e+001dB,-1.20855877538913e+002°)
6.03699000000000e+009	(-1.27428402326193e+001dB,-1.22706930198934e+002°)
6.05698000000000e+009	(-1.28021605735849e+001dB,-1.24516043518001e+002°)
6.07697000000000e+009	(-1.28625681988642e+001dB,-1.26287632659020e+002°)
6.09696000000000e+009	(-1.29236339189971e+001dB,-1.28025448008554e+002°)
6.11695000000000e+009	(-1.29850296691560e+001dB,-1.29732687308304e+002°)
6.13694000000000e+009	(-1.30465016581001e+001dB,-1.31412088435912e+002°)
6.15693000000000e+009	(-1.31078510969502e+001dB,-1.33066006234687e+002°)
6.17692000000000e+009	(-1.31689202092263e+001dB,-1.34696476255703e+002°)
6.19691000000000e+009	(-1.32295819933878e+001dB,-1.36305267709587e+002°)
6.21690000000000e+009	(-1.32897326896625e+001dB,-1.37893927470997e+002°)
6.23689000000000e+009	(-1.33492862150491e+001dB,-1.39463816635927e+002°)
6.25688000000000e+009	(-1.34081700403444e+001dB,-1.41016140871413e+002°)
6.27687000000000e+009	(-1.34663221284115e+001dB,-1.42551975592310e+002°)
6.29686000000000e+009	(-1.35236886557467e+001dB,-1.44072286833086e+002°)
6.31685000000000e+009	(-1.35802223133113e+001dB,-1.45577948543381e+002°)
6.33684000000000e+009	(-1.36358810362755e+001dB,-1.47069756918240e+002°)
6.35683000000000e+009	(-1.36906270515990e+001dB,-1.48548442273753e+002°)
6.37682000000000e+009	(-1.37444261612462e+001dB,-1.50014678893698e+002°)
6.39681000000000e+009	(-1.37972472001386e+001dB,-1.51469093200764e+002°)
6.41680000000000e+009	(-1.38490616236855e+001dB,-1.52912270545273e+002°)
6.43679000000000e+009	(-1.38998431914013e+001dB,-1.54344760853533e+002°)
6.45678000000000e+009	(-1.39495677217541e+001dB,-1.55767083335617e+002°)
6.47677000000000e+009	(-1.39982128998118e+001dB,-1.57179730417212e+002°)
6.49676000000000e+009	(-1.40457581240113e+001dB,-1.58583171031115e+002°)
6.51675000000000e+009	(-1.40921843819157e+001dB,-1.59977853379964e+002°)
6.53674000000000e+009	(-1.41374741474621e+001dB,-1.61364207262042e+002°)
6.55673000000000e+009	(-1.41816112941487e+001dB,-1.62742646035752e+002°)
6.57672000000000e+009	(-1.42245810200740e+001dB,-1.64113568285032e+002°)
6.59671000000000e+009	(-1.42663697818156e+001dB,-1.65477359237018e+002°)
6.61670000000000e+009	(-1.43069652349402e+001dB,-1.66834391974294e+002°)
6.63669000000000e+009	(-1.43463561795335e+001dB,-1.68185028476678e+002°)
6.65668000000000e+009	(-1.43845325095751e+001dB,-1.69529620521434e+002°)
6.67667000000000e+009	(-1.44214851653141e+001dB,-1.70868510465855e+002°)
6.69666000000000e+009	(-1.44572060880363e+001dB,-1.72202031932019e+002°)
6.71665000000000e+009	(-1.44916881767928e+001dB,-1.73530510410223e+002°)
6.73664000000000e+009	(-1.45249252467872e+001dB,-1.74854263794777e+002°)
6.75663000000000e+009	(-1.45569119892091e+001dB,-1.76173602863589e+002°)
6.77662000000000e+009	(-1.45876439323746e+001dB,-1.77488831711097e+002°)
6.79661000000000e+009	(-1.46171174040748e+001dB,-1.78800248142538e+002°)
6.81660000000000e+009	(-1.46453294950738e+001dB,1.79891855963713e+002°)
6.83659000000000e+009	(-1.46722780237147e+001dB,1.78587194320066e+002°)
6.85658000000000e+009	(-1.46979615016140e+001dB,1.77285485915092e+002°)
6.87657000000000e+009	(-1.47223791004310e+001dB,1.75986454716255e+002°)
6.89656000000000e+009	(-1.47455306197067e+001dB,1.74689829386495e+002°)
6.91655000000000e+009	(-1.47674164557729e+001dB,1.73395343011635e+002°)
6.93654000000000e+009	(-1.47880375717313e+001dB,1.72102732835963e+002°)
6.95653000000000e+009	(-1.48073954685089e+001dB,1.70811740003683e+002°)
6.97652000000000e+009	(-1.48254921569903e+001dB,1.69522109304144e+002°)
6.99651000000000e+009	(-1.48423301312351e+001dB,1.68233588918997e+002°)
7.01650000000000e+009	(-1.48579123427860e+001dB,1.66945930169542e+002°)
7.03649000000000e+009	(-1.48722421760739e+001dB,1.65658887262670e+002°)
