Freq.	V(n_3p)
1.65918000000000e+009	(-1.15951499270288e+001dB,2.63753560197263e+001°)
1.67917000000000e+009	(-1.15928359084219e+001dB,2.24068200649818e+001°)
1.69916000000000e+009	(-1.15885717970717e+001dB,1.84239743104579e+001°)
1.71915000000000e+009	(-1.15825808935637e+001dB,1.44239801561134e+001°)
1.73914000000000e+009	(-1.15751532526371e+001dB,1.04037220004599e+001°)
1.75913000000000e+009	(-1.15666778780825e+001dB,6.35950094573620e+000°)
1.77912000000000e+009	(-1.15577401978544e+001dB,2.28639413159164e+000°)
1.79911000000000e+009	(-1.15494407208599e+001dB,-1.82295410267830e+000°)
1.81910000000000e+009	(-1.15445246833200e+001dB,-5.97927590549197e+000°)
1.83909000000000e+009	(-1.15510635550654e+001dB,-1.01825719734728e+001°)
1.85908000000000e+009	(-1.15809311401171e+001dB,-1.43057424177381e+001°)
1.87907000000000e+009	(-1.15928965507717e+001dB,-1.81774297437462e+001°)
1.89906000000000e+009	(-1.15684885825838e+001dB,-2.21797494242911e+001°)
1.91905000000000e+009	(-1.15488345090553e+001dB,-2.63432033459660e+001°)
1.93904000000000e+009	(-1.15388543165477e+001dB,-3.05632758502334e+001°)
1.95903000000000e+009	(-1.15360244756005e+001dB,-3.48083358736609e+001°)
1.97902000000000e+009	(-1.15390374504539e+001dB,-3.90697645245415e+001°)
1.99901000000000e+009	(-1.15475282729250e+001dB,-4.33437031174878e+001°)
2.01900000000000e+009	(-1.15615992206609e+001dB,-4.76266936993515e+001°)
2.03899000000000e+009	(-1.15815769148386e+001dB,-5.19143484772320e+001°)
2.05898000000000e+009	(-1.16078602027394e+001dB,-5.62006530051191e+001°)
2.07897000000000e+009	(-1.16407661844502e+001dB,-6.04774697777792e+001°)
2.09896000000000e+009	(-1.16803290263421e+001dB,-6.47343751720926e+001°)
2.11895000000000e+009	(-1.17260548575780e+001dB,-6.89592183471246e+001°)
2.13894000000000e+009	(-1.17767042000514e+001dB,-7.31397903669200e+001°)
2.15893000000000e+009	(-1.18302371888358e+001dB,-7.72665498567771e+001°)
2.17892000000000e+009	(-1.18840444083208e+001dB,-8.13355101860087e+001°)
2.19891000000000e+009	(-1.19354452047575e+001dB,-8.53497881913196e+001°)
2.21890000000000e+009	(-1.19822442998654e+001dB,-8.93187806142987e+001°)
2.23889000000000e+009	(-1.20230792957207e+001dB,-9.32553693630152e+001°)
