Freq.	V(n_3p)
1.61920000000000e+009	(-1.18155831025371e+001dB,4.50091021374592e+001°)
1.63919000000000e+009	(-1.18195595599842e+001dB,4.12965977963749e+001°)
1.65918000000000e+009	(-1.18202588799709e+001dB,3.75787393506229e+001°)
1.67917000000000e+009	(-1.18177065032660e+001dB,3.38526198565925e+001°)
1.69916000000000e+009	(-1.18119778850272e+001dB,3.01151640025211e+001°)
1.71915000000000e+009	(-1.18032060375830e+001dB,2.63631284943137e+001°)
1.73914000000000e+009	(-1.17915906455207e+001dB,2.25930804099823e+001°)
1.75913000000000e+009	(-1.17774123245350e+001dB,1.88013305414402e+001°)
1.77912000000000e+009	(-1.17610608328479e+001dB,1.49837802655284e+001°)
1.79911000000000e+009	(-1.17431010214126e+001dB,1.11356081368800e+001°)
1.81910000000000e+009	(-1.17244471458979e+001dB,7.25069797549482e+000°)
1.83909000000000e+009	(-1.17068741748973e+001dB,3.32097685182217e+000°)
1.85908000000000e+009	(-1.16946037867480e+001dB,-6.61119944708727e-001°)
1.87907000000000e+009	(-1.16978850819667e+001dB,-4.67009542312186e+000°)
1.89906000000000e+009	(-1.17197676410348e+001dB,-8.51402812915209e+000°)
1.91905000000000e+009	(-1.17024583303042e+001dB,-1.21578154040955e+001°)
1.93904000000000e+009	(-1.16543165771464e+001dB,-1.60435812677940e+001°)
1.95903000000000e+009	(-1.16177733454028e+001dB,-2.01001344639435e+001°)
1.97902000000000e+009	(-1.15931960690231e+001dB,-2.42138017675078e+001°)
1.99901000000000e+009	(-1.15768727656160e+001dB,-2.83567100551068e+001°)
2.01900000000000e+009	(-1.15672179863161e+001dB,-3.25226145258605e+001°)
2.03899000000000e+009	(-1.15638096856525e+001dB,-3.67090239456022e+001°)
2.05898000000000e+009	(-1.15667415823020e+001dB,-4.09135977697088e+001°)
2.07897000000000e+009	(-1.15763467153784e+001dB,-4.51334052238185e+001°)
2.09896000000000e+009	(-1.15930813589330e+001dB,-4.93647209113358e+001°)
2.11895000000000e+009	(-1.16174719849089e+001dB,-5.36028507112882e+001°)
2.13894000000000e+009	(-1.16500795751184e+001dB,-5.78418582348818e+001°)
2.15893000000000e+009	(-1.16914514136735e+001dB,-6.20741688293528e+001°)
2.17892000000000e+009	(-1.17420333486015e+001dB,-6.62901102412892e+001°)
2.19891000000000e+009	(-1.18020188174948e+001dB,-7.04775711390098e+001°)
2.21890000000000e+009	(-1.18711276605596e+001dB,-7.46221180463556e+001°)
2.23889000000000e+009	(-1.19483497690329e+001dB,-7.87080182234094e+001°)
2.25888000000000e+009	(-1.20317527547803e+001dB,-8.27204768234230e+001°)
2.27887000000000e+009	(-1.21184996708369e+001dB,-8.66488318299048e+001°)
2.29886000000000e+009	(-1.22051822443541e+001dB,-9.04896078591298e+001°)
2.31885000000000e+009	(-1.22884168574280e+001dB,-9.42478786173352e+001°)
2.33884000000000e+009	(-1.23654684653674e+001dB,-9.79360177675545e+001°)
2.35883000000000e+009	(-1.24346287487599e+001dB,-1.01570383371230e+002°)
2.37882000000000e+009	(-1.24952292244024e+001dB,-1.05167575789225e+002°)
2.39881000000000e+009	(-1.25473778195870e+001dB,-1.08741779101279e+002°)
