Freq.	V(n_3p)
1.61920000000000e+009	(-1.17924838750209e+001dB,2.71756523486697e+000°)
1.63919000000000e+009	(-1.18005220312599e+001dB,-1.90671958529890e+000°)
1.65918000000000e+009	(-1.18288509228550e+001dB,-6.61547654027291e+000°)
1.67917000000000e+009	(-1.19036233598178e+001dB,-1.12644751447584e+001°)
1.69916000000000e+009	(-1.19983542659586e+001dB,-1.53687537047593e+001°)
1.71915000000000e+009	(-1.19936640324340e+001dB,-1.92044957447693e+001°)
1.73914000000000e+009	(-1.19452830994274e+001dB,-2.35023816840947e+001°)
1.75913000000000e+009	(-1.19163046799610e+001dB,-2.80548865694469e+001°)
1.77912000000000e+009	(-1.19059836213067e+001dB,-3.26844619426408e+001°)
1.79911000000000e+009	(-1.19082725704319e+001dB,-3.73408362436990e+001°)
1.81910000000000e+009	(-1.19199371290081e+001dB,-4.20102439137490e+001°)
1.83909000000000e+009	(-1.19395762396373e+001dB,-4.66878664931546e+001°)
1.85908000000000e+009	(-1.19667745849388e+001dB,-5.13706550088018e+001°)
1.87907000000000e+009	(-1.20016956839441e+001dB,-5.60549308271701e+001°)
1.89906000000000e+009	(-1.20448620003214e+001dB,-6.07349178456924e+001°)
1.91905000000000e+009	(-1.20969387973873e+001dB,-6.54013045797484e+001°)
1.93904000000000e+009	(-1.21583898160981e+001dB,-7.00399996893213e+001°)
1.95903000000000e+009	(-1.22289443212884e+001dB,-7.46320478620952e+001°)
1.97902000000000e+009	(-1.23069867798184e+001dB,-7.91561536375214e+001°)
1.99901000000000e+009	(-1.23892297227101e+001dB,-8.35944705643800e+001°)
2.01900000000000e+009	(-1.24711034324733e+001dB,-8.79396909720237e+001°)
2.03899000000000e+009	(-1.25478944845615e+001dB,-9.21989991360032e+001°)
2.05898000000000e+009	(-1.26160186608111e+001dB,-9.63917514425253e+001°)
2.07897000000000e+009	(-1.26736658906494e+001dB,-1.00542550074459e+002°)
2.09896000000000e+009	(-1.27206145157807e+001dB,-1.04674426458631e+002°)
2.11895000000000e+009	(-1.27575997539700e+001dB,-1.08805329020201e+002°)
2.13894000000000e+009	(-1.27857043432226e+001dB,-1.12947910937955e+002°)
2.15893000000000e+009	(-1.28059894999843e+001dB,-1.17111016376201e+002°)
2.17892000000000e+009	(-1.28193593807729e+001dB,-1.21301459647438e+002°)
2.19891000000000e+009	(-1.28265719236260e+001dB,-1.25525441349684e+002°)
2.21890000000000e+009	(-1.28283198055151e+001dB,-1.29789482649146e+002°)
2.23889000000000e+009	(-1.28253402220831e+001dB,-1.34100978156530e+002°)
2.25888000000000e+009	(-1.28185418399998e+001dB,-1.38468496752641e+002°)
2.27887000000000e+009	(-1.28091577932390e+001dB,-1.42901905201973e+002°)
2.29886000000000e+009	(-1.27989493694695e+001dB,-1.47412283028868e+002°)
2.31885000000000e+009	(-1.27904985678101e+001dB,-1.52011397687932e+002°)
2.33884000000000e+009	(-1.27876283400970e+001dB,-1.56710098894262e+002°)
2.35883000000000e+009	(-1.27959219823089e+001dB,-1.61514238806055e+002°)
2.37882000000000e+009	(-1.28230193600770e+001dB,-1.66416143760062e+002°)
2.39881000000000e+009	(-1.28777802159625e+001dB,-1.71383249064566e+002°)
2.41880000000000e+009	(-1.29687046465798e+001dB,-1.76360563283267e+002°)
2.43879000000000e+009	(-1.31116736742151e+001dB,1.78726473066330e+002°)
2.45878000000000e+009	(-1.33376398652765e+001dB,1.74248472199771e+002°)
2.47877000000000e+009	(-1.35521490317376e+001dB,1.71074203741031e+002°)
2.49876000000000e+009	(-1.35210299335337e+001dB,1.68408309030022e+002°)
2.51875000000000e+009	(-1.33453122542202e+001dB,1.64628340327369e+002°)
2.53874000000000e+009	(-1.31971626183872e+001dB,1.59900634376522e+002°)
2.55873000000000e+009	(-1.31123276528175e+001dB,1.54742191200001e+002°)
2.57872000000000e+009	(-1.30820564551967e+001dB,1.49408228590945e+002°)
2.59871000000000e+009	(-1.30953590203245e+001dB,1.44000237104310e+002°)
2.61870000000000e+009	(-1.31452699957083e+001dB,1.38558586743958e+002°)
2.63869000000000e+009	(-1.32284552195384e+001dB,1.33099562973040e+002°)
2.65868000000000e+009	(-1.33446648234402e+001dB,1.27629499708408e+002°)
2.67867000000000e+009	(-1.34969763085009e+001dB,1.22152867305952e+002°)
2.69866000000000e+009	(-1.36928110108038e+001dB,1.16684203934392e+002°)
2.71865000000000e+009	(-1.39449465171098e+001dB,1.11275198832747e+002°)
2.73864000000000e+009	(-1.42690860558654e+001dB,1.06069665535717e+002°)
2.75863000000000e+009	(-1.46688553311685e+001dB,1.01367038936492e+002°)
2.77862000000000e+009	(-1.51027793895973e+001dB,9.75453989594434e+001°)
2.79861000000000e+009	(-1.54761677440487e+001dB,9.46607239439916e+001°)
2.81860000000000e+009	(-1.57208593087266e+001dB,9.21892761866956e+001°)
2.83859000000000e+009	(-1.58601086618803e+001dB,8.95403202889104e+001°)
2.85858000000000e+009	(-1.59555531264355e+001dB,8.65292036976626e+001°)
2.87857000000000e+009	(-1.60487410921108e+001dB,8.32497537461496e+001°)
2.89856000000000e+009	(-1.61561791828496e+001dB,7.98455105776354e+001°)
2.91855000000000e+009	(-1.62821083503934e+001dB,7.64270264958256e+001°)
2.93854000000000e+009	(-1.64279476707704e+001dB,7.30723196602207e+001°)
2.95853000000000e+009	(-1.65975853068583e+001dB,6.98544680677112e+001°)
2.97852000000000e+009	(-1.68004043116753e+001dB,6.68971153150444e+001°)
2.99851000000000e+009	(-1.70467817814519e+001dB,6.45019825473421e+001°)
3.01850000000000e+009	(-1.73029083855736e+001dB,6.33532917063689e+001°)
3.03849000000000e+009	(-1.73471540225317e+001dB,6.40992876109596e+001°)
3.05848000000000e+009	(-1.68451322589082e+001dB,6.48050327222363e+001°)
3.07847000000000e+009	(-1.60617081058012e+001dB,6.20658544054046e+001°)
3.09846000000000e+009	(-1.54941640860345e+001dB,5.66497502710856e+001°)
3.11845000000000e+009	(-1.52046360373423e+001dB,5.06523740383273e+001°)
3.13844000000000e+009	(-1.50844625803525e+001dB,4.49652372141461e+001°)
3.15843000000000e+009	(-1.50451595470561e+001dB,3.97496054436002e+001°)
3.17842000000000e+009	(-1.50362227424555e+001dB,3.49403027582210e+001°)
3.19841000000000e+009	(-1.50314613055687e+001dB,3.04295735065198e+001°)
3.21840000000000e+009	(-1.50179701218645e+001dB,2.61190168926600e+001°)
3.23839000000000e+009	(-1.49898089083547e+001dB,2.19294971527696e+001°)
3.25838000000000e+009	(-1.49446705053940e+001dB,1.77992284564970e+001°)
3.27837000000000e+009	(-1.48821855860653e+001dB,1.36795495792856e+001°)
3.29836000000000e+009	(-1.48030843477771e+001dB,9.53111308860989e+000°)
3.31835000000000e+009	(-1.47088015991180e+001dB,5.32105209710778e+000°)
3.33834000000000e+009	(-1.46013118766878e+001dB,1.02107051857021e+000°)
3.35833000000000e+009	(-1.44830846578843e+001dB,-3.39371763207988e+000°)
3.37832000000000e+009	(-1.43571014784090e+001dB,-7.94535307548746e+000°)
