Freq.	V(n_3p)
2.07897000000000e+009	(-1.26494463331875e+001dB,-1.00461519705165e+002°)
2.09896000000000e+009	(-1.26984040674249e+001dB,-1.04596577363115e+002°)
2.11895000000000e+009	(-1.27373002650895e+001dB,-1.08729244568383e+002°)
2.13894000000000e+009	(-1.27672356142331e+001dB,-1.12872409653533e+002°)
2.15893000000000e+009	(-1.27892816486087e+001dB,-1.17034973774577e+002°)
2.17892000000000e+009	(-1.28043370120702e+001dB,-1.21223721963998e+002°)
2.19891000000000e+009	(-1.28131374363374e+001dB,-1.25444810780760e+002°)
2.21890000000000e+009	(-1.28163383281637e+001dB,-1.29704750178736e+002°)
2.23889000000000e+009	(-1.28146260786579e+001dB,-1.34010989946522e+002°)
2.25888000000000e+009	(-1.28088453861085e+001dB,-1.38372252679659e+002°)
2.27887000000000e+009	(-1.28001511829939e+001dB,-1.42798702420671e+002°)
2.29886000000000e+009	(-1.27902102177481e+001dB,-1.47301938143960e+002°)
2.31885000000000e+009	(-1.27814928446234e+001dB,-1.51894617107048e+002°)
2.33884000000000e+009	(-1.27777029896073e+001dB,-1.56589125628380e+002°)
2.35883000000000e+009	(-1.27843465908679e+001dB,-1.61393947653146e+002°)
2.37882000000000e+009	(-1.28091793375365e+001dB,-1.66305502364295e+002°)
2.39881000000000e+009	(-1.28616092869806e+001dB,-1.71295655679841e+002°)
2.41880000000000e+009	(-1.29506524877646e+001dB,-1.76310916067860e+002°)
2.43879000000000e+009	(-1.30908167483840e+001dB,1.78706946592225e+002°)
2.45878000000000e+009	(-1.33223175686594e+001dB,1.74041847319736e+002°)
2.47877000000000e+009	(-1.35932734151677e+001dB,1.70728130914353e+002°)
2.49876000000000e+009	(-1.36107489369329e+001dB,1.68433218355159e+002°)
2.51875000000000e+009	(-1.34162631204271e+001dB,1.65012688367315e+002°)
2.53874000000000e+009	(-1.32363086375742e+001dB,1.60408430496652e+002°)
2.55873000000000e+009	(-1.31274163231915e+001dB,1.55264376746862e+002°)
2.57872000000000e+009	(-1.30801600829190e+001dB,1.49907953399621e+002°)
2.59871000000000e+009	(-1.30809146315222e+001dB,1.44464266430561e+002°)
2.61870000000000e+009	(-1.31210259445256e+001dB,1.38980455918686e+002°)
2.63869000000000e+009	(-1.31962205915722e+001dB,1.33474286628407e+002°)
2.65868000000000e+009	(-1.33057174036445e+001dB,1.27951599071520e+002°)
2.67867000000000e+009	(-1.34522952976062e+001dB,1.22414912860166e+002°)
2.69866000000000e+009	(-1.36433362711215e+001dB,1.16874673406231e+002°)
2.71865000000000e+009	(-1.38922242345416e+001dB,1.11375381763047e+002°)
2.73864000000000e+009	(-1.42169575509678e+001dB,1.06052834658250e+002°)
2.75863000000000e+009	(-1.46262586309020e+001dB,1.01213894775545e+002°)
2.77862000000000e+009	(-1.50829533609203e+001dB,9.72927029232476e+001°)
2.79861000000000e+009	(-1.54842084009860e+001dB,9.44252631791643e+001°)
2.81860000000000e+009	(-1.57445656902172e+001dB,9.20656497032445e+001°)
2.83859000000000e+009	(-1.58841374215450e+001dB,8.95178024459297e+001°)
2.85858000000000e+009	(-1.59737921790860e+001dB,8.65485465627447e+001°)
2.87857000000000e+009	(-1.60620533065352e+001dB,8.32634472981704e+001°)
2.89856000000000e+009	(-1.61676611581273e+001dB,7.98278355709716e+001°)
2.91855000000000e+009	(-1.62949350817823e+001dB,7.63659893711052e+001°)
2.93854000000000e+009	(-1.64448702095900e+001dB,7.29614338590291e+001°)
2.95853000000000e+009	(-1.66210813974916e+001dB,6.96857145118008e+001°)
2.97852000000000e+009	(-1.68336166477479e+001dB,6.66511167059764e+001°)
2.99851000000000e+009	(-1.70977130786263e+001dB,6.41336677811562e+001°)
3.01850000000000e+009	(-1.73988220823472e+001dB,6.28204965108423e+001°)
3.03849000000000e+009	(-1.75427499329699e+001dB,6.36720217606548e+001°)
3.05848000000000e+009	(-1.71041344077186e+001dB,6.52788503702490e+001°)
3.07847000000000e+009	(-1.62353762787232e+001dB,6.33419797225076e+001°)
3.09846000000000e+009	(-1.55614048312108e+001dB,5.79888395056800e+001°)
3.11845000000000e+009	(-1.52130705829692e+001dB,5.17585128628903e+001°)
3.13844000000000e+009	(-1.50689216980092e+001dB,4.58248254265088e+001°)
3.15843000000000e+009	(-1.50234269881318e+001dB,4.04157298313557e+001°)
3.17842000000000e+009	(-1.50166225183307e+001dB,3.54677869973229e+001°)
3.19841000000000e+009	(-1.50176358642359e+001dB,3.08622656530342e+001°)
3.21840000000000e+009	(-1.50112800932279e+001dB,2.64898432883417e+001°)
3.23839000000000e+009	(-1.49905000681232e+001dB,2.22629434733325e+001°)
3.25838000000000e+009	(-1.49524360394943e+001dB,1.81137226169693e+001°)
3.27837000000000e+009	(-1.48964327713811e+001dB,1.39892542872246e+001°)
3.29836000000000e+009	(-1.48230564406632e+001dB,9.84715641179264e+000°)
3.31835000000000e+009	(-1.47336288823046e+001dB,5.65232457480367e+000°)
3.33834000000000e+009	(-1.46300287229513e+001dB,1.37470577823440e+000°)
3.35833000000000e+009	(-1.45146317460720e+001dB,-3.01209393612633e+000°)
3.37832000000000e+009	(-1.43903240583390e+001dB,-7.53154880228014e+000°)
3.39831000000000e+009	(-1.42605513367022e+001dB,-1.22044235613338e+001°)
3.41830000000000e+009	(-1.41293812008138e+001dB,-1.70485309158100e+001°)
3.43829000000000e+009	(-1.40015618108137e+001dB,-2.20780829647892e+001°)
3.45828000000000e+009	(-1.38825629905804e+001dB,-2.73026688144626e+001°)
3.47827000000000e+009	(-1.37785897352153e+001dB,-3.27258760604020e+001°)
3.49826000000000e+009	(-1.36965628151899e+001dB,-3.83435228526581e+001°)
3.51825000000000e+009	(-1.36440608057778e+001dB,-4.41413107051486e+001°)
3.53824000000000e+009	(-1.36291836441803e+001dB,-5.00913746403516e+001°)
3.55823000000000e+009	(-1.36601546137586e+001dB,-5.61468585128904e+001°)
3.57822000000000e+009	(-1.37441266614120e+001dB,-6.22345027293036e+001°)
3.59821000000000e+009	(-1.38843228383144e+001dB,-6.82507219125557e+001°)
