time	V(d_3p)
8.077053643100177e-011	3.254237e-001
8.185622068616544e-011	3.093183e-001
8.294190494132910e-011	2.939084e-001
8.402758919649276e-011	2.791939e-001
8.511327345165642e-011	2.651750e-001
8.706639845165641e-011	2.432060e-001
8.999608595165640e-011	2.145738e-001
9.292577345165639e-011	1.898388e-001
9.585546095165638e-011	1.688786e-001
9.780858595165637e-011	1.571030e-001
1.007382734516564e-010	1.421792e-001
1.015753270230849e-010	1.385026e-001
1.024123805945135e-010	1.346442e-001
1.032494341659421e-010	1.306041e-001
1.040864877373706e-010	1.263822e-001
1.049235413087992e-010	1.219785e-001
1.057605948802278e-010	1.173930e-001
1.065976484516563e-010	1.126258e-001
1.075742109516563e-010	1.062060e-001
1.085507734516563e-010	9.906609e-002
1.095273359516563e-010	9.117221e-002
1.105038984516563e-010	8.254467e-002
1.114804609516563e-010	7.326121e-002
1.124570234516563e-010	6.345476e-002
1.153867109516563e-010	3.283978e-002
1.163632734516563e-010	2.297433e-002
1.173398359516563e-010	1.362731e-002
1.183163984516563e-010	4.959490e-003
1.192929609516563e-010	-2.917471e-003
1.202695234516563e-010	-9.945428e-003
1.212460859516563e-010	-1.611806e-002
1.222226484516563e-010	-2.147378e-002
1.231992109516563e-010	-2.608480e-002
1.241757734516563e-010	-3.004406e-002
1.251523359516563e-010	-3.345197e-002
1.261288984516563e-010	-3.640474e-002
1.271054609516563e-010	-3.898556e-002
1.280820234516563e-010	-4.125920e-002
1.300351484516562e-010	-4.504529e-002
1.319882734516562e-010	-4.792344e-002
1.339413984516562e-010	-4.991058e-002
1.358945234516562e-010	-5.104713e-002
1.388242109516562e-010	-5.158305e-002
1.417538984516562e-010	-5.182981e-002
1.437070234516562e-010	-5.256202e-002
1.456601484516562e-010	-5.413263e-002
1.476132734516562e-010	-5.661250e-002
1.484503270230847e-010	-5.803378e-002
1.492873805945133e-010	-5.942080e-002
1.501244341659419e-010	-6.077355e-002
1.509614877373704e-010	-6.209204e-002
1.517985413087990e-010	-6.337625e-002
1.526355948802276e-010	-6.462620e-002
1.534726484516561e-010	-6.584188e-002
1.554257734516561e-010	-6.748179e-002
1.564023359516561e-010	-6.774659e-002
1.573788984516561e-010	-6.761557e-002
1.583554609516561e-010	-6.709778e-002
1.603085859516561e-010	-6.503494e-002
1.622617109516561e-010	-6.194874e-002
1.643543448802275e-010	-5.789872e-002
1.664469788087989e-010	-5.383861e-002
1.685396127373704e-010	-4.976841e-002
1.706322466659418e-010	-4.568814e-002
1.727248805945132e-010	-4.159778e-002
1.748175145230846e-010	-3.749734e-002
1.769101484516560e-010	-3.338682e-002
1.788632734516560e-010	-2.992370e-002
1.808163984516560e-010	-2.692332e-002
1.817929609516560e-010	-2.563805e-002
1.827695234516560e-010	-2.450574e-002
1.837460859516560e-010	-2.352390e-002
1.856992109516560e-010	-2.196028e-002
1.865362645230846e-010	-2.147246e-002
1.873733180945132e-010	-2.098087e-002
1.882103716659417e-010	-2.048552e-002
1.890474252373703e-010	-1.998641e-002
1.898844788087988e-010	-1.948353e-002
1.907215323802274e-010	-1.897688e-002
1.915585859516560e-010	-1.846647e-002
1.935117109516560e-010	-1.687374e-002
1.944882734516560e-010	-1.591053e-002
1.954648359516560e-010	-1.483740e-002
1.974179609516560e-010	-1.241386e-002
2.023007734516559e-010	-5.762380e-003
2.032773359516559e-010	-4.496932e-003
2.042538984516559e-010	-3.281395e-003
2.052304609516559e-010	-2.117850e-003
2.062070234516559e-010	-1.004475e-003
2.071835859516559e-010	6.303056e-005
2.081601484516559e-010	1.089853e-003
2.091367109516559e-010	2.080530e-003
2.110898359516559e-010	3.961086e-003
2.130429609516559e-010	5.689957e-003
2.140195234516559e-010	6.479784e-003
2.149960859516559e-010	7.206047e-003
2.159726484516559e-010	7.857395e-003
2.169492109516559e-010	8.423133e-003
2.179257734516559e-010	8.894394e-003
2.189023359516559e-010	9.265177e-003
2.198788984516559e-010	9.533116e-003
2.208554609516559e-010	9.699970e-003
2.218320234516559e-010	9.771762e-003
2.228085859516558e-010	9.758590e-003
2.247617109516558e-010	9.534745e-003
2.255987645230844e-010	9.360280e-003
