time	V(n_3p)
0.000000000000000e+000	0.000000e+000
1.953124965725918e-017	8.179895e-015
3.906249931451836e-017	1.635714e-014
7.812499862903672e-017	3.270632e-014
1.562499972580734e-016	6.537286e-014
3.124999945161469e-016	1.305788e-013
6.249999890322938e-016	2.604828e-013
1.249999978064588e-015	5.182662e-013
2.499999956129175e-015	1.025786e-012
4.999999912258350e-015	2.009056e-012
9.999999824516700e-015	3.851786e-012
1.999999964903340e-014	7.067382e-012
3.999999929806680e-014	1.180981e-011
7.999999859613360e-014	1.588452e-011
1.599999971922672e-013	1.073091e-011
3.199999943845344e-013	-1.342007e-011
6.399999887690688e-013	-2.149177e-011
1.279999977538138e-012	3.151387e-011
1.873195251888702e-012	4.345834e-012
2.653045862907368e-012	-4.400353e-011
3.543295967458162e-012	2.562498e-011
4.481655177111569e-012	4.221283e-011
5.549925175242135e-012	-5.132457e-011
6.563488564103121e-012	-3.936936e-011
7.600236665100290e-012	6.293054e-011
8.650465064473459e-012	5.978317e-011
9.773082267239794e-012	-6.101192e-011
1.094516928581112e-011	-9.460414e-011
1.188644194437327e-011	1.021334e-011
1.274469735056232e-011	1.175234e-010
1.369324832312686e-011	1.220904e-010
1.458826573690896e-011	3.591856e-012
1.549908240127254e-011	-1.409253e-010
1.650821182944498e-011	-1.823919e-010
1.767082865601893e-011	-2.672273e-011
1.913889031620750e-011	2.227646e-010
2.000000000000000e-011	2.489867e-010
2.016596456604489e-011	2.280669e-010
2.049789369813466e-011	1.989668e-010
2.116175196231420e-011	3.873273e-011
2.206720372150750e-011	-2.019687e-010
2.344456322668936e-011	-3.238940e-010
2.471661740586113e-011	-2.224067e-010
2.603457866044870e-011	2.492538e-010
2.774804945789275e-011	5.290041e-010
2.935323333918865e-011	1.069544e-010
3.082203328222076e-011	-3.622772e-010
3.216662401039206e-011	-6.400249e-010
3.347581327115263e-011	-5.892455e-010
3.487536007997575e-011	5.162239e-011
3.644026740241649e-011	1.004073e-009
3.790406991769960e-011	1.177326e-009
3.899722081236243e-011	5.457168e-010
3.993632204246014e-011	-3.270561e-010
4.096196910760101e-011	-1.196900e-009
4.202566060005912e-011	-1.630247e-009
4.340349489286523e-011	-1.287870e-009
4.491397426463689e-011	-9.848339e-011
4.611861208098298e-011	9.985621e-010
4.736783244825493e-011	1.831342e-009
4.850038615596364e-011	2.092174e-009
4.965786663178044e-011	1.746187e-009
5.077417064780507e-011	8.153831e-010
5.194236008055235e-011	-6.394718e-010
5.315152556151783e-011	-2.290552e-009
5.445443205564968e-011	-3.584427e-009
5.584785517462984e-011	-3.642084e-009
5.711197431553017e-011	-2.141176e-009
5.839944068108496e-011	6.901945e-010
5.976527542489564e-011	4.160496e-009
6.123846282757534e-011	6.768197e-009
6.243253258364668e-011	6.910544e-009
6.364762690648580e-011	4.691847e-009
6.499591565397439e-011	-1.497664e-010
6.625775573937440e-011	-5.714706e-009
6.746404590036751e-011	-1.030254e-008
6.867207139484415e-011	-1.255213e-008
6.982717767241348e-011	-1.147811e-008
7.102290377941646e-011	-6.802184e-009
7.224793041342552e-011	9.337585e-010
7.351621479615313e-011	1.013990e-008
7.477598453937794e-011	1.788876e-008
7.596542168070985e-011	2.159144e-008
7.715673677655090e-011	2.015504e-008
7.832761439435186e-011	1.328789e-008
7.951297168687131e-011	1.727034e-009
8.071177555021424e-011	-1.243677e-008
8.192942996012408e-011	-2.605184e-008
8.302295558204075e-011	-3.464802e-008
8.417388716491795e-011	-3.728345e-008
8.530319471462638e-011	-3.200805e-008
8.650483717423913e-011	-1.790840e-008
8.775634796901952e-011	3.751089e-009
8.895990244149171e-011	2.716385e-008
9.012062287102418e-011	4.720118e-008
9.126839356799486e-011	5.982469e-008
9.239139085095555e-011	6.175143e-008
9.356209089354614e-011	5.098044e-008
9.474074145859569e-011	2.769753e-008
9.596865008183456e-011	-6.030253e-009
9.713031401739589e-011	-4.114168e-008
9.830504574539739e-011	-7.280829e-008
9.949249930573844e-011	-9.403932e-008
1.000000000000000e-010	-9.849202e-008
1.001225703802352e-010	-9.898327e-008
1.003677111407057e-010	-9.953281e-008
1.008579926616466e-010	-9.818194e-008
1.016857063198492e-010	-8.842100e-008
1.026523037875587e-010	-6.558461e-008
1.037281975391773e-010	-2.847016e-008
1.047968806066669e-010	1.618250e-008
1.059022041372900e-010	6.409839e-008
1.070113246865648e-010	1.063602e-007
1.081312006247102e-010	1.360325e-007
1.093162502356643e-010	1.472652e-007
1.103528436928655e-010	1.372552e-007
1.112621714159493e-010	1.128474e-007
1.122025274697358e-010	7.390803e-008
1.131677011124909e-010	2.293065e-008
1.141421069360270e-010	-3.490544e-008
1.152624356721655e-010	-1.015937e-007
1.164617981319721e-010	-1.633932e-007
1.175436486775911e-010	-2.023554e-007
1.186649915422892e-010	-2.188080e-007
1.197630696432618e-010	-2.071842e-007
1.200000000000000e-010	-2.008853e-007
1.200811069230387e-010	-1.983291e-007
1.202433207691160e-010	-1.929260e-007
1.205677484612707e-010	-1.802706e-007
1.210971130526319e-010	-1.544012e-007
1.217479584625560e-010	-1.145687e-007
1.224961302760290e-010	-5.933855e-008
1.232513611062918e-010	4.614263e-009
1.240442811240751e-010	7.750035e-008
1.248562069840871e-010	1.545879e-007
1.257510114937721e-010	2.380471e-007
1.267730567084865e-010	3.256678e-007
1.277104016697789e-010	3.938293e-007
1.287667355759982e-010	4.516198e-007
1.297714903868868e-010	4.852485e-007
1.307867411444934e-010	4.975466e-007
1.317778773656742e-010	4.901169e-007
1.329432582050735e-010	4.619213e-007
1.340866734787859e-010	4.217761e-007
1.352599996650522e-010	3.789614e-007
1.364336314414827e-010	3.466808e-007
1.376959860567685e-010	3.366668e-007
1.388869030477505e-010	3.595213e-007
1.400781101816392e-010	4.183289e-007
1.412888492400661e-010	5.145199e-007
1.424138416529425e-010	6.324335e-007
1.434897375923496e-010	7.639288e-007
1.445783502593874e-010	9.065524e-007
1.456309569082417e-010	1.044133e-006
1.467019991393438e-010	1.174004e-006
1.477323788131238e-010	1.281245e-006
1.487066906102616e-010	1.361043e-006
1.499236796022555e-010	1.426126e-006
1.510395984604121e-010	1.450394e-006
1.521236687125688e-010	1.442184e-006
1.531369843338258e-010	1.407746e-006
1.541062827243388e-010	1.351341e-006
1.551466163397827e-010	1.263140e-006
1.561050365277613e-010	1.150216e-006
1.572291098258035e-010	9.599746e-007
1.583693627837527e-010	6.664501e-007
1.595186413758017e-010	2.045642e-007
1.605986622714344e-010	-4.642824e-007
1.618765538968577e-010	-1.709005e-006
1.630409990151072e-010	-3.452824e-006
1.642023952789189e-010	-6.002780e-006
1.653824520034269e-010	-9.696797e-006
1.666116077323825e-010	-1.506879e-005
1.677705559654333e-010	-2.190009e-005
1.689402979975025e-010	-3.089388e-005
1.701891932563952e-010	-4.322211e-005
1.714070669219026e-010	-5.832010e-005
1.725721415304865e-010	-7.589578e-005
1.737292688847361e-010	-9.657942e-005
1.748898654515393e-010	-1.206386e-004
1.760722371530891e-010	-1.484953e-004
1.772458582384956e-010	-1.792256e-004
1.784038331297882e-010	-2.120596e-004
1.794851788099393e-010	-2.442976e-004
1.805716056873667e-010	-2.772637e-004
1.817254003710899e-010	-3.114426e-004
1.828855314732988e-010	-3.428916e-004
1.841000141937855e-010	-3.695997e-004
1.852531013760286e-010	-3.853741e-004
1.864211573878379e-010	-3.869762e-004
1.875481480390720e-010	-3.691816e-004
1.886948436618638e-010	-3.243940e-004
1.898547763523337e-010	-2.426922e-004
1.910459496386138e-010	-1.088963e-004
1.921759545042110e-010	7.778337e-005
1.933181692017110e-010	3.412628e-004
1.944942422001219e-010	7.103430e-004
1.956189255563866e-010	1.176905e-003
1.967482024132020e-010	1.780970e-003
1.979143673780739e-010	2.575669e-003
1.990721261297379e-010	3.568108e-003
2.001699090664274e-010	4.728099e-003
2.013060755457844e-010	6.188853e-003
2.024186054041502e-010	7.911942e-003
2.034575268616911e-010	9.815952e-003
2.045346246041631e-010	1.212603e-002
2.056675406598515e-010	1.496408e-002
2.068100152457583e-010	1.829099e-002
2.079500942977787e-010	2.211704e-002
2.090656152688278e-010	2.638673e-002
2.102462085597500e-010	3.150876e-002
2.114038724552299e-010	3.716419e-002
2.125556780563852e-010	4.343705e-002
2.136499745986472e-010	5.000827e-002
2.147936324900136e-010	5.751965e-002
2.158861268507126e-010	6.530734e-002
2.169739397795656e-010	7.364535e-002
2.181221090303944e-010	8.305568e-002
2.192068452472167e-010	9.249181e-002
2.203791528025013e-010	1.032404e-001
2.215218109006112e-010	1.142135e-001
2.226498002734943e-010	1.254630e-001
2.236408476524209e-010	1.356343e-001
2.246443511404859e-010	1.461504e-001
2.256596305169847e-010	1.569531e-001
2.267378191991414e-010	1.685342e-001
2.277653988433451e-010	1.796080e-001
2.288672258983140e-010	1.914416e-001
2.299796882927233e-010	2.032660e-001
2.311055484495416e-010	2.150227e-001
2.322955857476714e-010	2.271308e-001
2.334599717486735e-010	2.385797e-001
2.346200003956244e-010	2.495216e-001
2.357265566190596e-010	2.594716e-001
2.369482173886418e-010	2.698506e-001
2.381286432968306e-010	2.792375e-001
2.393012651445515e-010	2.879125e-001
2.404520917981828e-010	2.957861e-001
2.415384194533858e-010	3.026374e-001
2.427239747574514e-010	3.094836e-001
2.438441303510409e-010	3.153679e-001
2.450154948309881e-010	3.209453e-001
2.461460456950014e-010	3.258056e-001
