time	V(n_3p)
Step Information: Cd=100f  (Run: 1/10)
6.169687502867753e-011	5.022239e-009
6.281627869682094e-011	4.686611e-009
6.395455169230072e-011	2.849535e-009
6.518815260315751e-011	-4.892727e-010
6.647440912286944e-011	-4.507230e-009
6.767968282492705e-011	-7.590591e-009
6.895516983215389e-011	-8.882355e-009
7.017445234754755e-011	-7.508605e-009
7.138345113991242e-011	-3.604560e-009
7.267124486614824e-011	2.469777e-009
7.395935549338826e-011	8.904737e-009
7.512390463026731e-011	1.338673e-008
7.630920760335611e-011	1.516002e-008
7.752353884455909e-011	1.314200e-008
7.872514685766271e-011	7.266188e-009
7.995457021577016e-011	-1.758719e-009
8.117712445584859e-011	-1.185575e-008
8.242102913573701e-011	-2.071332e-008
8.381074102851542e-011	-2.573508e-008
8.506170397842596e-011	-2.386620e-008
8.625694546427617e-011	-1.583470e-008
8.746093004461736e-011	-2.576317e-009
8.860099890985489e-011	1.262353e-008
8.975394640579124e-011	2.757754e-008
9.099138850851917e-011	3.938608e-008
9.215562989404711e-011	4.344987e-008
9.334082041501293e-011	3.862558e-008
9.455319498496125e-011	2.425179e-008
9.574238832518617e-011	2.810908e-009
9.694130282460246e-011	-2.236360e-008
9.823169887631898e-011	-4.769981e-008
9.947797611958329e-011	-6.472038e-008
1.000000000000000e-010	-6.855277e-008
1.001219926942630e-010	-6.904258e-008
1.003659780827889e-010	-6.972742e-008
1.008539488598407e-010	-6.940616e-008
1.018298904139443e-010	-6.189211e-008
1.028835399296742e-010	-4.392949e-008
1.040817942244952e-010	-1.376736e-008
1.051948248488408e-010	1.968010e-008
1.064113856322147e-010	5.609203e-008
1.075301256725516e-010	8.365920e-008
1.087264631598232e-010	1.012309e-007
1.098902472488503e-010	1.028708e-007
1.109268754630552e-010	9.003899e-008
1.117700285066249e-010	6.989868e-008
1.126041474213968e-010	4.265057e-008
1.135443945410473e-010	5.661952e-009
1.144447463917152e-010	-3.300414e-008
1.154159758683150e-010	-7.426200e-008
1.165110140574312e-010	-1.148800e-007
1.177800833170571e-010	-1.468044e-007
1.189489375156808e-010	-1.561369e-007
1.200000000000000e-010	-1.450894e-007
1.201205058853018e-010	-1.424608e-007
1.203615176559054e-010	-1.367160e-007
1.208435411971126e-010	-1.222504e-007
1.214876173634833e-010	-9.705273e-008
1.222705618150754e-010	-5.851353e-008
1.231296030778100e-010	-8.117744e-009
1.239653097786916e-010	4.648892e-008
1.248791665017886e-010	1.088168e-007
1.258518517678358e-010	1.739436e-007
1.268962140654751e-010	2.375944e-007
1.280176985674788e-010	2.933963e-007
1.291823354601694e-010	3.331282e-007
1.302913433308369e-010	3.517264e-007
1.314949972521513e-010	3.514203e-007
1.325822671121696e-010	3.357131e-007
1.338066356000583e-010	3.067818e-007
1.350027452598275e-010	2.751337e-007
1.361908986079557e-010	2.497423e-007
1.375165351784848e-010	2.393001e-007
1.387253522954602e-010	2.533959e-007
1.398132140371179e-010	2.886619e-007
1.409074668587048e-010	3.459134e-007
1.419544535979028e-010	4.190440e-007
1.431196449986193e-010	5.165535e-007
1.441694566765110e-010	6.132461e-007
1.453819443595964e-010	7.264094e-007
1.464820767703607e-010	8.227097e-007
1.476911775762952e-010	9.128605e-007
1.487870003490463e-010	9.748110e-007
1.499320679741473e-010	1.015692e-006
1.510409667478438e-010	1.030815e-006
1.522341618169601e-010	1.020723e-006
1.533607974845138e-010	9.871885e-007
1.544666902664246e-010	9.314824e-007
1.556052215281143e-010	8.466333e-007
1.568171735901470e-010	7.129207e-007
1.579491955639918e-010	5.249959e-007
1.591599098049893e-010	2.126416e-007
1.602847152248690e-010	-2.385202e-007
1.614499058452875e-010	-9.563998e-007
1.626305396642924e-010	-2.061274e-006
1.638626367174115e-010	-3.785502e-006
