time	V(ctle_out)	V(n_3p)
2.904065290178636e-010	4.805777e-002	-4.882827e-003
2.909296875000065e-010	4.582912e-002	-5.134591e-003
2.921678292410780e-010	4.087634e-002	-5.682729e-003
2.934059709821495e-010	3.623567e-002	-6.187983e-003
2.946441127232210e-010	3.190710e-002	-6.650354e-003
2.958822544642925e-010	2.789064e-002	-7.069841e-003
2.971203962053641e-010	2.418628e-002	-7.446445e-003
2.983585379464356e-010	2.079403e-002	-7.780165e-003
2.995966796875071e-010	1.771389e-002	-8.071002e-003
3.003291015625072e-010	1.598125e-002	-8.195458e-003
3.010615234375072e-010	1.433076e-002	-8.237348e-003
3.017939453125073e-010	1.276243e-002	-8.196671e-003
3.025263671875073e-010	1.127626e-002	-8.073427e-003
3.032587890625074e-010	9.872235e-003	-7.867617e-003
3.039912109375074e-010	8.550370e-003	-7.579240e-003
3.047236328125075e-010	7.310660e-003	-7.208297e-003
3.057001953125076e-010	5.774122e-003	-6.508703e-003
3.066767578125077e-010	4.396654e-003	-5.561223e-003
3.076533203125077e-010	3.178257e-003	-4.365859e-003
3.086298828125078e-010	2.118930e-003	-2.922609e-003
3.096064453125079e-010	1.218674e-003	-1.231474e-003
3.105830078125079e-010	4.774876e-004	7.075456e-004
3.115595703125080e-010	-1.046284e-004	2.894451e-003
3.122047991071509e-010	-3.877856e-004	4.488437e-003
3.128500279017938e-010	-5.939893e-004	6.160426e-003
3.134952566964367e-010	-7.232396e-004	7.910418e-003
3.141404854910797e-010	-7.755364e-004	9.738412e-003
3.147857142857226e-010	-7.508797e-004	1.164441e-002
3.154309430803655e-010	-6.492695e-004	1.362841e-002
3.160761718750084e-010	-4.707059e-004	1.569041e-002
3.168085937500084e-010	-1.683735e-004	1.810380e-002
3.175410156250085e-010	2.214409e-004	2.052143e-002
3.182734375000085e-010	6.987373e-004	2.294330e-002
3.190058593750086e-010	1.263516e-003	2.536941e-002
3.197382812500086e-010	1.915776e-003	2.779976e-002
3.204707031250087e-010	2.655519e-003	3.023436e-002
3.212031250000087e-010	3.482744e-003	3.267320e-002
3.219878627232231e-010	4.458781e-003	3.522161e-002
3.227726004464374e-010	5.491988e-003	3.765503e-002
3.235573381696518e-010	6.582366e-003	3.997346e-002
3.243420758928661e-010	7.729915e-003	4.217690e-002
3.251268136160805e-010	8.934633e-003	4.426535e-002
3.259115513392948e-010	1.019652e-002	4.623881e-002
3.266962890625092e-010	1.151558e-002	4.809728e-002
3.276902901785807e-010	1.323946e-002	5.018767e-002
3.286842912946522e-010	1.495012e-002	5.201336e-002
3.296782924107237e-010	1.664758e-002	5.357435e-002
3.306722935267952e-010	1.833182e-002	5.487065e-002
3.316662946428667e-010	2.000286e-002	5.590225e-002
3.326602957589382e-010	2.166069e-002	5.666916e-002
3.336542968750097e-010	2.330530e-002	5.717137e-002
3.351191406250098e-010	2.559305e-002	5.735875e-002
3.365839843750099e-010	2.767229e-002	5.722428e-002
3.380488281250100e-010	2.954303e-002	5.676797e-002
3.395136718750101e-010	3.120527e-002	5.598981e-002
3.409785156250102e-010	3.265901e-002	5.488980e-002
3.424433593750103e-010	3.390424e-002	5.346795e-002
3.439082031250104e-010	3.494098e-002	5.172425e-002
3.454602399553677e-010	3.576896e-002	4.988915e-002
3.470122767857250e-010	3.635638e-002	4.778627e-002
3.485643136160822e-010	3.670326e-002	4.541561e-002
3.501163504464395e-010	3.680958e-002	4.277718e-002
3.516683872767967e-010	3.667535e-002	3.987097e-002
3.532204241071540e-010	3.630057e-002	3.669698e-002
3.547724609375113e-010	3.568524e-002	3.325522e-002
3.558362165178685e-010	3.512059e-002	3.057504e-002
3.568999720982257e-010	3.442498e-002	2.772623e-002
3.579637276785830e-010	3.359843e-002	2.470879e-002
3.590274832589401e-010	3.264093e-002	2.152272e-002
3.600912388392974e-010	3.155248e-002	1.816803e-002
3.611549944196546e-010	3.033308e-002	1.464470e-002
3.622187500000118e-010	2.898274e-002	1.095274e-002
3.626895926339404e-010	2.833910e-002	9.299529e-003
3.631604352678690e-010	2.767086e-002	7.644072e-003
3.636312779017976e-010	2.697802e-002	5.986365e-003
3.641021205357263e-010	2.626058e-002	4.326407e-003
3.645729631696549e-010	2.551854e-002	2.664199e-003
3.650438058035835e-010	2.475190e-002	9.997401e-004
3.655146484375121e-010	2.396066e-002	-6.669689e-004
3.660203683035836e-010	2.308377e-002	-2.445859e-003
3.665260881696550e-010	2.218614e-002	-4.187745e-003
3.670318080357265e-010	2.126778e-002	-5.892627e-003
3.675375279017979e-010	2.032868e-002	-7.560506e-003
3.680432477678694e-010	1.936884e-002	-9.191381e-003
3.685489676339408e-010	1.838827e-002	-1.078525e-002
3.690546875000123e-010	1.738696e-002	-1.234212e-002
3.694034598214409e-010	1.668882e-002	-1.337596e-002
3.697522321428695e-010	1.598631e-002	-1.437545e-002
3.701010044642981e-010	1.527944e-002	-1.534059e-002
3.704497767857267e-010	1.456820e-002	-1.627138e-002
3.707985491071553e-010	1.385259e-002	-1.716782e-002
3.711473214285839e-010	1.313262e-002	-1.802991e-002
3.714960937500125e-010	1.240828e-002	-1.885765e-002
3.716181640625125e-010	1.215503e-002	-1.913638e-002
3.723157087053697e-010	1.068806e-002	-2.064958e-002
3.730132533482269e-010	9.240269e-003	-2.196815e-002
3.737107979910841e-010	7.811663e-003	-2.309208e-002
3.744083426339413e-010	6.402242e-003	-2.402138e-002
3.751058872767985e-010	5.012004e-003	-2.475604e-002
3.758034319196557e-010	3.640951e-003	-2.529608e-002
3.765009765625129e-010	2.289081e-003	-2.564147e-002
3.771113281250129e-010	1.147587e-003	-2.575167e-002
3.777216796875130e-010	5.413507e-005	-2.571096e-002
3.783320312500130e-010	-9.912739e-004	-2.551936e-002
3.789423828125131e-010	-1.988640e-003	-2.517687e-002
3.795527343750131e-010	-2.937964e-003	-2.468348e-002
3.801630859375132e-010	-3.839245e-003	-2.403919e-002
3.807734375000132e-010	-4.692484e-003	-2.324401e-002
3.814884207589418e-010	-5.610262e-003	-2.211952e-002
3.822034040178705e-010	-6.435388e-003	-2.086506e-002
3.829183872767991e-010	-7.167862e-003	-1.948063e-002
3.836333705357277e-010	-7.807683e-003	-1.796623e-002
3.843483537946563e-010	-8.354853e-003	-1.632185e-002
3.850633370535850e-010	-8.809371e-003	-1.454750e-002
3.857783203125136e-010	-9.171236e-003	-1.264317e-002
3.863189174107279e-010	-9.375775e-003	-1.116782e-002
3.868595145089422e-010	-9.528313e-003	-9.678294e-003
3.874001116071566e-010	-9.628851e-003	-8.174589e-003
3.879407087053709e-010	-9.677387e-003	-6.656707e-003
3.884813058035852e-010	-9.673924e-003	-5.124649e-003
3.890219029017995e-010	-9.618460e-003	-3.578414e-003
3.895625000000139e-010	-9.510995e-003	-2.018003e-003
3.900333426339425e-010	-9.378013e-003	-6.737578e-004
3.905041852678711e-010	-9.213782e-003	6.489085e-004
3.909750279017997e-010	-9.018302e-003	1.949996e-003
3.914458705357283e-010	-8.791575e-003	3.229505e-003
3.919167131696569e-010	-8.533598e-003	4.487434e-003
3.923875558035855e-010	-8.244373e-003	5.723785e-003
3.928583984375141e-010	-7.923899e-003	6.938558e-003
3.936082589285856e-010	-7.349230e-003	8.806584e-003
3.943581194196571e-010	-6.732735e-003	1.056241e-002
3.951079799107286e-010	-6.074415e-003	1.220602e-002
3.958578404018001e-010	-5.374269e-003	1.373743e-002
3.966077008928716e-010	-4.632297e-003	1.515663e-002
3.973575613839430e-010	-3.848500e-003	1.646363e-002
3.981074218750145e-010	-3.022878e-003	1.765842e-002
3.988049665178717e-010	-2.242942e-003	1.864161e-002
3.995025111607289e-010	-1.464612e-003	1.951674e-002
4.002000558035861e-010	-6.878890e-004	2.028380e-002
4.008976004464433e-010	8.722787e-005	2.094281e-002
4.015951450893005e-010	8.607384e-004	2.149374e-002
4.022926897321577e-010	1.632643e-003	2.193662e-002
4.029902343750149e-010	2.402941e-003	2.227143e-002
4.039667968750150e-010	3.455153e-003	2.255278e-002
4.049433593750150e-010	4.447163e-003	2.266601e-002
4.059199218750151e-010	5.378971e-003	2.261113e-002
4.068964843750152e-010	6.250577e-003	2.238812e-002
4.078730468750153e-010	7.061981e-003	2.199700e-002
4.088496093750153e-010	7.813183e-003	2.143777e-002
4.098261718750154e-010	8.504183e-003	2.071042e-002
4.109248046875155e-010	9.173553e-003	1.972070e-002
4.120234375000156e-010	9.734196e-003	1.861026e-002
4.131220703125156e-010	1.018611e-002	1.737911e-002
4.142207031250157e-010	1.052931e-002	1.602723e-002
4.153193359375158e-010	1.076377e-002	1.455462e-002
4.164179687500159e-010	1.088951e-002	1.296130e-002
4.175166015625160e-010	1.090652e-002	1.124725e-002
4.182839006696589e-010	1.084975e-002	1.002004e-002
4.190511997768018e-010	1.074564e-002	8.785621e-003
4.198184988839447e-010	1.059419e-002	7.544012e-003
4.205857979910877e-010	1.039540e-002	6.295208e-003
4.213530970982306e-010	1.014927e-002	5.039208e-003
4.221203962053735e-010	9.855799e-003	3.776014e-003
4.228876953125164e-010	9.514989e-003	2.505625e-003
4.234980468750164e-010	9.214657e-003	1.512752e-003
4.241083984375165e-010	8.894185e-003	5.473315e-004
4.247187500000165e-010	8.553573e-003	-3.906365e-004
4.253291015625166e-010	8.192820e-003	-1.301152e-003
4.259394531250166e-010	7.811926e-003	-2.184215e-003
4.265498046875167e-010	7.410892e-003	-3.039826e-003
4.271601562500167e-010	6.989718e-003	-3.867985e-003
4.279448939732311e-010	6.421620e-003	-4.876068e-003
4.287296316964454e-010	5.846564e-003	-5.783490e-003
4.295143694196597e-010	5.264552e-003	-6.590252e-003
4.302991071428741e-010	4.675583e-003	-7.296354e-003
4.310838448660884e-010	4.079657e-003	-7.901796e-003
4.318685825893028e-010	3.476774e-003	-8.406577e-003
4.326533203125171e-010	2.866934e-003	-8.810697e-003
4.333508649553743e-010	2.335464e-003	-9.052320e-003
4.340484095982315e-010	1.825028e-003	-9.184897e-003
4.347459542410887e-010	1.335627e-003	-9.208429e-003
4.354434988839459e-010	8.672597e-004	-9.122916e-003
4.361410435268031e-010	4.199268e-004	-8.928357e-003
4.368385881696603e-010	-6.371947e-006	-8.624753e-003
4.375361328125175e-010	-4.116364e-004	-8.212104e-003
4.383034319196604e-010	-8.176342e-004	-7.612710e-003
4.390707310268033e-010	-1.170703e-003	-6.892366e-003
4.398380301339462e-010	-1.470843e-003	-6.051073e-003
4.406053292410892e-010	-1.718054e-003	-5.088829e-003
4.413726283482321e-010	-1.912336e-003	-4.005636e-003
4.421399274553750e-010	-2.053690e-003	-2.801493e-003
4.429072265625179e-010	-2.142114e-003	-1.476401e-003
4.434129464285894e-010	-2.162100e-003	-5.526764e-004
4.439186662946608e-010	-2.154184e-003	4.010761e-004
4.444243861607323e-010	-2.118365e-003	1.384857e-003
4.449301060268037e-010	-2.054644e-003	2.398666e-003
4.454358258928752e-010	-1.963021e-003	3.442504e-003
4.459415457589467e-010	-1.843495e-003	4.516370e-003
4.464472656250182e-010	-1.696068e-003	5.620264e-003
4.471448102678754e-010	-1.442243e-003	7.184536e-003
4.478423549107326e-010	-1.140504e-003	8.746047e-003
4.485398995535898e-010	-7.908512e-004	1.030480e-002
4.492374441964469e-010	-3.932841e-004	1.186079e-002
4.499349888393041e-010	5.219717e-005	1.341402e-002
4.506325334821613e-010	5.455926e-004	1.496448e-002
4.513300781250185e-010	1.086902e-003	1.651219e-002
4.521148158482329e-010	1.750722e-003	1.820552e-002
4.528995535714472e-010	2.446989e-003	1.981003e-002
4.536842912946615e-010	3.175701e-003	2.132571e-002
4.544690290178759e-010	3.936860e-003	2.275258e-002
4.552537667410903e-010	4.730465e-003	2.409062e-002
4.560385044643046e-010	5.556517e-003	2.533984e-002
4.568232421875189e-010	6.415014e-003	2.650023e-002
4.577823660714476e-010	7.489184e-003	2.773539e-002
4.587414899553762e-010	8.544233e-003	2.877270e-002
4.597006138393048e-010	9.580160e-003	2.961216e-002
4.606597377232335e-010	1.059697e-002	3.025378e-002
4.616188616071621e-010	1.159465e-002	3.069755e-002
4.625779854910908e-010	1.257321e-002	3.094347e-002
4.635371093750194e-010	1.353265e-002	3.099155e-002
4.649845145089476e-010	1.488433e-002	3.063572e-002
4.664319196428758e-010	1.604278e-002	2.989910e-002
4.678793247768041e-010	1.700797e-002	2.878168e-002
4.693267299107322e-010	1.777993e-002	2.728346e-002
4.707741350446605e-010	1.835865e-002	2.540444e-002
4.722215401785886e-010	1.874412e-002	2.314463e-002
4.736689453125168e-010	1.893635e-002	2.050402e-002
4.746106305803737e-010	1.891258e-002	1.863277e-002
4.755523158482305e-010	1.878827e-002	1.666456e-002
4.764940011160873e-010	1.856343e-002	1.459938e-002
4.774356863839441e-010	1.823805e-002	1.243725e-002
4.783773716518009e-010	1.781213e-002	1.017816e-002
4.793190569196577e-010	1.728568e-002	7.822102e-003
4.802607421875145e-010	1.665870e-002	5.369088e-003
4.808885323660858e-010	1.618480e-002	3.707560e-003
4.815163225446569e-010	1.567141e-002	2.040449e-003
4.821441127232282e-010	1.511851e-002	3.677539e-004
4.827719029017994e-010	1.452612e-002	-1.310525e-003
4.833996930803706e-010	1.389423e-002	-2.994388e-003
4.840274832589418e-010	1.322284e-002	-4.683835e-003
4.846552734375130e-010	1.251195e-002	-6.378866e-003
4.854051339285842e-010	1.161160e-002	-8.393773e-003
4.861549944196553e-010	1.067507e-002	-1.034749e-002
4.869048549107265e-010	9.702352e-003	-1.224001e-002
4.876547154017977e-010	8.693447e-003	-1.407135e-002
4.884045758928689e-010	7.648357e-003	-1.584149e-002
4.891544363839400e-010	6.567082e-003	-1.755045e-002
4.899042968750112e-010	5.449622e-003	-1.919821e-002
4.905495256696538e-010	4.472146e-003	-2.052547e-002
4.911947544642965e-010	3.491889e-003	-2.176030e-002
4.918399832589390e-010	2.508851e-003	-2.290271e-002
4.924852120535817e-010	1.523032e-003	-2.395269e-002
4.931304408482243e-010	5.344314e-004	-2.491023e-002
4.937756696428670e-010	-4.569497e-004	-2.577535e-002
4.944208984375096e-010	-1.451112e-003	-2.654805e-002
4.947173549107238e-010	-1.901503e-003	-2.686300e-002
4.950138113839379e-010	-2.348588e-003	-2.715502e-002
4.953102678571521e-010	-2.792368e-003	-2.742411e-002
4.956067243303664e-010	-3.232842e-003	-2.767027e-002
4.959031808035805e-010	-3.670011e-003	-2.789351e-002
4.961996372767947e-010	-4.103874e-003	-2.809381e-002
4.964960937500089e-010	-4.534432e-003	-2.827119e-002
4.966181640625088e-010	-4.710098e-003	-2.833738e-002
4.976296037946513e-010	-6.157407e-003	-2.869944e-002
4.986410435267939e-010	-7.512883e-003	-2.882669e-002
4.996524832589363e-010	-8.776525e-003	-2.871914e-002
5.006639229910789e-010	-9.948334e-003	-2.837679e-002
5.016753627232214e-010	-1.102831e-002	-2.779963e-002
5.026868024553639e-010	-1.201645e-002	-2.698767e-002
5.036982421875064e-010	-1.291276e-002	-2.594091e-002
5.045876116071489e-010	-1.358440e-002	-2.487477e-002
5.054769810267915e-010	-1.416642e-002	-2.375423e-002
5.063663504464340e-010	-1.465882e-002	-2.257928e-002
5.072557198660766e-010	-1.506159e-002	-2.134992e-002
5.081450892857191e-010	-1.537473e-002	-2.006615e-002
5.090344587053617e-010	-1.559826e-002	-1.872797e-002
5.099238281250042e-010	-1.573216e-002	-1.733539e-002
5.108306361607182e-010	-1.577531e-002	-1.594765e-002
5.117374441964321e-010	-1.575728e-002	-1.463199e-002
5.126442522321461e-010	-1.567808e-002	-1.338839e-002
5.135510602678601e-010	-1.553770e-002	-1.221687e-002
5.144578683035741e-010	-1.533616e-002	-1.111742e-002
5.153646763392880e-010	-1.507344e-002	-1.009005e-002
5.162714843750020e-010	-1.474955e-002	-9.134749e-003
5.174747488839301e-010	-1.425253e-002	-8.087829e-003
5.186780133928583e-010	-1.375109e-002	-7.232561e-003
5.198812779017865e-010	-1.324522e-002	-6.568944e-003
5.210845424107146e-010	-1.273493e-002	-6.096980e-003
5.222878069196427e-010	-1.222021e-002	-5.816668e-003
5.234910714285709e-010	-1.170106e-002	-5.728009e-003
5.246943359374991e-010	-1.117749e-002	-5.831001e-003
5.257057756696415e-010	-1.079001e-002	-6.037248e-003
5.267172154017841e-010	-1.044154e-002	-6.314369e-003
5.277286551339265e-010	-1.013206e-002	-6.662364e-003
5.287400948660691e-010	-9.861578e-003	-7.081234e-003
5.297515345982116e-010	-9.630097e-003	-7.570977e-003
5.307629743303541e-010	-9.437614e-003	-8.131595e-003
5.317744140624966e-010	-9.284129e-003	-8.763087e-003
5.341286272321386e-010	-9.115452e-003	-1.037209e-002
5.364828404017807e-010	-9.172312e-003	-1.218679e-002
5.388370535714227e-010	-9.454711e-003	-1.420721e-002
5.411912667410648e-010	-9.962648e-003	-1.643334e-002
5.435454799107068e-010	-1.069612e-002	-1.886517e-002
5.458996930803489e-010	-1.165514e-002	-2.150272e-002
5.482539062499909e-010	-1.283969e-002	-2.434597e-002
5.494397321428476e-010	-1.352331e-002	-2.581846e-002
5.506255580357043e-010	-1.423541e-002	-2.719695e-002
5.518113839285611e-010	-1.497598e-002	-2.848144e-002
5.529972098214177e-010	-1.574502e-002	-2.967191e-002
5.541830357142745e-010	-1.654253e-002	-3.076838e-002
5.553688616071312e-010	-1.736851e-002	-3.177085e-002
5.565546874999880e-010	-1.822297e-002	-3.267931e-002
5.579497767857017e-010	-1.924778e-002	-3.345167e-002
5.593448660714155e-010	-2.019079e-002	-3.388874e-002
5.607399553571293e-010	-2.105201e-002	-3.399050e-002
5.621350446428432e-010	-2.183144e-002	-3.375697e-002
5.635301339285570e-010	-2.252907e-002	-3.318815e-002
5.649252232142708e-010	-2.314491e-002	-3.228403e-002
5.663203124999846e-010	-2.367895e-002	-3.104461e-002
5.674015066964127e-010	-2.395816e-002	-2.981493e-002
5.684827008928410e-010	-2.413834e-002	-2.847665e-002
5.695638950892692e-010	-2.421948e-002	-2.702977e-002
5.706450892856973e-010	-2.420159e-002	-2.547428e-002
5.717262834821255e-010	-2.408466e-002	-2.381019e-002
5.728074776785538e-010	-2.386869e-002	-2.203750e-002
5.738886718749819e-010	-2.355369e-002	-2.015621e-002
5.749175502231958e-010	-2.315083e-002	-1.836513e-002
5.759464285714097e-010	-2.268136e-002	-1.661347e-002
5.769753069196237e-010	-2.214528e-002	-1.490126e-002
5.780041852678377e-010	-2.154259e-002	-1.322847e-002
5.790330636160516e-010	-2.087329e-002	-1.159512e-002
5.800619419642655e-010	-2.013738e-002	-1.000121e-002
5.810908203124794e-010	-1.933486e-002	-8.446729e-003
5.819976283481934e-010	-1.859636e-002	-7.172946e-003
5.829044363839073e-010	-1.784058e-002	-5.948366e-003
5.838112444196213e-010	-1.706752e-002	-4.772988e-003
5.847180524553353e-010	-1.627717e-002	-3.646814e-003
5.856248604910493e-010	-1.546954e-002	-2.569842e-003
5.865316685267632e-010	-1.464464e-002	-1.542072e-003
5.874384765624772e-010	-1.380245e-002	-5.635058e-004
5.881360212053341e-010	-1.315685e-002	1.701763e-004
5.888335658481910e-010	-1.251000e-002	9.019829e-004
5.895311104910479e-010	-1.186191e-002	1.631914e-003
5.902286551339048e-010	-1.121256e-002	2.359970e-003
5.909261997767617e-010	-1.056197e-002	3.086151e-003
5.916237444196186e-010	-9.910125e-003	3.810456e-003
5.923212890624755e-010	-9.257033e-003	4.532885e-003
5.938210100446178e-010	-7.864018e-003	6.160882e-003
5.953207310267602e-010	-6.449422e-003	7.866334e-003
5.968204520089025e-010	-5.013243e-003	9.649240e-003
5.983201729910449e-010	-3.555481e-003	1.150960e-002
5.998198939731872e-010	-2.076138e-003	1.344742e-002
6.013196149553296e-010	-5.752121e-004	1.546269e-002
6.028193359374718e-010	9.472961e-004	1.755542e-002
6.039702845981857e-010	2.156129e-003	1.917273e-002
6.051212332588996e-010	3.368493e-003	2.070390e-002
6.062721819196135e-010	4.584390e-003	2.214892e-002
6.074231305803274e-010	5.803817e-003	2.350779e-002
6.085740792410413e-010	7.026776e-003	2.478052e-002
6.097250279017552e-010	8.253267e-003	2.596710e-002
6.108759765624690e-010	9.483290e-003	2.706752e-002
6.123756975446113e-010	1.106962e-002	2.818332e-002
6.138754185267537e-010	1.256455e-002	2.906632e-002
6.153751395088960e-010	1.396809e-002	2.971655e-002
6.168748604910384e-010	1.528022e-002	3.013399e-002
6.183745814731807e-010	1.650095e-002	3.031866e-002
6.198743024553231e-010	1.763029e-002	3.027053e-002
6.213740234374654e-010	1.866823e-002	2.998963e-002
6.216181640624653e-010	1.882054e-002	2.994045e-002
6.237282366071074e-010	1.995190e-002	2.933273e-002
6.258383091517496e-010	2.089914e-002	2.869032e-002
6.279483816963916e-010	2.166227e-002	2.801321e-002
6.300584542410338e-010	2.224128e-002	2.730140e-002
6.321685267856759e-010	2.263617e-002	2.655490e-002
6.342785993303181e-010	2.284695e-002	2.577370e-002
6.363886718749601e-010	2.287361e-002	2.495780e-002
6.379232700892453e-010	2.287149e-002	2.431190e-002
6.394578683035305e-010	2.278145e-002	2.346416e-002
6.409924665178157e-010	2.260350e-002	2.241457e-002
6.425270647321008e-010	2.233762e-002	2.116315e-002
6.440616629463860e-010	2.198382e-002	1.970989e-002
6.455962611606712e-010	2.154210e-002	1.805478e-002
6.471308593749564e-010	2.101246e-002	1.619783e-002
6.480551060267418e-010	2.062255e-002	1.491891e-002
6.489793526785272e-010	2.018437e-002	1.358452e-002
6.499035993303126e-010	1.969792e-002	1.219467e-002
6.508278459820979e-010	1.916320e-002	1.074937e-002
6.517520926338833e-010	1.858020e-002	9.248607e-003
6.526763392856687e-010	1.794894e-002	7.692384e-003
6.536005859374542e-010	1.726940e-002	6.080702e-003
6.541934988838825e-010	1.680645e-002	5.045614e-003
6.547864118303109e-010	1.632643e-002	4.017373e-003
6.553793247767393e-010	1.582933e-002	2.995980e-003
6.559722377231676e-010	1.531514e-002	1.981434e-003
6.565651506695959e-010	1.478388e-002	9.737343e-004
6.571580636160244e-010	1.423554e-002	-2.711782e-005
6.577509765624527e-010	1.367011e-002	-1.021123e-003
6.585182756695953e-010	1.291303e-002	-2.280979e-003
6.592855747767379e-010	1.214279e-002	-3.484744e-003
6.600528738838804e-010	1.135939e-002	-4.632416e-003
6.608201729910231e-010	1.056285e-002	-5.723995e-003
6.615874720981656e-010	9.753153e-003	-6.759483e-003
6.623547712053083e-010	8.930306e-003	-7.738878e-003
6.631220703124508e-010	8.094307e-003	-8.662181e-003
6.640637555803077e-010	7.061215e-003	-9.681033e-003
6.650054408481644e-010	6.046584e-003	-1.058042e-002
6.659471261160213e-010	5.050413e-003	-1.136033e-002
6.668888113838781e-010	4.072703e-003	-1.202078e-002
6.678304966517349e-010	3.113454e-003	-1.256176e-002
6.687721819195917e-010	2.172666e-003	-1.298327e-002
6.697138671874485e-010	1.250338e-003	-1.328532e-002
6.707427455356624e-010	2.910214e-004	-1.346769e-002
6.717716238838764e-010	-6.088278e-004	-1.353758e-002
6.728005022320903e-010	-1.449209e-003	-1.349498e-002
6.738293805803043e-010	-2.230123e-003	-1.333991e-002
6.748582589285182e-010	-2.951569e-003	-1.307235e-002
6.758871372767321e-010	-3.613548e-003	-1.269232e-002
6.769160156249460e-010	-4.216059e-003	-1.219980e-002
6.782064732142313e-010	-4.864182e-003	-1.145769e-002
6.794969308035166e-010	-5.404303e-003	-1.061724e-002
6.807873883928019e-010	-5.836422e-003	-9.678467e-003
6.820778459820870e-010	-6.160538e-003	-8.641362e-003
6.833683035713723e-010	-6.376651e-003	-7.505925e-003
6.846587611606576e-010	-6.484762e-003	-6.272158e-003
6.859492187499429e-010	-6.484870e-003	-4.940060e-003
6.867339564731569e-010	-6.434644e-003	-4.104558e-003
6.875186941963709e-010	-6.350051e-003	-3.256177e-003
6.883034319195849e-010	-6.231090e-003	-2.394917e-003
6.890881696427990e-010	-6.077761e-003	-1.520778e-003
6.898729073660130e-010	-5.890066e-003	-6.337607e-004
6.906576450892270e-010	-5.668002e-003	2.661360e-004
6.914423828124410e-010	-5.411571e-003	1.178912e-003
6.922445591517264e-010	-5.115970e-003	2.116035e-003
6.930467354910119e-010	-4.795338e-003	3.033081e-003
6.938489118302973e-010	-4.449674e-003	3.930051e-003
6.946510881695827e-010	-4.078980e-003	4.806945e-003
6.954532645088681e-010	-3.683254e-003	5.663763e-003
6.962554408481536e-010	-3.262497e-003	6.500504e-003
6.970576171874390e-010	-2.816708e-003	7.317170e-003
6.978946707588673e-010	-2.330522e-003	8.125247e-003
6.987317243302956e-010	-1.837743e-003	8.866759e-003
6.995687779017239e-010	-1.338371e-003	9.541705e-003
7.004058314731521e-010	-8.324068e-004	1.015009e-002
7.012428850445804e-010	-3.198498e-004	1.069190e-002
7.020799386160087e-010	1.992998e-004	1.116716e-002
7.029169921874370e-010	7.250421e-004	1.157584e-002
7.038586774552938e-010	1.311232e-003	1.192135e-002
7.048003627231506e-010	1.871254e-003	1.215305e-002
7.057420479910074e-010	2.405110e-003	1.227095e-002
7.066837332588642e-010	2.912799e-003	1.227503e-002
7.076254185267211e-010	3.394321e-003	1.216530e-002
7.085671037945778e-010	3.849677e-003	1.194176e-002
7.095087890624347e-010	4.278866e-003	1.160441e-002
7.104330357142201e-010	4.652211e-003	1.114864e-002
7.113572823660055e-010	4.976769e-003	1.061958e-002
7.122815290177909e-010	5.252541e-003	1.001721e-002
7.132057756695762e-010	5.479525e-003	9.341553e-003
7.141300223213616e-010	5.657723e-003	8.592595e-003
7.150542689731470e-010	5.787135e-003	7.770339e-003
7.159785156249324e-010	5.867759e-003	6.874786e-003
7.166760602677894e-010	5.889812e-003	6.180843e-003
7.173736049106462e-010	5.885374e-003	5.488992e-003
7.180711495535031e-010	5.854446e-003	4.799233e-003
7.187686941963600e-010	5.797026e-003	4.111566e-003
7.194662388392169e-010	5.713116e-003	3.425991e-003
7.201637834820738e-010	5.602715e-003	2.742509e-003
7.208613281249307e-010	5.465823e-003	2.061119e-003
7.215239955356448e-010	5.313377e-003	1.438701e-003
7.221866629463588e-010	5.147297e-003	8.537239e-004
7.228493303570728e-010	4.967583e-003	3.061862e-004
7.235119977677870e-010	4.774235e-003	-2.039116e-004
7.241746651785010e-010	4.567253e-003	-6.765696e-004
7.248373325892151e-010	4.346636e-003	-1.111788e-003
7.254999999999291e-010	4.112386e-003	-1.509566e-003
7.264068080356431e-010	3.774297e-003	-1.964320e-003
7.273136160713570e-010	3.443994e-003	-2.306277e-003
7.282204241070710e-010	3.121479e-003	-2.535436e-003
7.291272321427850e-010	2.806750e-003	-2.651799e-003
7.300340401784990e-010	2.499808e-003	-2.655364e-003
7.309408482142129e-010	2.200653e-003	-2.546133e-003
7.318476562499269e-010	1.909285e-003	-2.324104e-003
7.325277622767124e-010	1.714517e-003	-2.072215e-003
7.332078683034979e-010	1.540485e-003	-1.766510e-003
7.338879743302834e-010	1.387189e-003	-1.406990e-003
7.345680803570688e-010	1.254629e-003	-9.936539e-004
7.352481863838542e-010	1.142805e-003	-5.265023e-004
7.359282924106397e-010	1.051717e-003	-5.535192e-006
7.366083984374252e-010	9.813656e-004	5.692475e-004
7.372361886159965e-010	9.413157e-004	1.137782e-003
7.378639787945676e-010	9.231312e-004	1.724522e-003
7.384917689731388e-010	9.268123e-004	2.329468e-003
7.391195591517101e-010	9.523587e-004	2.952619e-003
7.397473493302813e-010	9.997706e-004	3.593975e-003
7.403751395088525e-010	1.069048e-003	4.253538e-003
7.410029296874237e-010	1.160191e-003	4.931305e-003
7.417702287945662e-010	1.304731e-003	5.768402e-003
7.425375279017089e-010	1.474186e-003	6.576617e-003
7.433048270088514e-010	1.668556e-003	7.355948e-003
7.440721261159941e-010	1.887841e-003	8.106397e-003
7.448394252231366e-010	2.132042e-003	8.827963e-003
7.456067243302793e-010	2.401158e-003	9.520647e-003
