time	V(n_3p)
0.000000000000000e+000	0.000000e+000
4.323545550591801e-011	-1.017636e-006
8.647091101183603e-011	-1.528703e-006
1.297063665177541e-010	-1.533201e-006
1.729418220236721e-010	-1.031131e-006
2.161772775295901e-010	-2.249280e-008
2.594127330355081e-010	1.492714e-006
3.026481885414260e-010	3.514490e-006
3.139892770288750e-010	-5.367996e-006
3.253303655163240e-010	-1.235818e-005
3.366714540037730e-010	-1.745606e-005
3.480125424912220e-010	-2.066164e-005
3.593536309786710e-010	-2.197492e-005
3.706947194661200e-010	-2.139590e-005
3.820358079535689e-010	-1.892458e-005
3.866761585076404e-010	-1.724873e-005
3.913165090617119e-010	-1.670286e-005
3.959568596157834e-010	-1.728697e-005
4.005972101698549e-010	-1.900104e-005
4.052375607239264e-010	-2.184509e-005
4.098779112779980e-010	-2.581911e-005
4.145182618320694e-010	-3.092310e-005
4.188315145870807e-010	-3.085484e-005
4.231447673420919e-010	-3.361905e-005
4.274580200971032e-010	-3.921573e-005
4.317712728521144e-010	-4.764488e-005
4.360845256071257e-010	-5.890650e-005
4.403977783621369e-010	-7.300059e-005
4.447110311171481e-010	-8.992715e-005
4.466299809619604e-010	-1.109889e-004
4.485489308067727e-010	-1.324749e-004
4.504678806515850e-010	-1.543850e-004
4.523868304963973e-010	-1.767194e-004
4.543057803412096e-010	-1.994779e-004
4.562247301860218e-010	-2.226606e-004
4.581436800308341e-010	-2.462675e-004
4.615010778241939e-010	-2.264737e-004
4.637439686540222e-010	-1.516314e-004
4.648742070882851e-010	-8.453085e-005
4.659937298099259e-010	7.541134e-006
4.671065211095234e-010	1.298262e-004
4.682217720454377e-010	2.894630e-004
4.693333427488327e-010	4.926101e-004
4.704390214639154e-010	7.461726e-004
4.715663264649519e-010	1.066620e-003
4.726815865997135e-010	1.454953e-003
4.737959708861895e-010	1.924437e-003
4.749047971923217e-010	2.483558e-003
4.760099105078677e-010	3.143739e-003
4.771385615650433e-010	3.936611e-003
4.782585011580758e-010	4.854614e-003
4.794071949203029e-010	5.945592e-003
4.805078249751346e-010	7.145287e-003
4.816496603547394e-010	8.562386e-003
4.827503017861665e-010	1.010588e-002
4.838942313247423e-010	1.190597e-002
4.850221382267795e-010	1.388603e-002
4.861708750608770e-010	1.612081e-002
4.872844431785484e-010	1.850392e-002
4.884027614187812e-010	2.111682e-002
4.895121119825644e-010	2.392910e-002
4.906432752751471e-010	2.702363e-002
4.917737846780330e-010	3.034427e-002
4.929146592492786e-010	3.392312e-002
4.940261951392153e-010	3.762493e-002
4.951390622641649e-010	4.153680e-002
4.962809398835442e-010	4.575536e-002
4.974014375382154e-010	5.008584e-002
4.985325355519960e-010	5.463657e-002
4.996666816808877e-010	5.936633e-002
5.019213768942290e-010	6.920265e-002
5.030500160665205e-010	7.436125e-002
5.041786552388119e-010	7.956547e-002
5.053072944111034e-010	8.481532e-002
5.064359335833949e-010	9.011079e-002
5.075645727556864e-010	9.545190e-002
5.086932119279779e-010	1.008386e-001
5.098218511002693e-010	1.062710e-001
5.132250165679041e-010	1.221899e-001
5.154765286639747e-010	1.322227e-001
5.177401670990524e-010	1.416606e-001
5.199921810464875e-010	1.501868e-001
5.222530160781570e-010	1.576620e-001
5.245187700847392e-010	1.638533e-001
5.267506050354099e-010	1.684937e-001
5.289912126960899e-010	1.715416e-001
5.312730979541626e-010	1.728704e-001
5.334941464901555e-010	1.723819e-001
