time	V(n_3p)
0.000000000000000e+000	0.000000e+000
4.700340897331141e-011	-1.157533e-006
9.400681794662282e-011	-1.593280e-006
1.410102269199342e-010	-1.307241e-006
1.880136358932456e-010	-2.994169e-007
2.350170448665571e-010	1.430193e-006
2.820204538398684e-010	3.881588e-006
3.290238628131797e-010	7.054769e-006
3.369509146028663e-010	9.475363e-006
3.448779663925528e-010	1.080920e-005
3.528050181822393e-010	1.105628e-005
3.607320699719258e-010	1.021661e-005
3.686591217616123e-010	8.290182e-006
3.765861735512988e-010	5.276998e-006
3.845132253409853e-010	1.177058e-006
3.876447624609468e-010	-1.164541e-006
3.907762995809084e-010	-3.587606e-006
3.939078367008699e-010	-6.092137e-006
3.970393738208315e-010	-8.678133e-006
4.001709109407930e-010	-1.134559e-005
4.033024480607545e-010	-1.409452e-005
4.064339851807160e-010	-1.692491e-005
4.094417068864791e-010	-1.761215e-005
4.124494285922422e-010	-1.891827e-005
4.154571502980052e-010	-2.084327e-005
4.184648720037682e-010	-2.338715e-005
4.214725937095313e-010	-2.654992e-005
4.244803154152943e-010	-3.033156e-005
4.274880371210574e-010	-3.473209e-005
4.306551337212169e-010	-3.104455e-005
4.338222303213764e-010	-2.869313e-005
4.369893269215359e-010	-2.767782e-005
4.401564235216954e-010	-2.799863e-005
4.433235201218549e-010	-2.965555e-005
4.464906167220144e-010	-3.264858e-005
4.496577133221739e-010	-3.697773e-005
4.528007898116033e-010	-2.813443e-005
4.559438663010327e-010	-2.177189e-005
4.590869427904621e-010	-1.789012e-005
4.622300192798915e-010	-1.648911e-005
4.653730957693208e-010	-1.756887e-005
4.685161722587502e-010	-2.112940e-005
4.716592487481796e-010	-2.717069e-005
4.737129654447646e-010	-1.899329e-005
4.757666821413495e-010	-1.224742e-005
4.778203988379345e-010	-6.933081e-006
4.798741155345194e-010	-3.050281e-006
4.819278322311044e-010	-5.990173e-007
4.839815489276894e-010	4.207108e-007
4.860352656242744e-010	8.903185e-009
4.888508205312995e-010	-9.965577e-006
4.916663754383248e-010	-1.424982e-005
4.944819303453499e-010	-1.284384e-005
4.972974852523752e-010	-5.747621e-006
5.001130401594003e-010	7.038829e-006
5.029285950664256e-010	2.551551e-005
5.057441499734507e-010	4.968243e-005
5.074750346160565e-010	5.558539e-005
5.092059192586621e-010	6.531042e-005
5.109368039012678e-010	7.885752e-005
5.126676885438735e-010	9.622669e-005
5.143985731864793e-010	1.174179e-004
5.161294578290849e-010	1.424312e-004
5.178603424716906e-010	1.712666e-004
5.194313583400921e-010	2.098294e-004
5.210023742084936e-010	2.540441e-004
5.225733900768951e-010	3.039107e-004
5.241444059452966e-010	3.594291e-004
5.257154218136981e-010	4.205994e-004
5.272864376820996e-010	4.874215e-004
5.288574535505011e-010	5.598955e-004
5.321655570811815e-010	7.505720e-004
5.344048717130336e-010	9.335502e-004
5.366294057378902e-010	1.190615e-003
5.377307866440308e-010	1.356443e-003
5.388583317775934e-010	1.559260e-003
5.399726924535253e-010	1.797657e-003
5.410765778237537e-010	2.076078e-003
5.421807900115542e-010	2.401605e-003
5.432777139560713e-010	2.776225e-003
5.443819780785789e-010	3.209390e-003
5.454948457021634e-010	3.706981e-003
5.466131780806545e-010	4.272573e-003
5.477055765596681e-010	4.891725e-003
5.488066678427229e-010	5.585264e-003
5.498980371862327e-010	6.343747e-003
5.509988765961767e-010	7.182324e-003
5.521084945301347e-010	8.103727e-003
5.532327134979700e-010	9.116258e-003
5.543542801163073e-010	1.020629e-002
5.554644710575591e-010	1.136414e-002
5.565496464979245e-010	1.257167e-002
5.576428042590752e-010	1.386348e-002
5.587192880395820e-010	1.520890e-002
