time	V(ctle_out)	V(n_3p)
3.646899414062684e-010	5.881807e-002	3.020635e-002
3.648120117187684e-010	5.843113e-002	3.005189e-002
3.649340820312684e-010	5.804636e-002	2.990113e-002
3.650561523437684e-010	5.766378e-002	2.975410e-002
3.651782226562684e-010	5.728341e-002	2.961079e-002
3.653002929687684e-010	5.690517e-002	2.947121e-002
3.654223632812684e-010	5.652904e-002	2.933537e-002
3.656665039062684e-010	5.578319e-002	2.907495e-002
3.657885742187684e-010	5.541351e-002	2.895037e-002
3.659106445312685e-010	5.504608e-002	2.882955e-002
3.661547851562685e-010	5.431807e-002	2.859920e-002
3.663989257812685e-010	5.359896e-002	2.838393e-002
3.666430664062685e-010	5.288868e-002	2.818375e-002
3.667651367187685e-010	5.253691e-002	2.808931e-002
3.668872070312685e-010	5.218747e-002	2.799864e-002
3.670092773437685e-010	5.184035e-002	2.791174e-002
3.671313476562685e-010	5.149555e-002	2.782860e-002
3.672534179687686e-010	5.115304e-002	2.774922e-002
3.673754882812686e-010	5.081281e-002	2.767359e-002
3.674975585937686e-010	5.047487e-002	2.760172e-002
3.676196289062686e-010	5.013928e-002	2.753359e-002
3.677416992187686e-010	4.980607e-002	2.746919e-002
3.678637695312686e-010	4.947526e-002	2.740853e-002
3.679858398437686e-010	4.914682e-002	2.735159e-002
3.681079101562686e-010	4.882074e-002	2.729836e-002
3.682299804687686e-010	4.849701e-002	2.724884e-002
3.683520507812686e-010	4.817563e-002	2.720300e-002
3.684741210937686e-010	4.785665e-002	2.716086e-002
3.685961914062687e-010	4.754011e-002	2.712238e-002
3.687182617187687e-010	4.722604e-002	2.708757e-002
3.688403320312687e-010	4.691440e-002	2.705640e-002
3.689624023437687e-010	4.660517e-002	2.702886e-002
3.690844726562687e-010	4.629835e-002	2.700493e-002
3.692065429687687e-010	4.599394e-002	2.698461e-002
3.693286132812687e-010	4.569197e-002	2.696788e-002
3.694506835937687e-010	4.539251e-002	2.695472e-002
3.695727539062687e-010	4.509557e-002	2.694510e-002
3.696948242187687e-010	4.480110e-002	2.693902e-002
3.698168945312687e-010	4.450910e-002	2.693646e-002
3.699389648437688e-010	4.421955e-002	2.693739e-002
3.700610351562688e-010	4.393247e-002	2.694179e-002
3.701831054687688e-010	4.364789e-002	2.694965e-002
3.703051757812688e-010	4.336584e-002	2.696094e-002
3.704272460937688e-010	4.308639e-002	2.697564e-002
3.706713867187688e-010	4.253512e-002	2.701518e-002
3.709155273437688e-010	4.199382e-002	2.706808e-002
3.711596679687688e-010	4.146255e-002	2.713412e-002
3.714038085937689e-010	4.094160e-002	2.721311e-002
3.716479492187689e-010	4.043101e-002	2.730481e-002
3.717700195312689e-010	4.017952e-002	2.735535e-002
3.718920898437689e-010	3.993055e-002	2.740899e-002
3.720141601562689e-010	3.968412e-002	2.746568e-002
3.721362304687689e-010	3.944024e-002	2.752541e-002
3.722583007812689e-010	3.919898e-002	2.758813e-002
3.723803710937689e-010	3.896036e-002	2.765382e-002
3.725024414062689e-010	3.872436e-002	2.772243e-002
3.726245117187690e-010	3.849092e-002	2.779395e-002
3.728686523437690e-010	3.803171e-002	2.794554e-002
3.731127929687690e-010	3.758272e-002	2.810830e-002
3.733569335937690e-010	3.714419e-002	2.828195e-002
3.736010742187690e-010	3.671625e-002	2.846620e-002
3.737231445312690e-010	3.650614e-002	2.856220e-002
3.738452148437690e-010	3.629857e-002	2.866074e-002
3.739672851562691e-010	3.609354e-002	2.876178e-002
3.740893554687691e-010	3.589106e-002	2.886527e-002
3.742114257812691e-010	3.569115e-002	2.897118e-002
3.743334960937691e-010	3.549385e-002	2.907947e-002
3.745776367187691e-010	3.510714e-002	2.930301e-002
3.748217773437691e-010	3.473082e-002	2.953557e-002
3.750659179687691e-010	3.436463e-002	2.977682e-002
3.753100585937692e-010	3.400857e-002	3.002642e-002
3.755541992187692e-010	3.366281e-002	3.028402e-002
3.756762695312692e-010	3.349382e-002	3.041571e-002
3.759204101562692e-010	3.316363e-002	3.068467e-002
3.760424804687692e-010	3.300238e-002	3.082184e-002
3.761645507812692e-010	3.284359e-002	3.096076e-002
3.762866210937692e-010	3.268725e-002	3.110136e-002
3.764086914062692e-010	3.253337e-002	3.124362e-002
3.765307617187693e-010	3.238196e-002	3.138748e-002
3.766528320312693e-010	3.223302e-002	3.153290e-002
3.767749023437693e-010	3.208660e-002	3.167984e-002
3.768969726562693e-010	3.194268e-002	3.182825e-002
3.770190429687693e-010	3.180129e-002	3.197807e-002
3.771411132812693e-010	3.166240e-002	3.212928e-002
3.772631835937693e-010	3.152603e-002	3.228183e-002
3.773852539062693e-010	3.139215e-002	3.243566e-002
3.775073242187693e-010	3.126077e-002	3.259073e-002
3.776293945312693e-010	3.113181e-002	3.274700e-002
3.777514648437693e-010	3.100519e-002	3.290442e-002
3.778735351562694e-010	3.088091e-002	3.306295e-002
3.779956054687694e-010	3.075898e-002	3.322254e-002
3.781176757812694e-010	3.063942e-002	3.338315e-002
3.782397460937694e-010	3.052222e-002	3.354472e-002
3.783618164062694e-010	3.040740e-002	3.370722e-002
3.784838867187694e-010	3.029496e-002	3.387060e-002
3.786059570312694e-010	3.018490e-002	3.403482e-002
3.788500976562694e-010	2.997187e-002	3.436558e-002
3.790942382812694e-010	2.976822e-002	3.469914e-002
3.793383789062695e-010	2.957387e-002	3.503514e-002
3.795825195312695e-010	2.938870e-002	3.537325e-002
3.798266601562695e-010	2.921261e-002	3.571310e-002
3.799487304687695e-010	2.912785e-002	3.588358e-002
3.800708007812695e-010	2.904518e-002	3.605436e-002
3.801928710937695e-010	2.896459e-002	3.622540e-002
3.803149414062695e-010	2.888615e-002	3.639667e-002
3.804370117187695e-010	2.880983e-002	3.656813e-002
3.805590820312696e-010	2.873564e-002	3.673972e-002
3.806811523437696e-010	2.866357e-002	3.691141e-002
3.808032226562696e-010	2.859362e-002	3.708316e-002
3.809252929687696e-010	2.852577e-002	3.725493e-002
3.810473632812696e-010	2.846000e-002	3.742667e-002
3.811694335937696e-010	2.839630e-002	3.759836e-002
3.812915039062696e-010	2.833465e-002	3.776994e-002
3.815356445312696e-010	2.821743e-002	3.811265e-002
3.817797851562696e-010	2.810819e-002	3.845450e-002
3.819018554687697e-010	2.805651e-002	3.862500e-002
3.820239257812697e-010	2.800677e-002	3.879518e-002
3.822680664062697e-010	2.791303e-002	3.913441e-002
3.826342773437697e-010	2.778642e-002	3.963990e-002
3.828086635044840e-010	2.773203e-002	3.987920e-002
3.829830496651983e-010	2.768113e-002	4.011707e-002
3.831574358259126e-010	2.763371e-002	4.035353e-002
3.833318219866269e-010	2.758977e-002	4.058857e-002
3.835062081473412e-010	2.754932e-002	4.082218e-002
3.836805943080555e-010	2.751236e-002	4.105438e-002
3.838549804687698e-010	2.747887e-002	4.128516e-002
3.840468052455555e-010	2.744686e-002	4.153702e-002
3.842386300223413e-010	2.741869e-002	4.178646e-002
3.844304547991270e-010	2.739439e-002	4.203346e-002
3.846222795759127e-010	2.737394e-002	4.227804e-002
3.848141043526984e-010	2.735734e-002	4.252019e-002
3.850059291294842e-010	2.734460e-002	4.275991e-002
3.851977539062699e-010	2.733571e-002	4.299720e-002
3.853198242187699e-010	2.733168e-002	4.314663e-002
3.854418945312699e-010	2.732904e-002	4.329494e-002
3.858081054687699e-010	2.732921e-002	4.373289e-002
3.859824916294843e-010	2.733373e-002	4.393776e-002
3.861568777901985e-010	2.734092e-002	4.414002e-002
3.863312639509128e-010	2.735077e-002	4.433966e-002
3.865056501116272e-010	2.736329e-002	4.453669e-002
3.866800362723415e-010	2.737847e-002	4.473111e-002
3.868544224330557e-010	2.739631e-002	4.492291e-002
3.870288085937700e-010	2.741681e-002	4.511210e-002
3.871508789062700e-010	2.743232e-002	4.524283e-002
3.872729492187701e-010	2.744891e-002	4.537221e-002
3.873950195312701e-010	2.746659e-002	4.550022e-002
3.875170898437701e-010	2.748531e-002	4.562686e-002
3.876391601562701e-010	2.750506e-002	4.575212e-002
3.877612304687701e-010	2.752580e-002	4.587598e-002
3.880053710937701e-010	2.757032e-002	4.611952e-002
3.882495117187701e-010	2.761934e-002	4.635743e-002
3.883715820312701e-010	2.764542e-002	4.647425e-002
3.884936523437701e-010	2.767251e-002	4.658965e-002
3.886157226562702e-010	2.770055e-002	4.670363e-002
3.887377929687702e-010	2.772949e-002	4.681618e-002
3.888598632812702e-010	2.775931e-002	4.692730e-002
3.891040039062702e-010	2.782144e-002	4.714524e-002
3.892260742187702e-010	2.785371e-002	4.725206e-002
3.893481445312702e-010	2.788676e-002	4.735745e-002
3.894702148437702e-010	2.792055e-002	4.746141e-002
3.895922851562702e-010	2.795508e-002	4.756393e-002
3.897143554687702e-010	2.799031e-002	4.766503e-002
3.898364257812703e-010	2.802623e-002	4.776470e-002
3.899584960937703e-010	2.806291e-002	4.786295e-002
3.900805664062703e-010	2.810049e-002	4.795977e-002
3.902026367187703e-010	2.813890e-002	4.805519e-002
3.903247070312703e-010	2.817805e-002	4.814919e-002
3.904467773437703e-010	2.821792e-002	4.824179e-002
3.905688476562703e-010	2.825847e-002	4.833299e-002
3.908129882812703e-010	2.834142e-002	4.851121e-002
3.910571289062703e-010	2.842665e-002	4.868392e-002
3.914233398437704e-010	2.855840e-002	4.893277e-002
3.916674804687704e-010	2.864862e-002	4.909196e-002
3.919116210937704e-010	2.874056e-002	4.924589e-002
3.920336914062704e-010	2.878726e-002	4.932091e-002
3.921557617187704e-010	2.883460e-002	4.939464e-002
3.922778320312704e-010	2.888251e-002	4.946710e-002
3.923999023437704e-010	2.893092e-002	4.953829e-002
3.926440429687705e-010	2.902907e-002	4.967694e-002
3.927661132812705e-010	2.907874e-002	4.974443e-002
3.928881835937705e-010	2.912876e-002	4.981070e-002
3.930102539062705e-010	2.917910e-002	4.987577e-002
3.932543945312705e-010	2.928070e-002	5.000238e-002
3.936206054687705e-010	2.943514e-002	5.018366e-002
3.937426757812705e-010	2.948711e-002	5.024184e-002
3.938647460937706e-010	2.953929e-002	5.029892e-002
3.941088867187706e-010	2.964426e-002	5.040985e-002
3.943530273437706e-010	2.975041e-002	5.051656e-002
3.944750976562706e-010	2.980404e-002	5.056837e-002
3.947192382812706e-010	2.991208e-002	5.066899e-002
3.950854492187706e-010	3.007562e-002	5.081264e-002
3.953295898437707e-010	3.018534e-002	5.090373e-002
3.956958007812707e-010	3.035069e-002	5.103366e-002
3.959399414062707e-010	3.046131e-002	5.111601e-002
3.961840820312707e-010	3.057214e-002	5.119506e-002
3.964282226562707e-010	3.068311e-002	5.127096e-002
3.966723632812708e-010	3.079415e-002	5.134381e-002
3.969165039062708e-010	3.090567e-002	5.141373e-002
3.970385742187708e-010	3.096173e-002	5.144763e-002
3.971606445312708e-010	3.101786e-002	5.148084e-002
3.972827148437708e-010	3.107407e-002	5.151337e-002
3.974047851562708e-010	3.113030e-002	5.154524e-002
3.975268554687708e-010	3.118655e-002	5.157646e-002
3.976489257812708e-010	3.124278e-002	5.160704e-002
3.977709960937708e-010	3.129900e-002	5.163700e-002
3.978930664062709e-010	3.135518e-002	5.166635e-002
3.980151367187709e-010	3.141132e-002	5.169510e-002
3.981372070312709e-010	3.146743e-002	5.172326e-002
3.982592773437709e-010	3.152348e-002	5.175084e-002
3.983813476562709e-010	3.157948e-002	5.177786e-002
3.985034179687709e-010	3.163541e-002	5.180432e-002
3.986254882812709e-010	3.169128e-002	5.183024e-002
3.987475585937709e-010	3.174706e-002	5.185562e-002
3.988696289062709e-010	3.180277e-002	5.188048e-002
3.989916992187709e-010	3.185839e-002	5.190482e-002
3.991137695312709e-010	3.191391e-002	5.192865e-002
3.992358398437710e-010	3.196935e-002	5.195199e-002
3.993579101562710e-010	3.202467e-002	5.197483e-002
3.994799804687710e-010	3.207989e-002	5.199719e-002
3.996020507812710e-010	3.213500e-002	5.201907e-002
3.997241210937710e-010	3.218999e-002	5.204049e-002
3.998461914062710e-010	3.224486e-002	5.206144e-002
3.999682617187710e-010	3.229961e-002	5.208193e-002
4.000903320312710e-010	3.235435e-002	5.210197e-002
4.002124023437710e-010	3.240924e-002	5.212156e-002
4.003344726562710e-010	3.246417e-002	5.214070e-002
4.004565429687710e-010	3.251905e-002	5.215941e-002
4.005786132812711e-010	3.257385e-002	5.217768e-002
4.007006835937711e-010	3.262856e-002	5.219551e-002
4.008227539062711e-010	3.268316e-002	5.221291e-002
4.009448242187711e-010	3.273764e-002	5.222988e-002
4.011889648437711e-010	3.284619e-002	5.226253e-002
4.014331054687711e-010	3.295418e-002	5.229347e-002
4.016772460937711e-010	3.306157e-002	5.232268e-002
4.020434570312712e-010	3.322146e-002	5.236324e-002
4.024096679687712e-010	3.337982e-002	5.239978e-002
4.027758789062712e-010	3.353653e-002	5.243219e-002
4.031420898437713e-010	3.369147e-002	5.246028e-002
4.033862304687713e-010	3.379371e-002	5.247650e-002
4.035083007812713e-010	3.384451e-002	5.248382e-002
4.036303710937713e-010	3.389508e-002	5.249061e-002
4.038745117187713e-010	3.399613e-002	5.250253e-002
4.041186523437713e-010	3.409708e-002	5.251216e-002
4.044848632812714e-010	3.424721e-002	5.252207e-002
4.048510742187714e-010	3.439545e-002	5.252619e-002
4.050952148437714e-010	3.449309e-002	5.252550e-002
4.053393554687714e-010	3.458975e-002	5.252190e-002
4.054614257812714e-010	3.463768e-002	5.251896e-002
4.055834960937714e-010	3.468534e-002	5.251523e-002
4.057055664062714e-010	3.473273e-002	5.251069e-002
4.058276367187715e-010	3.477983e-002	5.250533e-002
4.059497070312715e-010	3.482664e-002	5.249913e-002
4.060717773437715e-010	3.487315e-002	5.249205e-002
4.063159179687715e-010	3.496524e-002	5.247520e-002
4.065600585937715e-010	3.505602e-002	5.245459e-002
4.068041992187715e-010	3.514609e-002	5.243006e-002
4.069262695312715e-010	3.519101e-002	5.241625e-002
4.070483398437715e-010	3.523570e-002	5.240139e-002
4.071704101562716e-010	3.528013e-002	5.238544e-002
4.072924804687716e-010	3.532430e-002	5.236838e-002
4.074145507812716e-010	3.536815e-002	5.235019e-002
4.076586914062716e-010	3.545485e-002	5.231029e-002
4.080249023437716e-010	3.558222e-002	5.224125e-002
4.082690429687716e-010	3.566520e-002	5.218876e-002
4.083911132812716e-010	3.570608e-002	5.216050e-002
4.085131835937717e-010	3.574653e-002	5.213085e-002
4.086352539062717e-010	3.578655e-002	5.209978e-002
4.088793945312717e-010	3.586535e-002	5.203329e-002
4.092456054687717e-010	3.598167e-002	5.192218e-002
4.096118164062717e-010	3.609474e-002	5.179672e-002
4.098559570312718e-010	3.616785e-002	5.170470e-002
4.101000976562718e-010	3.623895e-002	5.160568e-002
4.103442382812718e-010	3.630793e-002	5.149942e-002
4.105883789062718e-010	3.637464e-002	5.138567e-002
4.108325195312718e-010	3.643945e-002	5.126419e-002
4.109545898437718e-010	3.647129e-002	5.120046e-002
4.110766601562718e-010	3.650266e-002	5.113472e-002
4.111987304687719e-010	3.653353e-002	5.106691e-002
4.113208007812719e-010	3.656388e-002	5.099702e-002
4.114428710937719e-010	3.659364e-002	5.092501e-002
4.115649414062719e-010	3.662278e-002	5.085085e-002
4.116870117187719e-010	3.665128e-002	5.077451e-002
4.118090820312719e-010	3.667912e-002	5.069596e-002
4.119311523437719e-010	3.670627e-002	5.061518e-002
4.120532226562719e-010	3.673273e-002	5.053213e-002
4.121752929687719e-010	3.675847e-002	5.044678e-002
4.122973632812719e-010	3.678356e-002	5.035910e-002
4.124194335937719e-010	3.680814e-002	5.026907e-002
4.125415039062720e-010	3.683217e-002	5.017666e-002
4.126635742187720e-010	3.685558e-002	5.008184e-002
4.127856445312720e-010	3.687835e-002	4.998457e-002
4.129077148437720e-010	3.690045e-002	4.988484e-002
4.130297851562720e-010	3.692182e-002	4.978262e-002
4.131518554687720e-010	3.694241e-002	4.967788e-002
4.132739257812720e-010	3.696220e-002	4.957059e-002
4.133959960937720e-010	3.698117e-002	4.946073e-002
4.135180664062720e-010	3.699929e-002	4.934827e-002
4.137622070312720e-010	3.703300e-002	4.911546e-002
4.138842773437721e-010	3.704877e-002	4.899506e-002
4.140063476562721e-010	3.706384e-002	4.887196e-002
4.141284179687721e-010	3.707815e-002	4.874614e-002
4.143725585937721e-010	3.710438e-002	4.848627e-002
4.147387695312721e-010	3.713697e-002	4.807552e-002
4.149829101562721e-010	3.715381e-002	4.778750e-002
4.152270507812722e-010	3.716689e-002	4.748795e-002
4.153491210937722e-010	3.717214e-002	4.733381e-002
4.154711914062722e-010	3.717648e-002	4.717673e-002
4.155932617187722e-010	3.717989e-002	4.701670e-002
4.157153320312722e-010	3.718232e-002	4.685371e-002
4.158374023437722e-010	3.718371e-002	4.668774e-002
4.159594726562722e-010	3.718401e-002	4.651878e-002
4.162036132812722e-010	3.718125e-002	4.617183e-002
4.165698242187723e-010	3.716870e-002	4.562866e-002
4.169360351562723e-010	3.714685e-002	4.505799e-002
4.173196847098438e-010	3.711372e-002	4.443020e-002
4.177033342634152e-010	3.706781e-002	4.377201e-002
4.180869838169867e-010	3.700913e-002	4.308344e-002
4.184706333705581e-010	3.693767e-002	4.236448e-002
4.188542829241296e-010	3.685344e-002	4.161513e-002
4.192379324777010e-010	3.675643e-002	4.083539e-002
4.196215820312725e-010	3.664664e-002	4.002526e-002
4.199877929687725e-010	3.652757e-002	3.922492e-002
4.203540039062725e-010	3.639521e-002	3.839821e-002
4.207202148437726e-010	3.624994e-002	3.754569e-002
4.208422851562726e-010	3.619849e-002	3.725588e-002
4.210864257812726e-010	3.609079e-002	3.666797e-002
4.214526367187726e-010	3.591726e-002	3.576576e-002
4.218188476562727e-010	3.573002e-002	3.483985e-002
4.221850585937727e-010	3.552850e-002	3.389111e-002
4.225512695312727e-010	3.531191e-002	3.292051e-002
4.229174804687727e-010	3.508081e-002	3.192908e-002
4.232836914062728e-010	3.483514e-002	3.091793e-002
4.234580775669871e-010	3.471266e-002	3.042949e-002
4.236324637277013e-010	3.458677e-002	2.993734e-002
4.238068498884157e-010	3.445749e-002	2.944149e-002
4.239812360491300e-010	3.432481e-002	2.894192e-002
4.241556222098443e-010	3.418873e-002	2.843866e-002
4.243300083705585e-010	3.404925e-002	2.793169e-002
4.245043945312729e-010	3.390638e-002	2.742101e-002
4.246264648437729e-010	3.380435e-002	2.706189e-002
4.248706054687729e-010	3.359514e-002	2.633922e-002
4.251147460937729e-010	3.337901e-002	2.561099e-002
4.254809570312729e-010	3.304205e-002	2.450924e-002
4.258471679687730e-010	3.269046e-002	2.339765e-002
4.260913085937730e-010	3.244784e-002	2.265194e-002
4.262133789062730e-010	3.232402e-002	2.227787e-002
4.263354492187730e-010	3.219853e-002	2.190309e-002
4.264575195312730e-010	3.207136e-002	2.152766e-002
4.265795898437730e-010	3.194253e-002	2.115164e-002
4.267016601562730e-010	3.181205e-002	2.077509e-002
4.269458007812730e-010	3.154614e-002	2.002070e-002
4.271899414062731e-010	3.127370e-002	1.926504e-002
4.273120117187731e-010	3.113509e-002	1.888689e-002
4.274340820312731e-010	3.099497e-002	1.850863e-002
4.275561523437731e-010	3.085333e-002	1.813032e-002
4.276782226562731e-010	3.071014e-002	1.775204e-002
4.278002929687731e-010	3.056542e-002	1.737385e-002
4.280444335937731e-010	3.027138e-002	1.661804e-002
4.284106445312731e-010	2.981894e-002	1.548681e-002
4.286547851562732e-010	2.950991e-002	1.473516e-002
4.287768554687732e-010	2.935321e-002	1.436030e-002
4.288989257812732e-010	2.919510e-002	1.398617e-002
4.290209960937732e-010	2.903557e-002	1.361287e-002
4.292651367187732e-010	2.871240e-002	1.286899e-002
4.293872070312732e-010	2.854874e-002	1.249856e-002
4.295092773437732e-010	2.838363e-002	1.212924e-002
4.296313476562732e-010	2.821711e-002	1.176110e-002
4.297534179687732e-010	2.804922e-002	1.139422e-002
4.298754882812733e-010	2.787999e-002	1.102866e-002
4.299975585937733e-010	2.770945e-002	1.066450e-002
4.301196289062733e-010	2.753764e-002	1.030182e-002
4.303637695312733e-010	2.719029e-002	9.581177e-003
4.306079101562733e-010	2.683802e-002	8.867310e-003
4.309741210937733e-010	2.630061e-002	7.810497e-003
4.312182617187734e-010	2.593669e-002	7.116125e-003
4.314624023437734e-010	2.556842e-002	6.430562e-003
4.317065429687734e-010	2.519595e-002	5.754378e-003
4.318286132812734e-010	2.500822e-002	5.419980e-003
4.320727539062734e-010	2.462987e-002	4.758922e-003
4.321948242187734e-010	2.443929e-002	4.432402e-003
4.323168945312734e-010	2.424780e-002	4.108645e-003
4.324389648437735e-010	2.405545e-002	3.787721e-003
4.325610351562735e-010	2.386225e-002	3.469697e-003
4.326831054687735e-010	2.366821e-002	3.154640e-003
4.328051757812735e-010	2.347338e-002	2.842616e-003
4.329272460937735e-010	2.327778e-002	2.533693e-003
4.330493164062735e-010	2.308143e-002	2.227935e-003
4.331713867187735e-010	2.288437e-002	1.925408e-003
4.332934570312735e-010	2.268661e-002	1.626175e-003
4.334155273437735e-010	2.248820e-002	1.330301e-003
4.335375976562735e-010	2.228914e-002	1.037847e-003
4.336596679687735e-010	2.208949e-002	7.488770e-004
4.337817382812736e-010	2.188924e-002	4.634514e-004
4.339038085937736e-010	2.168845e-002	1.816313e-004
4.340258789062736e-010	2.148713e-002	-9.652362e-005
4.341479492187736e-010	2.128532e-002	-3.709541e-004
4.342700195312736e-010	2.108304e-002	-6.416018e-004
4.343920898437736e-010	2.088032e-002	-9.084094e-004
4.345141601562736e-010	2.067720e-002	-1.171320e-003
4.346362304687736e-010	2.047370e-002	-1.430278e-003
4.347583007812736e-010	2.026986e-002	-1.685229e-003
4.348803710937736e-010	2.006570e-002	-1.936118e-003
4.350024414062736e-010	1.986125e-002	-2.182893e-003
4.351245117187737e-010	1.965656e-002	-2.425502e-003
4.352465820312737e-010	1.945165e-002	-2.663893e-003
4.353686523437737e-010	1.924654e-002	-2.898016e-003
4.354907226562737e-010	1.904127e-002	-3.127823e-003
4.356127929687737e-010	1.883587e-002	-3.353265e-003
4.357348632812737e-010	1.863037e-002	-3.574295e-003
4.358569335937737e-010	1.842480e-002	-3.790867e-003
4.359790039062737e-010	1.821920e-002	-4.002937e-003
4.361010742187737e-010	1.801359e-002	-4.210460e-003
4.362231445312737e-010	1.780802e-002	-4.413393e-003
4.363452148437737e-010	1.760251e-002	-4.611696e-003
4.364672851562738e-010	1.739709e-002	-4.805327e-003
4.365893554687738e-010	1.719180e-002	-4.994248e-003
4.367114257812738e-010	1.698666e-002	-5.178419e-003
4.368334960937738e-010	1.678171e-002	-5.357805e-003
4.369555664062738e-010	1.657698e-002	-5.532369e-003
4.370776367187738e-010	1.637250e-002	-5.702076e-003
4.371997070312738e-010	1.616831e-002	-5.866894e-003
4.373217773437738e-010	1.596443e-002	-6.026790e-003
4.374438476562738e-010	1.576090e-002	-6.181734e-003
4.375659179687738e-010	1.555775e-002	-6.331694e-003
4.378100585937739e-010	1.515274e-002	-6.616555e-003
4.379321289062739e-010	1.495093e-002	-6.751402e-003
4.380541992187739e-010	1.474964e-002	-6.881161e-003
4.381762695312739e-010	1.454889e-002	-7.005807e-003
4.382983398437739e-010	1.434871e-002	-7.125320e-003
4.385424804687739e-010	1.395022e-002	-7.348861e-003
4.387866210937739e-010	1.355442e-002	-7.551636e-003
4.391528320312740e-010	1.296632e-002	-7.816583e-003
4.393446568080597e-010	1.266090e-002	-7.936524e-003
4.395364815848454e-010	1.235796e-002	-8.043386e-003
4.397283063616311e-010	1.205750e-002	-8.137169e-003
4.399201311384169e-010	1.175951e-002	-8.217872e-003
4.401119559152026e-010	1.146401e-002	-8.285496e-003
4.403037806919883e-010	1.117098e-002	-8.340040e-003
4.404956054687741e-010	1.088043e-002	-8.381505e-003
4.407397460937741e-010	1.051521e-002	-8.415337e-003
4.409838867187741e-010	1.015490e-002	-8.428029e-003
4.411059570312741e-010	9.976670e-003	-8.426466e-003
4.412280273437741e-010	9.799754e-003	-8.419647e-003
4.413500976562741e-010	9.624181e-003	-8.407581e-003
4.414721679687741e-010	9.449981e-003	-8.390281e-003
4.415942382812741e-010	9.277184e-003	-8.367764e-003
4.418383789062742e-010	8.935899e-003	-8.307138e-003
4.420825195312742e-010	8.600548e-003	-8.225847e-003
4.423266601562742e-010	8.271341e-003	-8.124054e-003
4.424487304687742e-010	8.109106e-003	-8.065527e-003
4.428149414062742e-010	7.632183e-003	-7.859726e-003
4.430590820312742e-010	7.322633e-003	-7.697624e-003
4.433032226562743e-010	7.020024e-003	-7.515883e-003
4.434252929687743e-010	6.871381e-003	-7.417731e-003
4.435473632812743e-010	6.724542e-003	-7.314770e-003
4.436694335937743e-010	6.579529e-003	-7.207036e-003
4.437915039062743e-010	6.436366e-003	-7.094569e-003
4.439135742187743e-010	6.295071e-003	-6.977404e-003
4.440356445312743e-010	6.155667e-003	-6.855584e-003
4.441577148437743e-010	6.018175e-003	-6.729147e-003
4.444018554687744e-010	5.749002e-003	-6.462597e-003
4.446459960937744e-010	5.487710e-003	-6.178101e-003
4.450122070312744e-010	5.110870e-003	-5.718515e-003
4.453784179687744e-010	4.752563e-003	-5.220683e-003
4.455876813616316e-010	4.556145e-003	-4.918845e-003
4.457969447544888e-010	4.366163e-003	-4.605953e-003
4.460062081473459e-010	4.182616e-003	-4.282007e-003
4.462154715402030e-010	4.005505e-003	-3.947008e-003
4.464247349330602e-010	3.834829e-003	-3.600954e-003
4.466339983259174e-010	3.670588e-003	-3.243847e-003
4.468432617187745e-010	3.512784e-003	-2.875685e-003
4.470874023437746e-010	3.337244e-003	-2.434407e-003
4.472094726562746e-010	3.252883e-003	-2.208821e-003
4.474536132812746e-010	3.091019e-003	-1.748075e-003
4.475756835937746e-010	3.013528e-003	-1.513046e-003
4.478198242187746e-010	2.865458e-003	-1.034002e-003
4.481860351562746e-010	2.660738e-003	-2.939782e-004
4.484301757812747e-010	2.535905e-003	2.128857e-004
4.486743164062747e-010	2.420423e-003	7.299192e-004
4.489184570312747e-010	2.314304e-003	1.256565e-003
4.491625976562747e-010	2.217564e-003	1.792261e-003
4.494067382812747e-010	2.130208e-003	2.336439e-003
4.495288085937747e-010	2.090048e-003	2.611530e-003
4.496508789062747e-010	2.052233e-003	2.888529e-003
4.497729492187748e-010	2.016759e-003	3.167361e-003
4.498950195312748e-010	1.983622e-003	3.447957e-003
4.500170898437748e-010	1.952820e-003	3.730243e-003
4.501391601562748e-010	1.924348e-003	4.014147e-003
4.502612304687748e-010	1.898204e-003	4.299598e-003
4.503833007812748e-010	1.874384e-003	4.586522e-003
4.505053710937748e-010	1.852884e-003	4.874849e-003
4.506274414062748e-010	1.833696e-003	5.164505e-003
4.507495117187748e-010	1.816812e-003	5.455418e-003
4.508715820312748e-010	1.802228e-003	5.747516e-003
4.509936523437748e-010	1.789941e-003	6.040727e-003
4.511157226562749e-010	1.779942e-003	6.334979e-003
4.512377929687749e-010	1.772215e-003	6.630200e-003
4.513598632812749e-010	1.766751e-003	6.926320e-003
4.514819335937749e-010	1.763546e-003	7.223264e-003
4.516040039062749e-010	1.762601e-003	7.520963e-003
4.517260742187749e-010	1.763914e-003	7.819346e-003
4.518481445312749e-010	1.767467e-003	8.118342e-003
4.519702148437749e-010	1.773235e-003	8.417879e-003
4.520922851562749e-010	1.781199e-003	8.717888e-003
4.522143554687749e-010	1.791348e-003	9.018299e-003
4.523364257812749e-010	1.803670e-003	9.319042e-003
4.525805664062750e-010	1.834806e-003	9.921245e-003
4.528247070312750e-010	1.874543e-003	1.052395e-002
4.530688476562750e-010	1.922768e-003	1.112661e-002
4.533129882812750e-010	1.979345e-003	1.172869e-002
4.535571289062750e-010	2.044124e-003	1.232967e-002
4.538012695312751e-010	2.116946e-003	1.292901e-002
4.539233398437751e-010	2.156318e-003	1.322791e-002
4.540454101562751e-010	2.197635e-003	1.352622e-002
