time	V(n_3p)
5.249614048422842e-010	4.210989e-004
5.266994408014995e-010	4.952687e-004
5.284374767607146e-010	5.768479e-004
5.317428873775750e-010	7.704674e-004
5.339822031619568e-010	9.517742e-004
5.361775061841190e-010	1.196261e-003
5.372756572542762e-010	1.352687e-003
5.383778270807232e-010	1.538133e-003
5.395038468565337e-010	1.761618e-003
5.406218463797221e-010	2.022183e-003
5.417485587878621e-010	2.328477e-003
5.428518365697853e-010	2.675286e-003
5.439571032676046e-010	3.073378e-003
5.450700426309211e-010	3.529315e-003
5.461923723047517e-010	4.048634e-003
5.472905405306004e-010	4.617685e-003
5.483986466541871e-010	5.255607e-003
5.494914124406000e-010	5.949540e-003
5.505985545593082e-010	6.720065e-003
5.517095006197352e-010	7.562913e-003
5.528314132186185e-010	8.486004e-003
5.539250278986883e-010	9.456109e-003
5.550266015261424e-010	1.050389e-002
5.561067810762851e-010	1.160034e-002
5.572009898452268e-010	1.278069e-002
5.582835157334846e-010	1.401724e-002
5.594063150080522e-010	1.537167e-002
5.605227549886692e-010	1.679040e-002
5.616275481440702e-010	1.826416e-002
5.627256239746885e-010	1.979680e-002
5.649308814719020e-010	2.307400e-002
5.682591016471709e-010	2.849787e-002
5.716127668494056e-010	3.448924e-002
5.749149464213179e-010	4.082919e-002
5.771418044649283e-010	4.530972e-002
5.793614489044169e-010	4.991022e-002
5.815544625378166e-010	5.456155e-002
5.848675192060426e-010	6.172556e-002
5.881937406825868e-010	6.897497e-002
5.896161060792441e-010	7.210592e-002
5.910384714759012e-010	7.514822e-002
5.924608368725585e-010	7.810185e-002
5.938832022692158e-010	8.096683e-002
5.953055676658730e-010	8.374315e-002
5.967279330625302e-010	8.643080e-002
5.981502984591875e-010	8.902980e-002
6.014416391969135e-010	9.424045e-002
6.047741925115070e-010	9.838676e-002
6.080645198278937e-010	1.012663e-001
6.096475139913604e-010	1.021596e-001
6.112305081548272e-010	1.028692e-001
6.128135023182939e-010	1.033951e-001
6.143964964817607e-010	1.037373e-001
6.159794906452273e-010	1.038958e-001
6.175624848086941e-010	1.038705e-001
6.191454789721608e-010	1.036615e-001
6.224070301945857e-010	1.031586e-001
6.257061226325767e-010	1.024903e-001
6.290239383682219e-010	1.017671e-001
6.323374840877897e-010	1.010284e-001
6.356895420781380e-010	1.002425e-001
6.390186513253544e-010	9.935699e-002
6.423476968992976e-010	9.825465e-002
6.456511329069821e-010	9.678382e-002
6.469217688463085e-010	9.610363e-002
6.481924047856347e-010	9.529498e-002
6.494630407249610e-010	9.435787e-002
6.507336766642872e-010	9.329229e-002
6.520043126036135e-010	9.209824e-002
6.532749485429397e-010	9.077572e-002
6.545455844822661e-010	8.932474e-002
6.567737847197907e-010	8.635569e-002
6.589607347842889e-010	8.297046e-002
6.611398240471073e-010	7.915812e-002
6.622388719043652e-010	7.708418e-002
6.633444200515338e-010	7.490690e-002
6.655458441634719e-010	7.033972e-002
6.677838248938075e-010	6.545724e-002
6.710833288942178e-010	5.802359e-002
6.723617074345196e-010	5.508769e-002
6.736400859748214e-010	5.220420e-002
6.749184645151232e-010	4.937312e-002
6.761968430554250e-010	4.659444e-002
6.774752215957268e-010	4.386817e-002
6.787536001360286e-010	4.119431e-002
6.800319786763304e-010	3.857285e-002
6.822405012062639e-010	3.435825e-002
6.844473008252360e-010	3.053216e-002
6.866567811040907e-010	2.716638e-002
6.888578592744661e-010	2.435059e-002
6.899549344098252e-010	2.316714e-002
6.910647552840756e-010	2.212690e-002
6.921867974284766e-010	2.123944e-002
6.933430679896610e-010	2.049910e-002
6.944359568291930e-010	1.996054e-002
6.955401443164108e-010	1.957128e-002
6.966393957926554e-010	1.933134e-002
6.977314483160767e-010	1.922897e-002
6.999513459479806e-010	1.938415e-002
7.010704123197692e-010	1.961294e-002
7.021670751246799e-010	1.990967e-002
7.032703704254774e-010	2.025981e-002
7.043946313184313e-010	2.064768e-002
7.054908529519319e-010	2.103475e-002
7.065969035893418e-010	2.141320e-002
7.076991158453974e-010	2.175883e-002
7.088057505111867e-010	2.205644e-002
7.099025577759763e-010	2.228740e-002
7.110322029979400e-010	2.244551e-002
7.121208828615684e-010	2.251181e-002
7.132234669242168e-010	2.248631e-002
7.143165213311325e-010	2.236569e-002
7.154187954298746e-010	2.214747e-002
7.165269007587379e-010	2.183264e-002
7.176399410269000e-010	2.142479e-002
7.187621515185629e-010	2.092750e-002
7.198763946397556e-010	2.035658e-002
7.209796911614798e-010	1.972466e-002
7.231975935067855e-010	1.829234e-002
7.265225552325723e-010	1.587563e-002
7.277764594553193e-010	1.490556e-002
7.290303636780664e-010	1.393423e-002
7.302842679008135e-010	1.296164e-002
7.315381721235607e-010	1.198778e-002
7.327920763463077e-010	1.101267e-002
7.340459805690548e-010	1.003629e-002
7.352998847918019e-010	9.058651e-003
7.375393871411930e-010	7.367913e-003
7.397365181351619e-010	5.789334e-003
7.419366714000130e-010	4.342175e-003
7.430409934462523e-010	3.687439e-003
7.441623126723805e-010	3.084821e-003
7.452892930848175e-010	2.552869e-003
7.463911367416387e-010	2.114334e-003
7.475028024475163e-010	1.763319e-003
7.486083566903692e-010	1.513987e-003
7.497046632340698e-010	1.372313e-003
7.508098420286437e-010	1.341750e-003
7.519152414232746e-010	1.427957e-003
7.530122551243046e-010	1.630977e-003
7.541204000596157e-010	1.954746e-003
7.552298542727436e-010	2.396077e-003
7.563379959842154e-010	2.949435e-003
7.574356090517499e-010	3.602006e-003
7.585391408979187e-010	4.354622e-003
7.596289839701907e-010	5.183268e-003
7.607304479310214e-010	6.095829e-003
7.629745560155961e-010	8.137126e-003
7.651702501267186e-010	1.028182e-002
7.673613259822193e-010	1.246024e-002
7.695727489200330e-010	1.459398e-002
7.717892115011518e-010	1.657190e-002
7.739902650657421e-010	1.829495e-002
7.761837087634482e-010	1.970639e-002
7.784042295883371e-010	2.077307e-002
7.806086500064775e-010	2.143877e-002
7.828433315068506e-010	2.170140e-002
7.850521056128552e-010	2.156436e-002
7.872585236984436e-010	2.106904e-002
7.895102453041881e-010	2.025455e-002
7.928262378716962e-010	1.866046e-002
7.940832623396901e-010	1.795600e-002
7.953402868076841e-010	1.727195e-002
7.965973112756781e-010	1.660831e-002
7.978543357436720e-010	1.596509e-002
7.991113602116660e-010	1.534228e-002
8.003683846796600e-010	1.473988e-002
8.016254091476539e-010	1.415789e-002
8.038413335495808e-010	1.329623e-002
8.060587393687665e-010	1.258575e-002
8.082911232320879e-010	1.200760e-002
8.115916488384247e-010	1.134579e-002
