time	V(d_3p)
3.760774296866903e-010	-2.221209e-003
3.770539921866904e-010	-1.909822e-003
3.780305546866904e-010	-1.601120e-003
3.790071171866904e-010	-1.295101e-003
3.799836796866904e-010	-9.917668e-004
3.809602421866904e-010	-6.911161e-004
3.817972957581191e-010	-4.559183e-004
3.826343493295476e-010	-2.168657e-004
3.834714029009762e-010	2.604182e-005
3.843084564724048e-010	2.728041e-004
3.851455100438334e-010	5.234213e-004
3.859825636152620e-010	7.778933e-004
3.868196171866906e-010	1.036220e-003
3.887727421866906e-010	1.718384e-003
3.907258671866907e-010	2.494323e-003
3.936555546866907e-010	3.798471e-003
3.965852421866908e-010	5.131550e-003
3.985383671866908e-010	5.935656e-003
4.004914921866909e-010	6.608247e-003
4.024446171866909e-010	7.113322e-003
4.043977421866910e-010	7.435481e-003
4.063508671866910e-010	7.577320e-003
4.083039921866911e-010	7.553086e-003
4.102571171866911e-010	7.381484e-003
4.122102421866911e-010	7.080243e-003
4.151399296866912e-010	6.416693e-003
4.180696171866913e-010	5.538899e-003
4.191856886152627e-010	5.144311e-003
4.203017600438342e-010	4.747031e-003
4.214178314724056e-010	4.347058e-003
4.225339029009771e-010	3.944393e-003
4.236499743295485e-010	3.539035e-003
4.247660457581200e-010	3.130984e-003
4.258821171866914e-010	2.720241e-003
4.278352421866915e-010	2.081035e-003
4.297883671866915e-010	1.527553e-003
4.317414921866916e-010	1.072298e-003
4.336946171866916e-010	7.130121e-004
4.356477421866917e-010	4.339681e-004
4.385774296866917e-010	1.104777e-004
4.399725189724060e-010	-2.765900e-005
4.413676082581204e-010	-1.678399e-004
4.427626975438347e-010	-3.100650e-004
4.441577868295490e-010	-4.543343e-004
4.455528761152633e-010	-6.006477e-004
4.469479654009776e-010	-7.490054e-004
4.483430546866919e-010	-8.994073e-004
4.502961796866920e-010	-1.066298e-003
4.522493046866920e-010	-1.174660e-003
4.542024296866921e-010	-1.207612e-003
4.561555546866921e-010	-1.159441e-003
4.581086796866922e-010	-1.036947e-003
4.610383671866922e-010	-7.528065e-004
4.625729654009779e-010	-5.776089e-004
4.641075636152636e-010	-4.005698e-004
4.656421618295493e-010	-2.216893e-004
4.671767600438350e-010	-4.096730e-005
4.687113582581207e-010	1.415961e-004
4.702459564724064e-010	3.260010e-004
4.717805546866921e-010	5.122473e-004
4.747102421866920e-010	9.373779e-004
4.776399296866919e-010	1.447247e-003
4.786164921866919e-010	1.640711e-003
4.795930546866919e-010	1.828303e-003
4.805696171866918e-010	2.010024e-003
4.815461796866918e-010	2.185873e-003
4.825227421866918e-010	2.355850e-003
4.834993046866917e-010	2.519955e-003
4.844758671866917e-010	2.678189e-003
4.864289921866917e-010	2.917008e-003
4.883821171866916e-010	3.061101e-003
4.903352421866915e-010	3.099526e-003
4.922883671866915e-010	3.030900e-003
4.942414921866914e-010	2.861341e-003
4.961946171866914e-010	2.601597e-003
4.981477421866913e-010	2.264532e-003
5.010774296866912e-010	1.644077e-003
5.020539921866912e-010	1.407390e-003
5.030305546866911e-010	1.168914e-003
5.040071171866911e-010	9.286505e-004
5.049836796866911e-010	6.865981e-004
5.059602421866911e-010	4.427573e-004
5.069368046866910e-010	1.971281e-004
5.079133671866910e-010	-5.028939e-005
5.098664921866909e-010	-5.020869e-004
5.118196171866909e-010	-8.951137e-004
5.137727421866908e-010	-1.208888e-003
5.157258671866908e-010	-1.430331e-003
5.176789921866907e-010	-1.556222e-003
5.196321171866906e-010	-1.593889e-003
5.215852421866906e-010	-1.559832e-003
5.228408225438334e-010	-1.497938e-003
5.240964029009763e-010	-1.435564e-003
5.253519832581190e-010	-1.372712e-003
5.266075636152618e-010	-1.309380e-003
5.278631439724046e-010	-1.245570e-003
5.291187243295475e-010	-1.181280e-003
5.303743046866903e-010	-1.116511e-003
5.317693939724045e-010	-1.075006e-003
5.331644832581188e-010	-1.035071e-003
5.345595725438330e-010	-9.967064e-004
5.359546618295473e-010	-9.599131e-004
5.373497511152615e-010	-9.246907e-004
5.387448404009758e-010	-8.910392e-004
5.401399296866900e-010	-8.589585e-004
5.419535457581185e-010	-7.824770e-004
5.437671618295471e-010	-6.937567e-004
5.455807779009756e-010	-5.927974e-004
5.473943939724040e-010	-4.795993e-004
5.492080100438325e-010	-3.541622e-004
5.510216261152611e-010	-2.164863e-004
5.528352421866896e-010	-6.657156e-005
5.547883671866895e-010	9.273664e-005
5.567414921866895e-010	2.542390e-004
5.586946171866894e-010	4.179354e-004
5.606477421866894e-010	5.838260e-004
5.626008671866893e-010	7.519107e-004
5.645539921866892e-010	9.221895e-004
5.665071171866892e-010	1.094662e-003
5.694368046866891e-010	1.286809e-003
5.713899296866890e-010	1.361702e-003
5.733430546866890e-010	1.380978e-003
