time	V(d_3p)
2.684499002192055e-010	4.656711e-002
2.704030252192056e-010	4.247485e-002
2.723561502192056e-010	3.752635e-002
2.733327127192056e-010	3.473059e-002
2.743092752192056e-010	3.173056e-002
2.752858377192057e-010	2.854043e-002
2.762624002192057e-010	2.517936e-002
2.782155252192057e-010	1.804367e-002
2.811452127192058e-010	6.768082e-003
2.821217752192058e-010	2.994441e-003
2.830983377192058e-010	-7.280342e-004
2.840749002192059e-010	-4.365710e-003
2.850514627192059e-010	-7.887295e-003
2.860280252192059e-010	-1.126463e-002
2.870045877192059e-010	-1.447333e-002
2.879811502192059e-010	-1.749327e-002
2.889577127192060e-010	-2.030892e-002
2.899342752192060e-010	-2.290947e-002
2.909108377192060e-010	-2.528878e-002
2.918874002192060e-010	-2.744523e-002
2.928639627192061e-010	-2.938131e-002
2.938405252192061e-010	-3.110315e-002
2.948170877192061e-010	-3.261998e-002
2.967702127192061e-010	-3.508696e-002
2.987233377192062e-010	-3.689231e-002
3.006764627192062e-010	-3.815310e-002
3.036061502192063e-010	-3.925021e-002
3.065358377192064e-010	-3.961696e-002
3.094655252192064e-010	-3.938607e-002
3.123952127192065e-010	-3.860372e-002
3.153249002192066e-010	-3.729945e-002
3.169990073620637e-010	-3.627083e-002
3.186731145049209e-010	-3.518886e-002
3.203472216477781e-010	-3.405352e-002
3.220213287906353e-010	-3.286481e-002
3.236954359334925e-010	-3.162275e-002
3.253695430763496e-010	-3.032731e-002
3.270436502192068e-010	-2.897852e-002
3.302523555763497e-010	-2.667303e-002
3.334610609334927e-010	-2.440713e-002
3.366697662906356e-010	-2.218082e-002
3.398784716477785e-010	-1.999410e-002
3.430871770049214e-010	-1.784698e-002
3.462958823620644e-010	-1.573944e-002
3.495045877192073e-010	-1.367149e-002
3.510391859334931e-010	-1.278512e-002
3.525737841477788e-010	-1.192945e-002
3.541083823620645e-010	-1.110448e-002
3.556429805763503e-010	-1.031020e-002
3.571775787906361e-010	-9.546622e-003
3.587121770049218e-010	-8.813737e-003
3.602467752192075e-010	-8.111548e-003
3.631764627192076e-010	-6.637881e-003
3.651295877192077e-010	-5.554070e-003
3.670827127192077e-010	-4.360734e-003
3.690358377192077e-010	-3.048694e-003
3.709889627192078e-010	-1.624914e-003
3.729420877192078e-010	-1.127722e-004
3.737791412906364e-010	5.642741e-004
3.746161948620650e-010	1.236210e-003
3.754532484334936e-010	1.903034e-003
3.762903020049222e-010	2.564748e-003
3.771273555763508e-010	3.221352e-003
3.779644091477793e-010	3.872844e-003
3.788014627192080e-010	4.519226e-003
3.807545877192080e-010	5.911207e-003
3.827077127192080e-010	7.133129e-003
3.836842752192081e-010	7.665158e-003
3.846608377192081e-010	8.137876e-003
3.856374002192081e-010	8.547330e-003
3.866139627192081e-010	8.890508e-003
3.875905252192082e-010	9.165398e-003
3.885670877192082e-010	9.371013e-003
3.895436502192082e-010	9.507391e-003
3.914967752192082e-010	9.577518e-003
3.934499002192083e-010	9.394904e-003
3.954030252192083e-010	8.990699e-003
3.973561502192084e-010	8.403867e-003
4.002858377192084e-010	7.271755e-003
4.032155252192085e-010	5.946163e-003
4.044711055763514e-010	5.346857e-003
4.057266859334943e-010	4.724651e-003
4.069822662906372e-010	4.079546e-003
4.082378466477800e-010	3.411541e-003
4.094934270049229e-010	2.720637e-003
4.107490073620658e-010	2.006834e-003
4.120045877192087e-010	1.270131e-003
4.129811502192087e-010	6.617655e-004
4.139577127192087e-010	2.641424e-005
4.149342752192088e-010	-6.381742e-004
4.159108377192088e-010	-1.333673e-003
4.168874002192088e-010	-2.061012e-003
4.188405252192088e-010	-3.610382e-003
4.207936502192089e-010	-5.274279e-003
4.276295877192090e-010	-1.144137e-002
4.305592752192091e-010	-1.380920e-002
4.325124002192092e-010	-1.514066e-002
4.344655252192092e-010	-1.621871e-002
4.364186502192092e-010	-1.701381e-002
4.383717752192093e-010	-1.751465e-002
4.403249002192093e-010	-1.772744e-002
4.422780252192094e-010	-1.767303e-002
4.452077127192094e-010	-1.716000e-002
4.481374002192095e-010	-1.623924e-002
4.510670877192096e-010	-1.502714e-002
4.528807037906382e-010	-1.414531e-002
4.546943198620668e-010	-1.323036e-002
4.565079359334954e-010	-1.228228e-002
4.583215520049240e-010	-1.130107e-002
4.601351680763526e-010	-1.028674e-002
4.619487841477813e-010	-9.239286e-003
4.637624002192098e-010	-8.158702e-003
4.652969984334955e-010	-7.252933e-003
4.668315966477812e-010	-6.377489e-003
4.683661948620668e-010	-5.532370e-003
4.699007930763525e-010	-4.717577e-003
4.714353912906382e-010	-3.933109e-003
4.729699895049239e-010	-3.178967e-003
4.745045877192096e-010	-2.455150e-003
4.764577127192095e-010	-1.618658e-003
4.784108377192094e-010	-8.553920e-004
4.803639627192094e-010	-1.610582e-004
4.823170877192093e-010	4.710322e-004
4.842702127192093e-010	1.048281e-003
4.871999002192092e-010	1.825077e-003
4.901295877192091e-010	2.505564e-003
4.930592752192090e-010	3.090186e-003
4.959889627192089e-010	3.571303e-003
