time	V(d_3p)
3.287488770772220e-010	2.475982e-003
3.301439663629363e-010	2.265951e-003
3.315390556486507e-010	2.060010e-003
3.329341449343650e-010	1.858161e-003
3.343292342200793e-010	1.660404e-003
3.357243235057936e-010	1.466737e-003
3.371194127915080e-010	1.277162e-003
3.385145020772223e-010	1.091678e-003
3.399095913629366e-010	8.822178e-004
3.413046806486509e-010	6.695605e-004
3.426997699343652e-010	4.537057e-004
3.440948592200795e-010	2.346535e-004
3.454899485057938e-010	1.240376e-005
3.468850377915082e-010	-2.130434e-004
3.482801270772225e-010	-4.416881e-004
3.512098145772225e-010	-8.676302e-004
3.541395020772226e-010	-1.215133e-003
3.570691895772227e-010	-1.458920e-003
3.599988770772227e-010	-1.588618e-003
3.629285645772228e-010	-1.612291e-003
3.644631627915086e-010	-1.578119e-003
3.659977610057943e-010	-1.538409e-003
3.675323592200800e-010	-1.493162e-003
3.690669574343658e-010	-1.442377e-003
3.706015556486516e-010	-1.386055e-003
3.721361538629373e-010	-1.324196e-003
3.736707520772230e-010	-1.256799e-003
3.754843681486517e-010	-1.208466e-003
3.772979842200803e-010	-1.171192e-003
3.791116002915089e-010	-1.144978e-003
3.809252163629375e-010	-1.129824e-003
3.827388324343661e-010	-1.125730e-003
3.845524485057947e-010	-1.132696e-003
3.863660645772233e-010	-1.150722e-003
3.884586985057948e-010	-1.147319e-003
3.905513324343663e-010	-1.116510e-003
3.926439663629377e-010	-1.058296e-003
3.947366002915092e-010	-9.726768e-004
3.968292342200807e-010	-8.596524e-004
3.989218681486522e-010	-7.192228e-004
4.010145020772236e-010	-5.513879e-004
4.028281181486523e-010	-4.004197e-004
4.046417342200809e-010	-2.649077e-004
4.064553502915095e-010	-1.448519e-004
4.082689663629381e-010	-4.025223e-005
4.100825824343667e-010	4.889128e-005
4.118961985057953e-010	1.225786e-004
4.137098145772239e-010	1.808098e-004
4.152444127915097e-010	2.015626e-004
4.167790110057954e-010	2.173988e-004
4.183136092200812e-010	2.283185e-004
4.198482074343669e-010	2.343217e-004
4.213828056486527e-010	2.354084e-004
4.229174038629384e-010	2.315786e-004
4.244520020772242e-010	2.228323e-004
4.262656181486528e-010	2.363301e-004
4.280792342200814e-010	2.608433e-004
4.298928502915100e-010	2.963719e-004
4.317064663629386e-010	3.429158e-004
4.335200824343672e-010	4.004752e-004
4.353336985057959e-010	4.690499e-004
4.371473145772244e-010	5.486399e-004
4.396584752915102e-010	6.344661e-004
4.421696360057960e-010	6.938402e-004
4.446807967200817e-010	7.267623e-004
4.471919574343675e-010	7.332324e-004
4.497031181486533e-010	7.132504e-004
4.522142788629390e-010	6.668164e-004
4.547254395772248e-010	5.939304e-004
4.572366002915106e-010	5.255554e-004
4.597477610057962e-010	4.746476e-004
4.622589217200820e-010	4.412070e-004
4.647700824343677e-010	4.252337e-004
4.672812431486534e-010	4.267276e-004
4.697924038629392e-010	4.456888e-004
4.723035645772249e-010	4.821172e-004
4.745357074343676e-010	4.989041e-004
4.767678502915105e-010	5.020848e-004
4.789999931486532e-010	4.916592e-004
4.812321360057960e-010	4.676275e-004
4.834642788629388e-010	4.299895e-004
4.856964217200816e-010	3.787453e-004
4.879285645772244e-010	3.138949e-004
4.907187431486529e-010	2.452828e-004
4.935089217200814e-010	1.933031e-004
4.962991002915099e-010	1.579557e-004
4.990892788629383e-010	1.392406e-004
5.018794574343668e-010	1.371580e-004
5.046696360057953e-010	1.517076e-004
5.074598145772238e-010	1.828896e-004
5.096919574343665e-010	1.922656e-004
5.119241002915094e-010	1.933906e-004
5.141562431486522e-010	1.862645e-004
5.163883860057949e-010	1.708873e-004
5.186205288629377e-010	1.472591e-004
5.208526717200805e-010	1.153799e-004
5.230848145772233e-010	7.524966e-005
5.258749931486518e-010	4.995584e-005
5.286651717200803e-010	3.438462e-005
5.314553502915088e-010	2.853600e-005
5.342455288629372e-010	3.240998e-005
5.370357074343657e-010	4.600657e-005
5.398258860057942e-010	6.932576e-005
5.426160645772227e-010	1.023676e-004
5.449877163629369e-010	1.108295e-004
5.473593681486511e-010	1.143691e-004
5.497310199343653e-010	1.129863e-004
5.521026717200796e-010	1.066810e-004
5.544743235057937e-010	9.545331e-005
5.568459752915080e-010	7.930322e-005
5.592176270772222e-010	5.823071e-005
5.620078056486507e-010	6.237878e-005
5.647979842200792e-010	6.908660e-005
5.675881627915077e-010	7.835416e-005
5.703783413629361e-010	9.018146e-005
5.731685199343646e-010	1.045685e-004
5.759586985057931e-010	1.215153e-004
5.787488770772216e-010	1.410218e-004
5.815390556486501e-010	1.358848e-004
5.843292342200786e-010	1.309278e-004
5.871194127915071e-010	1.261506e-004
5.899095913629355e-010	1.215533e-004
5.926997699343640e-010	1.171358e-004
5.954899485057925e-010	1.128983e-004
5.982801270772210e-010	1.088406e-004
6.026049038629351e-010	1.277365e-004
6.069296806486493e-010	1.404830e-004
6.112544574343634e-010	1.470803e-004
6.155792342200776e-010	1.475283e-004
6.199040110057917e-010	1.418270e-004
6.242287877915059e-010	1.299764e-004
6.285535645772201e-010	1.119766e-004
6.334363770772199e-010	1.188273e-004
6.383191895772198e-010	1.221479e-004
6.432020020772196e-010	1.219383e-004
6.480848145772195e-010	1.181984e-004
6.529676270772193e-010	1.109283e-004
6.578504395772192e-010	1.001280e-004
6.627332520772190e-010	8.579752e-005
6.673370467200760e-010	8.808561e-005
6.719408413629330e-010	8.847201e-005
6.765446360057900e-010	8.695672e-005
6.811484306486470e-010	8.353974e-005
6.857522252915041e-010	7.822107e-005
6.903560199343610e-010	7.100072e-005
6.949598145772180e-010	6.187867e-005
6.997031181486465e-010	6.493917e-005
7.044464217200749e-010	6.653050e-005
7.091897252915033e-010	6.665264e-005
7.139330288629318e-010	6.530561e-005
7.186763324343601e-010	6.248939e-005
7.234196360057886e-010	5.820400e-005
7.281629395772170e-010	5.244944e-005
7.329062431486454e-010	5.669641e-005
7.376495467200739e-010	5.942358e-005
7.423928502915023e-010	6.063093e-005
7.471361538629308e-010	6.031847e-005
7.518794574343591e-010	5.848621e-005
7.566227610057875e-010	5.513413e-005
7.613660645772160e-010	5.026224e-005
7.662488770772158e-010	5.466524e-005
7.711316895772157e-010	5.770314e-005
7.760145020772155e-010	5.937593e-005
7.808973145772154e-010	5.968361e-005
7.857801270772152e-010	5.862619e-005
7.906629395772151e-010	5.620365e-005
7.955457520772149e-010	5.241601e-005
8.007075824343576e-010	5.494764e-005
8.058694127915004e-010	5.678766e-005
8.110312431486430e-010	5.793606e-005
8.161930735057857e-010	5.839285e-005
8.213549038629285e-010	5.815801e-005
8.265167342200711e-010	5.723156e-005
8.316785645772138e-010	5.561350e-005
8.367008860057851e-010	5.429762e-005
8.417232074343563e-010	5.323191e-005
8.467455288629276e-010	5.241638e-005
8.517678502914990e-010	5.185102e-005
8.567901717200702e-010	5.153584e-005
8.618124931486415e-010	5.147083e-005
8.668348145772127e-010	5.165600e-005
8.817622699343557e-010	4.780312e-005
8.966897252914987e-010	4.490100e-005
9.116171806486418e-010	4.294964e-005
9.265446360057848e-010	4.194903e-005
9.414720913629278e-010	4.189919e-005
9.563995467200709e-010	4.280010e-005
9.713270020772138e-010	4.465177e-005
9.723035645772138e-010	4.513051e-005
9.996473145772159e-010	3.935048e-005
1.000000000000000e-009	3.964044e-005
