time	V(d_3p)
0.000000000000000e+000	0.000000e+000
1.478425405928122e-012	-6.114423e-007
2.956850811856243e-012	-7.398431e-007
4.435276217784365e-012	-3.852024e-007
5.913701623712486e-012	4.524797e-007
7.392127029640608e-012	1.773203e-006
8.870552435568729e-012	3.576969e-006
1.034897784149685e-011	5.863775e-006
1.118603141292542e-011	-1.150337e-005
1.202308498435399e-011	-2.369005e-005
1.286013855578256e-011	-3.069626e-005
1.369719212721113e-011	-3.252201e-005
1.453424569863971e-011	-2.916729e-005
1.537129927006828e-011	-2.063211e-005
1.620835284149685e-011	-6.916462e-006
1.684767297128301e-011	2.009691e-005
1.748699310106918e-011	4.437602e-005
1.812631323085534e-011	6.592087e-005
1.876563336064151e-011	8.473146e-005
1.940495349042767e-011	1.008078e-004
2.004427362021384e-011	1.141499e-004
2.068359375000000e-011	1.247577e-004
2.244140625000000e-011	8.879558e-005
2.537109375000000e-011	-4.312253e-005
2.634765624999999e-011	-7.290056e-005
2.732421874999999e-011	-7.698876e-005
2.830078124999999e-011	-4.482458e-005
2.927734375000000e-011	2.894030e-005
3.025390625000000e-011	1.413547e-004
3.220703125000000e-011	4.237509e-004
3.318359375000000e-011	5.472886e-004
3.416015625000001e-011	6.256954e-004
3.513671875000001e-011	6.412049e-004
3.611328125000001e-011	5.891270e-004
3.806640625000002e-011	3.548822e-004
3.904296875000002e-011	2.602147e-004
4.001953125000002e-011	2.710248e-004
4.099609375000002e-011	4.741572e-004
4.197265625000002e-011	9.653913e-004
4.294921875000003e-011	1.843432e-003
4.392578125000003e-011	3.204017e-003
4.490234375000003e-011	5.134744e-003
4.587890625000003e-011	7.711021e-003
4.685546875000004e-011	1.099336e-002
4.783203125000004e-011	1.502605e-002
4.880859375000004e-011	1.983697e-002
4.978515625000004e-011	2.543844e-002
5.076171875000005e-011	3.182850e-002
5.173828125000005e-011	3.899262e-002
5.271484375000005e-011	4.690512e-002
5.369140625000005e-011	5.553044e-002
5.466796875000005e-011	6.482388e-002
5.564453125000006e-011	7.473200e-002
5.662109375000006e-011	8.519252e-002
5.857421875000006e-011	1.074770e-001
5.955078125000006e-011	1.193945e-001
6.052734375000006e-011	1.312654e-001
6.150390625000005e-011	1.430898e-001
6.248046875000005e-011	1.548676e-001
6.345703125000004e-011	1.665988e-001
6.443359375000004e-011	1.782835e-001
6.541015625000003e-011	1.899216e-001
6.833984375000002e-011	2.214483e-001
7.126953125000001e-011	2.481133e-001
7.419921875000000e-011	2.699108e-001
7.726841517857142e-011	2.879763e-001
8.033761160714283e-011	3.040843e-001
8.340680803571424e-011	3.182350e-001
8.647600446428566e-011	3.304283e-001
8.954520089285708e-011	3.406642e-001
9.261439732142849e-011	3.489427e-001
9.568359374999990e-011	3.552639e-001
9.974133723836170e-011	3.622156e-001
1.037990807267235e-010	3.684307e-001
1.078568242150853e-010	3.739094e-001
1.119145677034471e-010	3.786516e-001
1.159723111918089e-010	3.826572e-001
1.200300546801707e-010	3.859263e-001
1.240877981685324e-010	3.884589e-001
1.267172098399916e-010	3.905619e-001
1.293466215114507e-010	3.938666e-001
1.319760331829098e-010	3.983728e-001
1.346054448543689e-010	4.040807e-001
1.372348565258281e-010	4.109902e-001
1.398642681972872e-010	4.191013e-001
1.424936798687463e-010	4.284140e-001
1.454233673687463e-010	4.338870e-001
1.483530548687463e-010	4.323546e-001
1.512827423687463e-010	4.219473e-001
1.542124298687462e-010	4.022553e-001
1.571421173687462e-010	3.741843e-001
1.600718048687462e-010	3.398373e-001
1.613273852258891e-010	3.233337e-001
1.625829655830319e-010	3.071582e-001
1.638385459401748e-010	2.913107e-001
1.650941262973176e-010	2.757912e-001
1.663497066544605e-010	2.605997e-001
1.676052870116033e-010	2.457362e-001
1.688608673687462e-010	2.312007e-001
1.708139923687462e-010	2.111668e-001
1.737436798687462e-010	1.850366e-001
1.766733673687461e-010	1.627356e-001
1.796030548687461e-010	1.430965e-001
1.825327423687461e-010	1.254473e-001
1.854624298687461e-010	1.097198e-001
1.883921173687461e-010	9.604531e-002
1.913218048687461e-010	8.433912e-002
1.942514923687461e-010	7.424352e-002
1.971811798687461e-010	6.537734e-002
2.001108673687460e-010	5.757035e-002
2.030405548687460e-010	5.084905e-002
2.059702423687460e-010	4.523472e-002
