Freq.	V(d_3p)
1.29936000000000e+009	(-7.77767514288740e+000dB,-1.24233450761043e+001°)
1.31935000000000e+009	(-7.77252915943872e+000dB,-1.26183892458004e+001°)
1.33934000000000e+009	(-7.76728892455514e+000dB,-1.28138147597869e+001°)
1.35933000000000e+009	(-7.76195502082560e+000dB,-1.30096315560334e+001°)
1.37932000000000e+009	(-7.75652804278604e+000dB,-1.32058494366332e+001°)
1.39931000000000e+009	(-7.75100859614856e+000dB,-1.34024780755558e+001°)
1.41930000000000e+009	(-7.74539729714160e+000dB,-1.35995270259878e+001°)
1.43929000000000e+009	(-7.73969477194896e+000dB,-1.37970057272750e+001°)
1.45928000000000e+009	(-7.73390165623561e+000dB,-1.39949235114781e+001°)
1.47927000000000e+009	(-7.72801859474965e+000dB,-1.41932896095558e+001°)
1.49926000000000e+009	(-7.72204624099276e+000dB,-1.43921131571937e+001°)
1.51925000000000e+009	(-7.71598525694998e+000dB,-1.45914032002930e+001°)
1.53924000000000e+009	(-7.70983631287307e+000dB,-1.47911687001369e+001°)
1.55923000000000e+009	(-7.70360008711049e+000dB,-1.49914185382505e+001°)
1.57922000000000e+009	(-7.69727726598019e+000dB,-1.51921615209705e+001°)
1.59921000000000e+009	(-7.69086854367857e+000dB,-1.53934063837388e+001°)
1.61920000000000e+009	(-7.68437462222352e+000dB,-1.55951617951361e+001°)
1.63919000000000e+009	(-7.67779621142709e+000dB,-1.57974363606697e+001°)
1.65918000000000e+009	(-7.67113402889410e+000dB,-1.60002386263253e+001°)
1.67917000000000e+009	(-7.66438880004522e+000dB,-1.62035770819005e+001°)
1.69916000000000e+009	(-7.65756125816137e+000dB,-1.64074601641276e+001°)
1.71915000000000e+009	(-7.65065214444661e+000dB,-1.66118962595972e+001°)
1.73914000000000e+009	(-7.64366220810951e+000dB,-1.68168937074957e+001°)
1.75913000000000e+009	(-7.63659220645896e+000dB,-1.70224608021612e+001°)
1.77912000000000e+009	(-7.62944290501517e+000dB,-1.72286057954719e+001°)
1.79911000000000e+009	(-7.62221507763230e+000dB,-1.74353368990700e+001°)
1.81910000000000e+009	(-7.61490950663397e+000dB,-1.76426622864347e+001°)
1.83909000000000e+009	(-7.60752698295834e+000dB,-1.78505900948041e+001°)
1.85908000000000e+009	(-7.60006830631291e+000dB,-1.80591284269596e+001°)
1.87907000000000e+009	(-7.59253428533861e+000dB,-1.82682853528736e+001°)
1.89906000000000e+009	(-7.58492573778110e+000dB,-1.84780689112284e+001°)
1.91905000000000e+009	(-7.57724349067002e+000dB,-1.86884871108117e+001°)
1.93904000000000e+009	(-7.56948838050398e+000dB,-1.88995479317912e+001°)
1.95903000000000e+009	(-7.56166125344276e+000dB,-1.91112593268762e+001°)
1.97902000000000e+009	(-7.55376296550391e+000dB,-1.93236292223661e+001°)
1.99901000000000e+009	(-7.54579438276505e+000dB,-1.95366655190926e+001°)
2.01900000000000e+009	(-7.53775638157091e+000dB,-1.97503760932586e+001°)
2.03899000000000e+009	(-7.52964984874378e+000dB,-1.99647687971738e+001°)
2.05898000000000e+009	(-7.52147568179892e+000dB,-2.01798514598958e+001°)
2.07897000000000e+009	(-7.51323478916223e+000dB,-2.03956318877724e+001°)
2.09896000000000e+009	(-7.50492809039229e+000dB,-2.06121178648929e+001°)
2.11895000000000e+009	(-7.49655651640430e+000dB,-2.08293171534482e+001°)
2.13894000000000e+009	(-7.48812100969713e+000dB,-2.10472374940014e+001°)
2.15893000000000e+009	(-7.47962252458267e+000dB,-2.12658866056729e+001°)
2.17892000000000e+009	(-7.47106202741680e+000dB,-2.14852721862378e+001°)
2.19891000000000e+009	(-7.46244049683263e+000dB,-2.17054019121415e+001°)
2.21890000000000e+009	(-7.45375892397528e+000dB,-2.19262834384320e+001°)
2.23889000000000e+009	(-7.44501831273729e+000dB,-2.21479243986097e+001°)
2.25888000000000e+009	(-7.43621967999643e+000dB,-2.23703324043998e+001°)
2.27887000000000e+009	(-7.42736405585334e+000dB,-2.25935150454421e+001°)
2.29886000000000e+009	(-7.41845248386988e+000dB,-2.28174798889039e+001°)
2.31885000000000e+009	(-7.40948602130892e+000dB,-2.30422344790157e+001°)
2.33884000000000e+009	(-7.40046573937311e+000dB,-2.32677863365278e+001°)
2.35883000000000e+009	(-7.39139272344462e+000dB,-2.34941429580924e+001°)
2.37882000000000e+009	(-7.38226807332448e+000dB,-2.37213118155685e+001°)
2.39881000000000e+009	(-7.37309290347133e+000dB,-2.39493003552509e+001°)
2.41880000000000e+009	(-7.36386834323958e+000dB,-2.41781159970232e+001°)
2.43879000000000e+009	(-7.35459553711742e+000dB,-2.44077661334381e+001°)
2.45878000000000e+009	(-7.34527564496281e+000dB,-2.46382581287185e+001°)
2.47877000000000e+009	(-7.33590984223889e+000dB,-2.48695993176872e+001°)
2.49876000000000e+009	(-7.32649932024760e+000dB,-2.51017970046193e+001°)
2.51875000000000e+009	(-7.31704528636196e+000dB,-2.53348584620213e+001°)
2.53874000000000e+009	(-7.30754896425562e+000dB,-2.55687909293332e+001°)
2.55873000000000e+009	(-7.29801159413102e+000dB,-2.58036016115573e+001°)
2.57872000000000e+009	(-7.28843443294455e+000dB,-2.60392976778111e+001°)
2.59871000000000e+009	(-7.27881875462897e+000dB,-2.62758862598034e+001°)
2.61870000000000e+009	(-7.26916585031280e+000dB,-2.65133744502373e+001°)
2.63869000000000e+009	(-7.25947702853667e+000dB,-2.67517693011352e+001°)
2.65868000000000e+009	(-7.24975361546533e+000dB,-2.69910778220893e+001°)
2.67867000000000e+009	(-7.23999695509634e+000dB,-2.72313069784342e+001°)
2.69866000000000e+009	(-7.23020840946382e+000dB,-2.74724636893439e+001°)
2.71865000000000e+009	(-7.22038935883850e+000dB,-2.77145548258539e+001°)
2.73864000000000e+009	(-7.21054120192136e+000dB,-2.79575872088029e+001°)
2.75863000000000e+009	(-7.20066535603276e+000dB,-2.82015676066990e+001°)
2.77862000000000e+009	(-7.19076325729584e+000dB,-2.84465027335105e+001°)
2.79861000000000e+009	(-7.18083636081315e+000dB,-2.86923992463762e+001°)
2.81860000000000e+009	(-7.17088614083678e+000dB,-2.89392637432411e+001°)
2.83859000000000e+009	(-7.16091409093186e+000dB,-2.91871027604127e+001°)
2.85858000000000e+009	(-7.15092172413165e+000dB,-2.94359227700415e+001°)
2.87857000000000e+009	(-7.14091057308533e+000dB,-2.96857301775234e+001°)
2.89856000000000e+009	(-7.13088219019659e+000dB,-2.99365313188255e+001°)
2.91855000000000e+009	(-7.12083814775355e+000dB,-3.01883324577350e+001°)
2.93854000000000e+009	(-7.11078003804908e+000dB,-3.04411397830337e+001°)
2.95853000000000e+009	(-7.10070947349045e+000dB,-3.06949594055944e+001°)
