Freq.	V(d_3p)
3.39831000000000e+009	(-6.88954072486601e+000dB,-3.78790280783867e+001°)
3.41830000000000e+009	(-6.88009888212379e+000dB,-3.81682835104734e+001°)
3.43829000000000e+009	(-6.87069920001579e+000dB,-3.84587048088401e+001°)
3.45828000000000e+009	(-6.86134398496011e+000dB,-3.87502949027603e+001°)
3.47827000000000e+009	(-6.85203556301783e+000dB,-3.90430565197589e+001°)
3.49826000000000e+009	(-6.84277627938035e+000dB,-3.93369921812637e+001°)
3.51825000000000e+009	(-6.83356849782605e+000dB,-3.96321041983429e+001°)
3.53824000000000e+009	(-6.82441460014672e+000dB,-3.99283946675453e+001°)
3.55823000000000e+009	(-6.81531698554398e+000dB,-4.02258654668526e+001°)
3.57822000000000e+009	(-6.80627806999560e+000dB,-4.05245182517638e+001°)
3.59821000000000e+009	(-6.79730028559295e+000dB,-4.08243544515223e+001°)
3.61820000000000e+009	(-6.78838607985001e+000dB,-4.11253752655055e+001°)
3.63819000000000e+009	(-6.77953791498471e+000dB,-4.14275816597885e+001°)
3.65818000000000e+009	(-6.77075826717442e+000dB,-4.17309743639018e+001°)
3.67817000000000e+009	(-6.76204962578645e+000dB,-4.20355538677964e+001°)
3.69816000000000e+009	(-6.75341449258581e+000dB,-4.23413204190338e+001°)
3.71815000000000e+009	(-6.74485538092164e+000dB,-4.26482740202151e+001°)
3.73814000000000e+009	(-6.73637481489526e+000dB,-4.29564144266661e+001°)
3.75813000000000e+009	(-6.72797532851182e+000dB,-4.32657411443917e+001°)
3.77812000000000e+009	(-6.71965946481870e+000dB,-4.35762534283136e+001°)
3.79811000000000e+009	(-6.71142977503396e+000dB,-4.38879502808048e+001°)
3.81810000000000e+009	(-6.70328881766804e+000dB,-4.42008304505313e+001°)
3.83809000000000e+009	(-6.69523915764254e+000dB,-4.45148924316099e+001°)
3.85808000000000e+009	(-6.68728336541053e+000dB,-4.48301344630937e+001°)
3.87807000000000e+009	(-6.67942401608209e+000dB,-4.51465545287841e+001°)
3.89806000000000e+009	(-6.67166368856027e+000dB,-4.54641503573804e+001°)
3.91805000000000e+009	(-6.66400496469204e+000dB,-4.57829194229608e+001°)
3.93804000000000e+009	(-6.65645042843935e+000dB,-4.61028589457955e+001°)
3.95803000000000e+009	(-6.64900266507555e+000dB,-4.64239658934853e+001°)
3.97802000000000e+009	(-6.64166426041231e+000dB,-4.67462369824136e+001°)
3.99801000000000e+009	(-6.63443780006280e+000dB,-4.70696686795022e+001°)
4.01800000000000e+009	(-6.62732586874623e+000dB,-4.73942572042480e+001°)
4.03799000000000e+009	(-6.62033104963895e+000dB,-4.77199985310217e+001°)
4.05798000000000e+009	(-6.61345592377784e+000dB,-4.80468883916005e+001°)
4.07797000000000e+009	(-6.60670306952042e+000dB,-4.83749222779027e+001°)
4.09796000000000e+009	(-6.60007506206645e+000dB,-4.87040954448879e+001°)
4.11795000000000e+009	(-6.59357447304513e+000dB,-4.90344029135829e+001°)
4.13794000000000e+009	(-6.58720387017210e+000dB,-4.93658394741867e+001°)
4.15793000000000e+009	(-6.58096581697833e+000dB,-4.96983996892052e+001°)
4.17792000000000e+009	(-6.57486287261420e+000dB,-5.00320778965616e+001°)
4.19791000000000e+009	(-6.56889759172989e+000dB,-5.03668682126261e+001°)
4.21790000000000e+009	(-6.56307252443212e+000dB,-5.07027645351014e+001°)
4.23789000000000e+009	(-6.55739021631819e+000dB,-5.10397605457057e+001°)
4.25788000000000e+009	(-6.55185320858403e+000dB,-5.13778497125836e+001°)
4.27787000000000e+009	(-6.54646403820504e+000dB,-5.17170252923828e+001°)
4.29786000000000e+009	(-6.54122523818488e+000dB,-5.20572803319282e+001°)
4.31785000000000e+009	(-6.53613933786747e+000dB,-5.23986076694317e+001°)
4.33784000000000e+009	(-6.53120886330533e+000dB,-5.27409999351721e+001°)
4.35783000000000e+009	(-6.52643633767682e+000dB,-5.30844495515877e+001°)
4.37782000000000e+009	(-6.52182428174296e+000dB,-5.34289487327267e+001°)
4.39781000000000e+009	(-6.51737521433380e+000dB,-5.37744894830051e+001°)
