time	V(n_3p)
0.000000000000000e+000	3.990907e-001
9.859999997192261e-011	3.990907e-001
9.959999997192261e-011	3.990907e-001
1.005999999719226e-010	3.990907e-001
1.015999999719226e-010	3.990907e-001
1.025999999719226e-010	3.990907e-001
1.035999999719226e-010	3.990907e-001
1.045999999719226e-010	3.990907e-001
1.055999999719226e-010	3.990907e-001
1.065999999719226e-010	3.990907e-001
1.075999999719226e-010	3.990907e-001
1.085999999719226e-010	3.990907e-001
1.095999999719226e-010	3.990907e-001
1.105999999719226e-010	3.990907e-001
1.115999999719226e-010	3.990907e-001
1.125999999719226e-010	3.990907e-001
1.135189640582684e-010	3.990907e-001
1.144903452830128e-010	3.990907e-001
1.154903452830128e-010	3.990907e-001
1.164903452830128e-010	3.990907e-001
1.174903452830128e-010	3.990907e-001
1.184903452830128e-010	3.990907e-001
1.194903452830128e-010	3.990907e-001
1.203006474528959e-010	3.990907e-001
1.208277003898648e-010	3.990907e-001
1.214268607139351e-010	3.990907e-001
1.221401852104006e-010	3.990907e-001
1.228888761662562e-010	3.990907e-001
1.237222670876508e-010	3.990907e-001
1.245355789350797e-010	3.990907e-001
1.254033633928663e-010	3.990907e-001
1.263406587450097e-010	3.990907e-001
1.273406587450097e-010	3.990907e-001
1.283196219713856e-010	3.990907e-001
1.293196219713856e-010	3.990907e-001
1.303196219713856e-010	3.990907e-001
1.313196219713856e-010	3.990907e-001
1.323196219713856e-010	3.990907e-001
1.333196219713856e-010	3.990907e-001
1.343196219713856e-010	3.990907e-001
1.353196219713856e-010	3.990907e-001
1.363196219713856e-010	3.990907e-001
1.373196219713856e-010	3.990907e-001
1.383196219713855e-010	3.990907e-001
1.393196219713855e-010	3.990907e-001
1.403196219713855e-010	3.990907e-001
1.413196219713855e-010	3.990907e-001
1.423196219713855e-010	3.990907e-001
1.433196219713855e-010	3.990907e-001
1.443196219713855e-010	3.990907e-001
1.453196219713855e-010	3.990907e-001
1.463196219713855e-010	3.990907e-001
1.473196219713855e-010	3.990907e-001
1.483196219713855e-010	3.990907e-001
1.492696050868200e-010	3.990907e-001
1.502696050868200e-010	3.990907e-001
1.512696050868200e-010	3.990907e-001
1.522696050868200e-010	3.990907e-001
1.532696050868200e-010	3.990907e-001
1.542696050868200e-010	3.990907e-001
1.552696050868199e-010	3.990907e-001
1.562696050868199e-010	3.990907e-001
